ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789504069	107	0.038	uncounted	exit	0.0	0	-c
1789504069	109	0.047	uncounted	exit	0.0	0	-c
1789504069	111	0.051	uncounted	exit	0.0	0	-m --version
1789504069	113	0.053	uncounted	exit	0.0	0	-c
1789504099	224	5.195	counted	exit	3.7	1	train.py
1789504131	279	0.779	uncounted	exit	0.4	0	-
1789504177	322	0.048	uncounted	exit	0.0	0	-c
1789504177	324	0.051	uncounted	exit	0.0	0	-c
1789504177	326	0.060	uncounted	exit	0.0	0	-c
1789504191	491	2.836	counted	exit	1.4	1	train.py
1789504221	667	39.616	counted	exit	10.8	1	train.py
1789504245	832	55.286	counted	exit	14.9	1	train.py
1789504281	996	79.436	counted	exit	21.5	1	train.py
1789504297	1041	1.600	uncounted	exit	0.8	0	-c
1789504355	1113	20.140	counted	exit	6.0	1	train.py
1789504392	1263	28.374	counted	exit	8.4	1	train.py
1789504420	1377	20.369	counted	exit	6.2	1	train.py
1789504492	1684	20.164	counted	exit	6.5	1	train.py
1789504521	1808	36.499	counted	exit	10.7	1	train.py
1789504539	1924	8.523	counted	exit	2.8	1	train.py
1789504555	2026	20.786	counted	exit	6.1	1	train.py
1789504575	2139	37.502	counted	exit	10.4	1	train.py
1789504615	2252	123.428	counted	exit	32.9	1	train.py
1789504637	2377	33.022	counted	exit	9.4	1	train.py
1789504661	2490	51.753	counted	exit	14.6	1	train.py
1789504681	2614	36.216	counted	exit	10.2	1	train.py
1789504707	2738	50.421	counted	exit	14.4	1	train.py
1789504730	2862	54.066	counted	exit	14.8	1	train.py
1789504756	2986	41.345	counted	exit	11.8	1	train.py
1789504788	3110	76.815	counted	exit	21.1	1	train.py
1789504825	3234	96.958	counted	exit	27.4	1	train.py
1789504882	3358	179.845	counted	exit	49.2	1	train.py
1789504969	3483	288.378	counted	exit	77.4	1	train.py
1789505087	3608	404.009	counted	exit	110.5	1	train.py
1789505217	3733	397.645	counted	exit	105.8	1	train.py
1789505251	3858	58.205	counted	exit	16.4	1	train.py
1789505270	3960	37.251	counted	exit	11.2	1	train.py
1789505297	4073	76.450	counted	exit	20.4	1	train.py
1789505325	4186	55.028	counted	exit	14.9	1	train.py
1789505346	4299	52.991	counted	exit	14.6	1	train.py
1789505363	4416	15.005	counted	exit	4.5	1	train.py
1789505419	4532	152.570	counted	exit	40.1	3	train.py
1789505515	4635	322.505	counted	exit	89.9	6	train.py
1789505592	4951	1.811	counted	exit	1.1	0	train.py
1789505723	5061	447.334	counted	exit	119.1	6	train.py
1789505821	5178	323.475	counted	exit	86.4	6	train.py
1789505949	5292	429.472	counted	exit	116.6	6	train.py
1789506071	5395	396.004	counted	exit	106.6	6	train.py
1789506197	5498	442.128	counted	exit	118.4	6	train.py
1789506325	5536	476.989	exempt	exit	122.9	6	validate.py
1789506345	5559	2.164	uncounted	exit	1.3	1	-
1789506498	5580	551.319	uncounted	exit	144.6	6	-
1789506511	5602	3.050	uncounted	exit	1.3	2	-
1789506516	5623	4.021	uncounted	exit	1.5	1	-
1789506604	5699	284.086	exempt	exit	81.1	6	validate.py
1789506759	5828	505.668	exempt	exit	136.3	6	validate.py
