ts	pid	kind	api	rows	seconds
1789527117	61	counted	train	100000	0.14
1789527156	110	counted	train	100000	9.23
1789527195	198	counted	train	100000	4.98
1789527216	242	counted	train	100000	6.76
1789527234	285	counted	train	100000	7.31
1789527246	328	counted	train	100000	5.83
1789527284	374	counted	train	100000	6.58
1789527307	419	counted	train	100000	15.95
1789527330	463	counted	train	100000	16.97
1789527369	506	counted	train	100000	27.23
1789527388	548	counted	train	100000	6.23
1789527418	592	counted	train	100000	21.19
1789527454	634	counted	train	100000	26.93
1789527500	680	counted	train	100000	27.21
1789527533	724	counted	train	100000	20.63
1789527549	724	counted	train	100000	15.29
1789527572	724	counted	train	100000	23.39
1789527606	768	counted	train	100000	26.32
1789527629	768	counted	train	100000	22.65
1789527656	768	counted	train	100000	26.16
1789527700	810	counted	train	100000	28.09
1789527726	810	counted	train	100000	25.86
1789527753	810	counted	train	100000	26.37
1789527787	855	counted	train	100000	20.56
1789527805	855	counted	train	100000	18.23
1789527824	855	counted	train	100000	18.88
1789527856	898	counted	train	100000	23.66
1789527878	898	counted	train	100000	21.76
1789527902	898	counted	train	100000	24.00
1789527943	941	counted	train	100000	33.11
1789527970	941	counted	train	100000	26.71
1789527998	941	counted	train	100000	28.03
1789528026	985	counted	train	100000	14.82
1789528051	985	counted	train	100000	24.46
1789528076	985	counted	train	100000	25.18
1789528113	1029	counted	train	100000	29.69
1789528138	1029	counted	train	100000	25.50
1789528161	1029	counted	train	100000	22.89
1789528195	1073	counted	train	100000	25.77
1789528219	1073	counted	train	100000	23.56
1789528241	1073	counted	train	100000	21.83
1789528283	1117	counted	train	100000	23.32
1789528309	1117	counted	train	100000	26.00
1789528327	1117	counted	train	100000	17.36
1789528356	1162	counted	train	100000	18.02
1789528369	1162	counted	train	100000	12.64
1789528385	1162	counted	train	100000	16.16
1789528419	1206	counted	train	100000	19.00
1789528445	1206	counted	train	100000	25.55
1789528468	1206	counted	train	100000	22.49
1789528498	1252	counted	train	100000	21.28
1789528520	1252	counted	train	100000	21.61
1789528538	1252	counted	train	100000	17.77
1789528550	1252	counted	train	100000	11.59
1789528566	1252	counted	train	100000	15.88
1789528611	1296	counted	train	100000	29.95
1789528625	1296	counted	train	100000	13.14
1789528647	1296	counted	train	100000	22.41
1789528680	1339	counted	train	100000	20.90
1789528692	1339	counted	train	100000	12.22
1789528718	1339	counted	train	100000	25.39
1789528743	1385	counted	train	100000	13.13
1789528766	1385	counted	train	100000	22.50
1789528792	1385	counted	train	100000	26.36
1789528823	1430	counted	train	100000	22.50
1789528837	1430	counted	train	100000	13.02
1789528863	1430	counted	train	100000	25.98
1789528892	1474	counted	train	100000	18.32
1789528905	1474	counted	train	100000	12.58
1789528932	1474	counted	train	100000	26.53
1789528956	1474	counted	train	100000	24.22
1789529021	1518	counted	train	100000	23.01
1789529034	1518	counted	train	100000	12.50
1789529057	1518	counted	train	100000	22.48
1789529092	1564	counted	train	100000	21.26
1789529113	1564	counted	train	100000	21.29
1789529140	1564	counted	train	100000	26.13
1789529180	1606	counted	train	100000	20.65
1789529205	1606	counted	train	100000	25.56
1789529223	1606	counted	train	100000	17.13
1789529270	1648	counted	train	100000	33.86
1789529308	1648	counted	train	100000	37.16
1789529337	1648	counted	train	100000	28.64
1789529377	1690	counted	train	100000	22.83
1789529399	1690	counted	train	100000	21.91
1789529430	1690	counted	train	100000	30.27
1789529470	1736	counted	train	100000	24.99
1789529486	1736	counted	train	100000	15.50
1789529514	1736	counted	train	100000	27.87
1789529551	1782	counted	train	100000	23.27
1789529588	1782	counted	train	100000	37.11
1789529612	1782	counted	train	100000	23.67
1789529654	1811	exempt	train	100000	31.82
1789529691	1811	exempt	train	100000	36.30
1789529719	1811	exempt	train	100000	28.16
