ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789502437	113	0.041	uncounted	exit	0.0	0	-c
1789502438	115	0.054	uncounted	exit	0.0	0	-c
1789502438	117	0.061	uncounted	exit	0.0	0	-m --version
1789502438	119	0.060	uncounted	exit	0.0	0	-c
1789502449	202	5.813	counted	exit	4.3	1	train.py
1789502461	272	0.052	uncounted	exit	0.0	0	-c
1789502461	274	0.039	uncounted	exit	0.0	0	-c
1789502461	276	0.048	uncounted	exit	0.0	0	-c
1789502473	346	12.323	counted	exit	3.8	1	train.py
1789502480	383	1.525	uncounted	exit	0.8	0	-c
1789502493	454	15.518	counted	exit	4.6	1	train.py
1789502516	569	2.775	counted	exit	1.2	1	train.py
1789502529	684	2.580	counted	exit	1.2	1	train.py
1789502533	720	0.823	uncounted	exit	0.4	0	-c
1789502542	803	3.422	counted	exit	1.5	1	train.py
1789502549	839	0.041	uncounted	exit	0.0	0	-
1789502554	867	8.365	counted	exit	2.7	1	train.py
1789502557	902	0.046	uncounted	exit	0.0	0	-
1789502560	920	9.347	counted	exit	2.9	1	train.py
1789502571	1036	9.372	counted	exit	2.9	1	train.py
1789502608	1137	9.853	counted	exit	3.1	1	train.py
1789502614	1173	0.040	uncounted	exit	0.0	0	-
1789502617	1191	11.920	counted	exit	3.5	1	train.py
1789502632	1307	25.772	counted	exit	7.1	3	train.py
1789502647	1410	22.882	counted	exit	6.4	3	train.py
1789502656	1445	1.816	uncounted	exit	1.1	0	-
1789502661	1463	1.773	uncounted	exit	1.0	0	-
1789502666	1481	1.903	uncounted	exit	1.1	0	-
1789502689	1619	25.432	counted	exit	7.0	3	train.py
1789502701	1654	0.061	uncounted	exit	0.0	0	-
1789502708	1672	26.593	counted	exit	7.3	3	train.py
1789502719	1708	0.042	uncounted	exit	0.0	0	-
1789502725	1726	22.811	counted	exit	6.3	3	train.py
1789502746	1881	23.708	counted	exit	6.7	3	train.py
1789502753	1929	0.046	uncounted	exit	0.0	0	-
1789502760	1949	24.021	counted	exit	6.7	3	train.py
1789502783	2065	30.676	counted	exit	8.4	5	train.py
1789502795	2113	0.046	uncounted	exit	0.0	0	-
1789502801	2131	21.004	counted	exit	5.9	3	train.py
1789502807	2167	0.053	uncounted	exit	0.0	0	-
1789502814	2185	23.403	counted	exit	6.5	3	train.py
1789502816	2220	0.053	uncounted	exit	0.0	0	-
1789502823	2238	24.985	counted	exit	7.1	3	train.py
1789502826	2273	0.044	uncounted	exit	0.0	0	-
1789502841	2291	55.805	counted	exit	14.8	3	train.py
1789502845	2326	0.042	uncounted	exit	0.0	0	-
1789502882	2344	142.054	counted	exit	37.0	3	train.py
1789502891	2381	0.039	uncounted	exit	0.0	0	-
1789502905	2399	51.832	counted	exit	13.8	3	train.py
1789502935	2490	57.104	counted	exit	15.4	3	train.py
1789502974	2695	55.219	counted	exit	14.7	3	train.py
1789502983	2731	0.044	uncounted	exit	0.0	0	-
1789502995	2800	0.043	uncounted	exit	0.0	0	-
1789503011	2818	57.733	counted	exit	15.4	3	train.py
1789503017	2856	0.046	uncounted	exit	0.0	0	-
1789503032	2874	56.486	counted	exit	14.9	3	train.py
1789503034	2909	0.049	uncounted	exit	0.0	0	-
1789503050	2927	57.828	counted	exit	15.4	3	train.py
1789503052	2963	0.050	uncounted	exit	0.0	0	-
1789503068	2981	58.903	counted	exit	15.7	3	train.py
1789503074	3016	0.703	uncounted	exit	0.3	0	-c
1789503077	3031	0.052	uncounted	exit	0.0	0	-
1789503093	3049	59.100	counted	exit	15.7	3	train.py
1789503095	3084	0.048	uncounted	exit	0.0	0	-
1789503111	3102	58.027	counted	exit	15.5	3	train.py
1789503113	3137	0.046	uncounted	exit	0.0	0	-
1789503128	3155	57.484	counted	exit	15.4	3	train.py
1789503132	3190	0.048	uncounted	exit	0.0	0	-
1789503149	3208	63.833	counted	exit	16.9	3	train.py
1789503151	3243	0.048	uncounted	exit	0.0	0	-
1789503167	3261	58.659	counted	exit	15.6	3	train.py
1789503172	3297	0.043	uncounted	exit	0.0	0	-
1789503202	3316	112.649	counted	exit	29.5	5	train.py
1789503205	3352	0.040	uncounted	exit	0.0	0	-
1789503230	3370	94.204	counted	exit	24.4	5	train.py
1789503279	3462	104.444	counted	exit	27.2	5	train.py
1789503284	3498	0.045	uncounted	exit	0.0	0	-
1789503310	3516	99.930	counted	exit	26.1	5	train.py
1789503348	3553	134.802	exempt	exit	35.5	5	validate.py
