ts	pid	kind	api	rows	seconds
1789536554	153	counted	train	100000	2.69
1789536573	269	counted	train	100000	4.10
1789536581	370	counted	train	100000	1.39
1789536596	489	counted	train	100000	0.13
1789536605	595	counted	train	100000	0.31
1789536616	696	counted	train	100000	1.59
1789536624	775	counted	train	100000	2.19
1789536638	886	counted	train	100000	2.07
1789536650	988	counted	train	100000	2.54
1789536662	1088	counted	train	100000	4.41
1789536674	1168	counted	train	100000	2.97
1789536684	1249	counted	train	100000	5.40
1789536711	1372	counted	train	100000	3.99
1789536715	1372	counted	train	100000	3.77
1789536719	1372	counted	train	100000	3.69
1789536737	1453	counted	train	100000	4.12
1789536741	1453	counted	train	100000	4.18
1789536746	1453	counted	train	100000	4.62
1789536750	1453	counted	train	100000	4.25
1789536755	1453	counted	train	100000	4.24
1789536774	1559	counted	train	100000	4.56
1789536778	1559	counted	train	100000	4.71
1789536783	1559	counted	train	100000	4.86
1789536799	1662	counted	train	100000	4.58
1789536803	1662	counted	train	100000	4.08
1789536807	1662	counted	train	100000	4.12
1789536823	1743	counted	train	100000	3.93
1789536827	1743	counted	train	100000	4.13
1789536831	1743	counted	train	100000	4.02
1789536842	1824	counted	train	100000	4.20
1789536847	1824	counted	train	100000	4.24
1789536851	1824	counted	train	100000	4.01
1789536866	1906	counted	train	100000	3.57
1789536870	1906	counted	train	100000	4.00
1789536874	1906	counted	train	100000	4.13
1789536888	2007	counted	train	100000	5.51
1789536893	2007	counted	train	100000	5.49
1789536899	2007	counted	train	100000	5.53
1789536914	2070	counted	train	100000	7.24
1789536922	2070	counted	train	100000	7.80
1789536930	2070	counted	train	100000	7.44
1789536947	2136	counted	train	100000	7.72
1789536955	2136	counted	train	100000	8.39
1789536963	2136	counted	train	100000	8.12
1789536982	2202	counted	train	100000	9.13
1789536992	2202	counted	train	100000	9.98
1789537003	2202	counted	train	100000	10.11
1789537028	2269	counted	train	100000	9.81
1789537039	2269	counted	train	100000	10.61
1789537049	2269	counted	train	100000	9.99
1789537084	2337	counted	train	100000	11.06
1789537096	2337	counted	train	100000	12.10
1789537109	2337	counted	train	100000	12.03
1789537177	2407	counted	train	100000	16.69
1789537196	2407	counted	train	100000	19.28
1789537217	2407	counted	train	100000	20.60
1789537276	2494	counted	train	100000	17.89
1789537294	2494	counted	train	100000	17.39
1789537312	2494	counted	train	100000	18.32
1789537351	2576	counted	train	100000	12.32
1789537364	2576	counted	train	100000	13.50
1789537378	2576	counted	train	100000	13.71
1789537415	2644	counted	train	100000	16.70
1789537431	2644	counted	train	100000	16.27
1789537448	2644	counted	train	100000	16.41
1789537490	2713	counted	train	100000	17.29
1789537509	2713	counted	train	100000	18.86
1789537526	2713	counted	train	100000	17.60
1789537586	2880	counted	train	100000	18.06
1789537604	2880	counted	train	100000	18.28
1789537622	2880	counted	train	100000	17.37
1789537667	2945	counted	train	100000	19.68
1789537686	2945	counted	train	100000	19.64
1789537706	2945	counted	train	100000	19.83
1789537761	3011	counted	train	100000	21.52
1789537782	3011	counted	train	100000	20.87
1789537803	3011	counted	train	100000	21.51
1789537873	3182	counted	train	100000	16.74
1789537893	3182	counted	train	100000	20.25
1789537916	3182	counted	train	100000	23.49
1789537978	3246	counted	train	100000	19.25
1789538001	3246	counted	train	100000	22.70
1789538022	3246	counted	train	100000	20.88
1789538076	3314	counted	train	100000	18.05
1789538094	3314	counted	train	100000	17.63
1789538112	3314	counted	train	100000	18.22
1789538191	3401	counted	train	100000	38.69
1789538241	3401	counted	train	100000	50.16
1789538308	3612	counted	train	100000	18.43
1789538327	3612	counted	train	100000	18.93
1789538346	3612	counted	train	100000	18.89
1789538412	3763	exempt	train	100000	17.08
1789538429	3763	exempt	train	100000	17.77
1789538448	3763	exempt	train	100000	18.17
