ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789583312	39	0.064	uncounted	exit	0.0	0	-c
1789583324	57	4.772	counted	exit	3.3	1	train.py
1789583333	83	0.786	uncounted	exit	0.4	0	-
1789583380	109	11.754	counted	exit	3.8	1	train.py
1789583393	150	12.213	counted	exit	3.9	1	train.py
1789583426	191	20.686	counted	exit	6.1	1	train.py
1789583520	216	28.328	uncounted	exit	8.5	7	-
1789583562	228	16.355	uncounted	exit	6.2	8	-
1789583593	240	27.521	uncounted	exit	9.3	12	-
1789583612	252	2.574	uncounted	exit	1.6	1	-
1789583666	264	95.472	uncounted	exit	25.1	13	-
1789583702	276	71.706	uncounted	exit	21.2	11	-
1789583729	288	64.332	uncounted	exit	17.6	10	-
1789583812	300	76.850	uncounted	exit	20.5	10	-
1789583896	312	167.366	uncounted	exit	44.6	12	-
1789584011	324	357.967	uncounted	exit	95.9	10	-
1789584254	336	874.892	uncounted	exit	230.1	10	-
1789584314	363	105.918	counted	exit	29.4	1	train.py
1789584671	388	1289.367	uncounted	exit	341.8	12	-
1789585124	400	1613.799	uncounted	exit	425.6	18	-
1789585489	412	1310.811	uncounted	exit	350.9	15	-
1789585638	424	472.363	uncounted	exit	127.8	5	-
1789585895	436	925.160	uncounted	exit	242.9	9	-
1789586032	463	300.460	counted	exit	79.6	3	train.py
1789586074	488	112.208	uncounted	exit	31.6	1	-
1789586350	500	1028.728	uncounted	exit	270.0	6	-
1789586572	512	702.588	uncounted	exit	189.3	7	-
1789586805	524	780.094	uncounted	exit	206.4	10	-
1789586954	536	419.747	uncounted	exit	113.2	4	-
1789587215	548	887.762	uncounted	exit	236.8	9	-
1789587330	577	300.047	counted	exit	80.4	3	train.py
1789587519	606	542.910	uncounted	exit	169.3	2	-
1789587632	618	305.996	uncounted	exit	82.1	3	-
1789587753	645	367.347	counted	exit	98.1	4	train.py
1789587981	689	324.589	counted	exit	87.9	3	train.py
1789588119	729	341.363	counted	exit	90.2	3	train.py
1789588223	773	348.836	counted	exit	94.0	3	train.py
1789588341	814	342.487	counted	exit	92.6	3	train.py
1789588350	840	0.836	uncounted	exit	0.5	0	-
1789588464	861	376.634	counted	exit	100.5	4	train.py
1789588665	892	385.843	exempt	exit	103.8	3	validate.py
