ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789652523	101	0.069	uncounted	exit	0.0	0	-c
1789652523	103	0.044	uncounted	exit	0.0	0	-c
1789652523	105	0.034	uncounted	exit	0.0	0	-m --version
1789652524	107	0.033	uncounted	exit	0.0	0	-c
1789652598	185	10.582	counted	exit	5.4	1	train.py
1789652608	220	0.838	uncounted	exit	0.5	0	-
1789652663	236	1.772	uncounted	exit	1.1	0	-c
1789652680	284	0.049	uncounted	exit	0.0	0	-c
1789652680	286	0.064	uncounted	exit	0.0	0	-c
1789652680	288	0.054	uncounted	exit	0.0	0	-c
1789652693	350	6.176	counted	exit	2.2	1	train.py
1789652703	411	0.682	uncounted	exit	0.3	0	-c
1789652710	426	0.749	uncounted	exit	0.4	0	-
1789652751	511	7.050	counted	exit	2.4	1	train.py
1789652776	611	6.210	counted	exit	2.3	1	train.py
1789652786	724	7.340	counted	exit	2.5	1	train.py
1789652810	930	6.641	counted	exit	2.3	1	train.py
1789652821	1002	1.625	uncounted	exit	0.9	0	-
1789652826	1020	1.656	uncounted	exit	0.9	0	-
1789652829	1038	0.900	uncounted	exit	0.5	0	-
1789652856	1121	29.618	counted	exit	8.1	1	train.py
1789652901	1234	51.247	counted	exit	13.6	2	train.py
1789652944	1337	55.728	counted	exit	14.9	2	train.py
1789652967	1450	57.494	counted	exit	15.6	2	train.py
1789652988	1512	55.727	counted	exit	15.1	2	train.py
1789653005	1564	57.804	counted	exit	16.0	2	train.py
1789653026	1616	64.211	counted	exit	17.8	2	train.py
1789653049	1668	80.498	counted	exit	21.7	2	train.py
1789653076	1720	90.544	counted	exit	24.6	2	train.py
1789653104	1772	91.839	counted	exit	24.8	2	train.py
1789653153	1902	119.302	counted	exit	31.9	2	train.py
1789653215	1954	205.776	counted	exit	54.2	2	train.py
1789653295	2028	231.499	counted	exit	60.7	2	train.py
1789653371	2108	265.427	counted	exit	69.5	2	train.py
1789653470	2173	360.582	counted	exit	93.7	2	train.py
1789653554	2251	201.805	counted	exit	52.5	2	train.py
1789653687	2370	465.809	counted	term	120.0	2	train.py
1789653815	2486	400.626	counted	exit	104.3	3	train.py
1789653921	2553	390.270	counted	exit	102.4	4	train.py
1789654032	2683	388.855	counted	exit	101.2	3	train.py
1789654140	2786	394.086	counted	exit	102.2	3	train.py
1789654255	2907	368.914	counted	exit	96.6	3	train.py
1789654377	3021	440.777	counted	exit	114.3	3	train.py
1789654483	3085	390.499	counted	exit	102.2	3	train.py
1789654598	3148	425.173	counted	exit	110.1	3	train.py
1789654726	3265	470.809	counted	term	120.0	1	train.py
1789654848	3382	421.869	counted	exit	109.3	3	train.py
1789654971	3498	403.895	counted	exit	104.9	3	train.py
1789655085	3589	411.295	counted	exit	106.7	3	train.py
1789655196	3652	413.908	counted	exit	107.6	3	train.py
1789655305	3719	391.480	counted	exit	103.6	4	train.py
1789655430	3835	448.099	counted	exit	116.7	3	train.py
1789655556	3902	465.640	counted	term	120.2	3	train.py
1789655688	4071	456.066	counted	exit	118.0	3	train.py
1789655809	4120	442.338	exempt	exit	116.7	3	validate.py
