ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789637766	96	0.036	uncounted	exit	0.0	0	-c
1789637766	98	0.031	uncounted	exit	0.0	0	-c
1789637766	100	0.032	uncounted	exit	0.0	0	-m --version
1789637766	102	0.032	uncounted	exit	0.0	0	-c
1789637776	194	4.851	counted	exit	3.4	1	train.py
1789637791	229	1.473	uncounted	exit	0.8	0	-c
1789637803	274	0.064	uncounted	exit	0.0	0	-c
1789637803	276	0.066	uncounted	exit	0.0	0	-c
1789637803	278	0.064	uncounted	exit	0.0	0	-c
1789637813	340	1.794	counted	exit	1.1	0	train.py
1789637823	450	5.750	counted	exit	2.3	1	train.py
1789637834	552	7.878	counted	exit	2.8	1	train.py
1789637848	717	7.661	counted	exit	2.8	1	train.py
1789637873	894	8.280	counted	exit	3.0	1	train.py
1789637880	939	0.924	uncounted	exit	0.5	0	-
1789637897	1178	10.178	counted	exit	3.4	1	train.py
1789637925	1283	12.438	counted	exit	4.0	1	train.py
1789637946	1451	10.734	counted	exit	4.1	1	train.py
1789637980	1539	13.887	counted	exit	4.8	1	train.py
1789638010	1704	12.989	counted	exit	4.2	1	train.py
1789638028	1806	15.640	counted	exit	4.9	1	train.py
1789638042	1919	26.661	counted	exit	7.8	1	train.py
1789638058	2032	29.809	counted	exit	8.8	1	train.py
1789638074	2134	36.657	counted	exit	11.1	1	train.py
1789638094	2236	44.390	counted	exit	12.6	1	train.py
1789638114	2338	43.362	counted	exit	12.3	1	train.py
1789638132	2383	0.714	uncounted	exit	0.3	0	-
1789638165	2518	52.767	counted	exit	15.2	1	train.py
1789638201	2736	53.032	counted	exit	15.1	1	train.py
1789638276	2853	221.027	counted	exit	60.2	5	train.py
1789638378	2956	355.696	counted	exit	97.0	8	train.py
1789638423	3072	117.616	counted	exit	30.7	5	train.py
1789638537	3186	407.016	counted	exit	109.1	5	train.py
1789638624	3300	290.158	counted	exit	76.9	5	train.py
1789638748	3415	353.960	counted	exit	94.7	5	train.py
1789638828	3529	257.882	counted	exit	68.9	5	train.py
1789638958	3747	409.474	counted	exit	108.1	5	train.py
1789639092	3965	457.497	counted	term	120.7	5	train.py
1789639246	4186	455.701	counted	term	121.2	5	train.py
1789639266	4376	1.785	counted	exit	1.1	0	train.py
1789639382	4497	408.702	counted	exit	109.0	5	train.py
1789639455	4652	231.143	counted	exit	62.1	5	train.py
1789639544	4778	291.993	counted	exit	78.0	5	train.py
1789639634	4903	311.395	counted	exit	82.4	7	train.py
1789639741	5006	392.009	counted	exit	102.7	9	train.py
1789639868	5120	459.338	counted	term	120.3	11	train.py
1789639994	5249	438.836	counted	exit	117.0	9	train.py
1789640118	5415	412.828	counted	exit	109.6	9	train.py
1789640253	5529	455.462	counted	term	120.0	10	train.py
1789640381	5655	404.800	counted	exit	107.8	9	train.py
1789640507	5691	448.307	exempt	exit	120.3	9	validate.py
