ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789586380	154	4.887	counted	exit	3.4	1	train.py
1789586392	194	1.506	uncounted	exit	0.8	0	-c
1789586405	274	7.534	counted	exit	2.5	1	train.py
1789586427	369	12.238	counted	exit	3.8	1	train.py
1789586444	489	15.248	counted	exit	4.6	1	train.py
1789586453	537	0.779	uncounted	exit	0.4	0	-
1789586474	594	30.034	counted	exit	8.3	1	train.py
1789586500	688	28.602	counted	exit	7.9	1	train.py
1789586514	733	1.511	uncounted	exit	0.9	0	-
1789586521	758	1.782	uncounted	exit	1.2	0	-
1789586549	819	20.943	counted	exit	6.0	1	train.py
1789586582	937	14.513	counted	exit	4.3	1	train.py
1789586629	1038	138.710	counted	exit	35.5	6	train.py
1789586684	1135	165.778	counted	exit	42.4	6	train.py
1789586788	1259	90.911	counted	exit	23.7	6	train.py
1789586902	1380	359.178	counted	exit	91.0	18	train.py
1789587017	1462	373.784	counted	exit	94.7	18	train.py
1789587150	1569	453.485	counted	exit	114.7	18	train.py
1789587208	1653	191.429	counted	exit	48.8	8	train.py
1789587288	1759	270.859	counted	exit	68.8	12	train.py
1789587388	1886	308.497	counted	exit	78.4	8	train.py
1789587533	2009	474.099	counted	term	120.0	17	train.py
1789587635	2090	366.421	counted	exit	93.0	12	train.py
1789587729	2238	213.016	counted	exit	54.4	10	train.py
1789587815	2361	239.435	counted	exit	61.1	9	train.py
1789587974	2485	348.608	counted	exit	88.5	12	train.py
1789587982	2531	1.665	uncounted	exit	1.0	0	-
1789588125	2596	410.163	counted	exit	104.1	12	train.py
1789588214	2717	285.596	counted	exit	72.9	12	train.py
1789588292	2796	272.498	counted	exit	69.6	12	train.py
1789588412	2902	403.667	counted	exit	102.5	16	train.py
1789588547	3016	0.054	uncounted	exit	0.0	0	-
1789588683	3058	473.930	counted	term	120.0	12	train.py
1789588881	3225	473.830	counted	term	120.0	11	train.py
1789588896	3372	0.041	uncounted	exit	0.0	0	-
1789589016	3389	474.033	counted	term	120.0	12	train.py
1789589191	3557	474.112	counted	term	120.0	10	train.py
1789589376	3681	311.818	counted	exit	79.4	8	train.py
1789589423	3780	124.866	counted	exit	32.4	8	train.py
1789589539	3904	365.797	counted	exit	92.9	10	train.py
1789589668	4008	471.627	counted	term	120.1	7	train.py
1789589764	4129	334.321	counted	exit	85.0	8	train.py
1789589898	4254	473.088	counted	term	120.0	6	train.py
1789589982	4419	250.110	counted	exit	63.8	4	train.py
1789590096	4506	416.183	counted	exit	106.0	6	train.py
1789590295	4673	380.149	counted	exit	96.6	6	train.py
1789590431	4798	416.590	counted	exit	105.6	6	train.py
1789590551	4841	425.810	exempt	exit	108.3	6	validate.py
