ts	pid	kind	api	rows	seconds
1789510125	49	counted	train	100000	0.72
1789510142	100	counted	train	100000	3.13
1789510148	143	counted	train	100000	0.42
1789510157	185	counted	train	100000	0.14
1789510177	225	counted	train	100000	0.40
1789510182	267	counted	train	100000	1.09
1789510193	350	counted	train	100000	0.41
1789510199	393	counted	train	100000	0.29
1789510235	434	counted	train	100000	24.62
1789510252	476	counted	train	100000	12.51
1789510297	518	counted	train	100000	4.20
1789510327	560	counted	train	100000	10.41
1789510340	603	counted	train	100000	7.48
1789510362	645	counted	train	100000	17.72
1789510404	687	counted	train	100000	33.63
1789510461	729	counted	train	100000	45.17
1789510558	773	counted	train	100000	43.62
1789510582	816	counted	train	100000	11.47
1789510623	859	counted	train	100000	33.03
1789510682	903	counted	train	100000	45.45
1789510727	947	counted	train	100000	34.49
1789510774	991	counted	train	100000	32.83
1789510809	991	counted	train	100000	34.14
1789510854	1033	counted	train	100000	25.77
1789510879	1033	counted	train	100000	25.47
1789510905	1033	counted	train	100000	25.60
1789510975	1076	counted	train	100000	49.13
1789511024	1102	uncounted	train	100000	33.07
1789511072	1131	counted	train	100000	34.11
1789511120	1171	counted	train	100000	35.88
1789511174	1211	counted	train	100000	40.68
1789511228	1253	counted	train	100000	39.31
1789511280	1295	counted	train	100000	39.96
1789511335	1338	counted	train	100000	38.55
1789511374	1338	counted	train	100000	38.47
1789511441	1378	counted	train	100000	43.91
1789511485	1378	counted	train	100000	43.79
1789511545	1421	counted	train	100000	40.04
1789511584	1421	counted	train	100000	38.38
1789511659	1467	counted	train	100000	43.53
1789511702	1467	counted	train	100000	42.93
1789511770	1510	counted	train	100000	46.23
1789511817	1510	counted	train	100000	46.47
1789511893	1553	counted	train	100000	48.54
1789511943	1553	counted	train	100000	50.14
1789512021	1597	counted	train	100000	48.22
1789512069	1597	counted	train	100000	48.06
1789512145	1641	counted	train	100000	54.08
1789512203	1641	counted	train	100000	57.62
1789512268	1685	counted	train	100000	47.09
1789512316	1685	counted	train	100000	47.25
1789512415	1728	counted	train	100000	46.24
1789512461	1728	counted	train	100000	44.93
1789512523	1756	exempt	train	100000	44.79
1789512568	1756	exempt	train	100000	44.38
