ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789499674	108	0.036	uncounted	exit	0.0	0	-c
1789499674	110	0.035	uncounted	exit	0.0	0	-c
1789499674	112	0.037	uncounted	exit	0.0	0	-m --version
1789499675	114	0.036	uncounted	exit	0.0	0	-c
1789499685	228	5.252	counted	exit	3.8	1	train.py
1789499692	263	0.795	uncounted	exit	0.4	0	-c
1789499704	306	0.038	uncounted	exit	0.0	0	-c
1789499704	308	0.040	uncounted	exit	0.0	0	-c
1789499704	310	0.047	uncounted	exit	0.0	0	-c
1789499712	373	2.853	counted	exit	1.4	1	train.py
1789499721	476	10.182	counted	exit	3.3	1	train.py
1789499730	591	6.882	counted	exit	2.5	1	train.py
1789499737	694	7.144	counted	exit	2.5	1	train.py
1789499752	861	8.498	counted	exit	3.0	1	train.py
1789499765	1032	7.071	counted	exit	2.5	1	train.py
1789499773	1067	0.033	uncounted	exit	0.0	0	-
1789499778	1098	10.793	counted	exit	3.5	1	train.py
1789499780	1132	0.039	uncounted	exit	0.0	0	-
1789499785	1151	17.222	counted	exit	5.0	1	train.py
1789499789	1186	0.043	uncounted	exit	0.0	0	-
1789499793	1205	10.745	counted	exit	3.5	1	train.py
1789499800	1240	0.043	uncounted	exit	0.0	0	-
1789499807	1259	25.390	counted	exit	7.1	3	train.py
1789499810	1294	0.036	uncounted	exit	0.0	0	-
1789499821	1313	40.860	counted	exit	11.0	5	train.py
1789499829	1347	0.038	uncounted	exit	0.0	0	-
1789499842	1377	43.142	counted	exit	11.7	5	train.py
1789499848	1412	0.040	uncounted	exit	0.0	0	-
1789499861	1432	47.802	counted	exit	12.9	5	train.py
1789499864	1466	0.038	uncounted	exit	0.0	0	-
1789499877	1485	50.154	counted	exit	13.5	5	train.py
1789499883	1520	0.039	uncounted	exit	0.0	0	-
1789499897	1539	52.765	counted	exit	14.2	5	train.py
1789499899	1573	0.040	uncounted	exit	0.0	0	-
1789499913	1592	51.340	counted	exit	13.8	5	train.py
1789499946	1628	0.034	uncounted	exit	0.0	0	-
1789499960	1647	51.472	counted	exit	13.7	5	train.py
1789499963	1682	0.035	uncounted	exit	0.0	0	-
1789499976	1701	49.723	counted	exit	13.4	5	train.py
1789499981	1736	0.038	uncounted	exit	0.0	0	-
1789499984	1750	0.049	uncounted	exit	0.0	0	-
1789500000	1770	59.483	counted	exit	15.8	5	train.py
1789500003	1804	0.040	uncounted	exit	0.0	0	-
1789500023	1823	77.459	counted	exit	20.6	5	train.py
1789500046	1859	0.039	uncounted	exit	0.0	0	-
1789500066	1878	73.887	counted	exit	19.7	5	train.py
1789500070	1913	0.033	uncounted	exit	0.0	0	-
1789500086	1932	59.570	counted	exit	15.8	5	train.py
1789500098	1967	0.034	uncounted	exit	0.0	0	-
1789500116	1986	64.655	counted	exit	17.2	5	train.py
1789500121	2021	0.041	uncounted	exit	0.0	0	-
1789500146	2040	98.747	counted	exit	25.9	8	train.py
1789500151	2075	0.038	uncounted	exit	0.0	0	-
1789500197	2095	169.748	counted	exit	46.3	8	train.py
1789500200	2131	0.037	uncounted	exit	0.0	0	-
1789500200	2150	0.037	counted	exit	0.0	0	train.py
1789500204	2185	0.037	uncounted	exit	0.0	0	-
1789500268	2207	242.990	counted	exit	63.5	8	train.py
1789500272	2242	0.033	uncounted	exit	0.0	0	-
1789500363	2261	339.850	counted	exit	91.3	8	train.py
1789500371	2323	0.037	uncounted	exit	0.0	0	-c
1789500371	2325	0.039	uncounted	exit	0.0	0	-c
1789500371	2327	0.038	uncounted	exit	0.0	0	-c
1789500428	2384	197.994	counted	exit	51.3	6	train.py
1789500433	2419	0.034	uncounted	exit	0.0	0	-
1789500489	2438	215.401	counted	exit	55.6	6	train.py
1789500490	2474	0.038	uncounted	exit	0.0	0	-
1789500558	2493	254.263	counted	exit	67.9	6	train.py
1789500563	2529	0.034	uncounted	exit	0.0	0	-
1789500610	2548	176.905	counted	exit	46.9	6	train.py
1789500615	2584	0.036	uncounted	exit	0.0	0	-
1789500675	2603	226.104	counted	exit	59.7	6	train.py
1789500694	2639	0.039	uncounted	exit	0.0	0	-
1789500752	2658	214.964	counted	exit	58.4	6	train.py
1789500755	2693	0.042	uncounted	exit	0.0	0	-
1789500810	2712	200.724	counted	exit	54.5	6	train.py
1789500813	2747	0.035	uncounted	exit	0.0	0	-
1789500860	2766	178.018	counted	exit	47.3	6	train.py
1789500862	2801	0.034	uncounted	exit	0.0	0	-
1789500912	2820	185.456	counted	exit	49.8	6	train.py
1789500915	2856	0.035	uncounted	exit	0.0	0	-
1789500965	2875	192.203	counted	exit	49.9	6	train.py
1789500969	2911	0.037	uncounted	exit	0.0	0	-
1789501044	2930	286.568	counted	exit	74.7	8	train.py
1789501131	2965	308.036	exempt	exit	82.9	8	validate.py
