n	commit	eval_auc	status	seconds	description
1	42ecf43	0.7141	ok	5	baseline
2	bc1d872	0.7178	ok	1	time-of-day + ordinal date features
3	c91beff	0.7164	ok	4	400 trees lr 0.05
4	dadc821	0.7215	ok	3	400 trees depth4 lr0.05
5	8b8bbe9	0.7211	ok	3	600 trees depth3 lr0.05
6	e5acfb3	0.7090	ok	3	route cat + freq encodings
7	c2ee30a	0.7212	ok	3	freq encodings only
8	e2dbea6	0.7227	ok	4	depth6 + reg
9	5aea348	0.7210	ok	5	mcw50 lambda5 800 trees
10	7f16c86	0.7204	ok	4	calendar cyclic features
11	fc46c24	0.7245	ok	7	3-model seed ensemble
12	a51724b	0.7248	ok	11	5-model diverse ensemble
13	1d7fc81	0.7224	ok	11	smoothed target encodings
14	4eb6596	0.7279	ok	13	categorical month/dow/hour
15	39d3a8d	0.7217	ok	14	dom categorical
16	1a2b313	0.7294	ok	15	max_cat_threshold 128
17	7de58dd	0.7283	ok	14	max_cat_threshold 256
18	be5c2e9	0.7293	ok	14	min_child_weight 10
19	4604375	0.7288	ok	14	min_child_weight 40
20	7af2141	0.7343	ok	16	carrier x hour categorical
21	797ec26	0.7241	ok	21	dest x hour categorical
22	00e64ce	0.7021	ok	20	low-card interaction cats
23	a254cad	0.7290	ok	16	dow x hour categorical
24	7d7dee1	0.7216	ok	18	month x hour categorical
25	621a260	0.7353	ok	26	8-model diverse ensemble
26	8d71ec5	0.7351	ok	46	700 trees lr 0.035
27	73bb636	0.0000	crash	0	lossguide max_leaves 128
28	6e49b13	0.7384	ok	64	lossguide max_leaves 128 (fixed)
29	4d82ae9	0.7393	ok	91	lossguide max_leaves 256
30	3836a2e	0.7393	ok	51	6-model ensemble 256 leaves
31	4ec0bb5	0.7387	ok	56	mcw 30 at 256 leaves
32	59aaf20	0.7389	ok	68	lossguide max_leaves 384
33	e6486f6	0.7327	ok	47	max_cat_to_onehot 300
34	3e3bede	0.7388	ok	60	congestion freq encodings
35	2550a58	0.7403	ok	59	colsample_bynode 0.8
36	9029b46	0.7427	ok	55	colsample_bynode 0.6
37	0899e2a	0.7445	ok	48	colsample_bynode 0.4
38	dd99572	0.7438	ok	51	colsample_bynode 0.25
39	a08b597	0.7440	ok	50	colsample_bynode 0.3
40	e3416c1	0.7448	ok	75	8-model ensemble node diversity
