ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789589063	105	0.069	uncounted	exit	0.0	0	-c
1789589063	107	0.050	uncounted	exit	0.0	0	-c
1789589063	109	0.044	uncounted	exit	0.0	0	-m --version
1789589063	111	0.034	uncounted	exit	0.0	0	-c
1789589199	185	4.849	counted	exit	3.4	1	train.py
1789589200	219	1.492	uncounted	exit	0.8	0	-c
1789589237	267	0.063	uncounted	exit	0.0	0	-c
1789589237	269	0.032	uncounted	exit	0.0	0	-c
1789589237	271	0.053	uncounted	exit	0.0	0	-c
1789589255	370	11.644	counted	exit	3.6	1	train.py
1789589268	535	11.027	counted	exit	3.6	1	train.py
1789589283	634	8.037	counted	exit	3.2	1	train.py
1789589333	696	15.533	counted	exit	4.6	1	train.py
1789589345	758	25.517	counted	exit	7.4	1	train.py
1789589361	820	27.746	counted	exit	7.8	1	train.py
1789589377	882	37.111	counted	exit	10.5	1	train.py
1789589397	944	61.366	counted	exit	17.2	1	train.py
1789589434	1006	102.510	counted	exit	27.4	1	train.py
1789589478	1068	134.960	counted	exit	36.1	1	train.py
1789589527	1131	174.915	counted	exit	45.9	1	train.py
1789589614	1309	273.961	counted	exit	73.4	1	train.py
1789589650	1362	126.083	counted	exit	33.8	1	train.py
1789589724	1426	273.041	counted	exit	71.3	1	train.py
1789589728	1473	0.033	uncounted	exit	0.0	0	/tmp/patch_te.py
1789589730	1502	1.687	counted	exit	1.0	0	train.py
1789589813	1615	292.523	counted	exit	76.3	1	train.py
1789589818	1662	0.065	uncounted	exit	0.0	0	/tmp/patch2.py
1789589905	1680	333.462	counted	exit	87.0	1	train.py
1789590019	1733	435.722	counted	exit	111.9	1	train.py
1789590141	1796	386.179	counted	exit	100.0	1	train.py
1789590156	1844	0.034	uncounted	exit	0.0	0	/tmp/patch3.py
1789590268	1862	431.522	counted	exit	111.6	1	train.py
1789590337	1914	247.322	counted	exit	64.5	1	train.py
1789590417	1978	291.842	counted	exit	76.0	1	train.py
1789590555	2078	379.664	counted	exit	99.0	3	train.py
1789590684	2181	463.974	counted	term	120.1	4	train.py
1789590695	2218	0.063	uncounted	exit	0.0	0	/tmp/patch4.py
1789590799	2236	401.928	counted	exit	104.3	3	train.py
1789590825	2282	0.761	uncounted	exit	0.4	0	-c
1789590857	2299	0.063	uncounted	exit	0.0	0	/tmp/patch5.py
1789590972	2317	439.973	counted	exit	115.1	3	train.py
1789590977	2353	0.061	uncounted	exit	0.0	0	/tmp/patch6.py
1789591097	2371	462.970	counted	term	120.1	3	train.py
1789591218	2425	396.459	counted	exit	103.7	3	train.py
1789591221	2460	0.035	uncounted	exit	0.0	0	/tmp/patch6.py
1789591333	2478	431.459	counted	exit	112.0	3	train.py
1789591338	2514	0.063	uncounted	exit	0.0	0	/tmp/patch7.py
1789591460	2532	469.465	counted	term	121.8	3	train.py
1789591518	2581	0.031	uncounted	exit	0.0	0	/tmp/patch7.py
1789591601	2599	318.292	counted	exit	82.7	2	train.py
1789591745	2652	356.337	counted	exit	94.4	3	train.py
1789591860	2707	370.604	counted	exit	96.8	3	train.py
1789591873	2744	0.050	uncounted	exit	0.0	0	/tmp/patch8.py
1789591984	2762	425.254	counted	exit	111.2	3	train.py
1789592069	2798	0.066	uncounted	exit	0.0	0	/tmp/patch9.py
1789592183	2816	435.044	counted	exit	113.7	3	train.py
1789592199	2853	0.041	uncounted	exit	0.0	0	/tmp/patch10.py
1789592315	2871	440.538	counted	exit	115.7	3	train.py
1789592319	2908	0.060	uncounted	exit	0.0	0	/tmp/patch11.py
1789592441	2926	465.730	counted	term	121.3	3	train.py
1789592443	2963	0.053	uncounted	exit	0.0	0	/tmp/patch12.py
1789592558	2981	438.800	counted	exit	115.0	3	train.py
1789592561	3018	0.062	uncounted	exit	0.0	0	/tmp/patch13.py
1789592672	3036	426.488	counted	exit	111.0	3	train.py
1789592804	3084	480.970	exempt	exit	127.7	3	validate.py
