ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789524987	108	0.031	uncounted	exit	0.0	0	-c
1789524987	110	0.038	uncounted	exit	0.0	0	-c
1789524987	112	0.038	uncounted	exit	0.0	0	-m --version
1789524987	114	0.038	uncounted	exit	0.0	0	-c
1789524997	205	5.246	counted	exit	3.7	1	train.py
1789525009	241	1.529	uncounted	exit	0.8	0	-c
1789525019	286	0.067	uncounted	exit	0.0	0	-c
1789525019	288	0.034	uncounted	exit	0.0	0	-c
1789525019	290	0.046	uncounted	exit	0.0	0	-c
1789525026	353	1.659	counted	exit	1.0	0	train.py
1789525035	465	15.056	counted	exit	4.4	2	train.py
1789525048	566	8.391	counted	exit	2.7	2	train.py
1789525063	667	3.456	counted	exit	1.6	1	train.py
1789525071	768	2.890	counted	exit	1.4	1	train.py
1789525087	909	1.673	counted	exit	1.0	0	train.py
1789525092	1021	3.883	counted	exit	1.9	1	train.py
1789525099	1147	3.933	counted	exit	1.8	1	train.py
1789525105	1183	0.739	uncounted	exit	0.4	0	-c
1789525131	1252	42.580	counted	exit	11.8	15	train.py
1789525180	1341	154.095	counted	exit	39.7	15	train.py
1789525199	1443	29.214	counted	exit	8.4	10	train.py
1789525329	1532	137.625	counted	term	120.0	5	train.py
1789525349	1622	46.375	counted	exit	12.8	11	train.py
1789525380	1711	75.268	counted	exit	19.8	20	train.py
1789525452	1801	227.468	counted	exit	57.8	52	train.py
1789525539	1891	298.577	counted	exit	76.3	70	train.py
1789525614	1981	251.799	counted	exit	64.1	54	train.py
1789525738	2071	448.367	counted	exit	113.7	76	train.py
1789525868	2161	474.166	counted	term	120.0	84	train.py
1789525946	2251	255.187	counted	exit	65.0	40	train.py
1789526092	2341	452.861	counted	exit	117.7	48	train.py
1789526187	2431	296.579	counted	exit	75.6	48	train.py
1789526249	2533	190.909	counted	exit	49.0	24	train.py
1789526256	2569	0.068	uncounted	exit	0.0	0	-
1789526329	2589	282.232	counted	exit	72.9	36	train.py
1789526333	2626	0.060	uncounted	exit	0.0	0	-
1789526427	2646	360.902	counted	exit	93.3	32	train.py
1789526556	2736	412.882	counted	exit	109.8	32	train.py
1789526659	2826	345.961	counted	exit	89.1	32	train.py
1789526785	2928	350.175	counted	exit	91.5	32	train.py
1789526921	3018	470.956	counted	term	120.2	9	train.py
1789526925	3054	0.043	uncounted	exit	0.0	0	-
1789527045	3074	466.357	counted	term	120.0	23	train.py
1789527142	3177	216.417	counted	exit	56.4	18	train.py
1789527241	3306	287.491	counted	exit	76.2	24	train.py
1789527312	3408	160.157	counted	exit	42.6	10	train.py
1789527436	3498	432.891	counted	exit	114.3	40	train.py
1789527515	3588	262.716	counted	exit	70.7	16	train.py
1789527643	3678	449.738	counted	term	120.0	19	train.py
1789527649	3716	0.040	uncounted	exit	0.0	0	-
1789527759	3736	418.378	counted	exit	110.3	16	train.py
1789527851	3826	288.380	counted	exit	77.7	16	train.py
1789527933	3916	275.334	counted	exit	72.9	16	train.py
1789528023	3952	326.717	exempt	exit	87.7	16	validate.py
