ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789492464	104	0.034	uncounted	exit	0.0	0	-c
1789492464	106	0.034	uncounted	exit	0.0	0	-c
1789492464	108	0.034	uncounted	exit	0.0	0	-m --version
1789492464	110	0.032	uncounted	exit	0.0	0	-c
1789492514	249	19.248	counted	exit	11.4	1	train.py
1789492527	285	1.148	uncounted	exit	0.9	0	-c
1789492542	351	0.040	uncounted	exit	0.0	0	-c
1789492542	353	0.034	uncounted	exit	0.0	0	-c
1789492543	355	0.036	uncounted	exit	0.0	0	-c
1789492664	454	255.242	counted	exit	100.0	1	train.py
1789492697	661	24.501	counted	exit	8.9	1	train.py
1789492716	763	2.888	counted	exit	1.3	1	train.py
1789492732	865	17.373	counted	exit	5.0	1	train.py
1789492754	967	52.691	counted	exit	15.5	1	train.py
1789492766	1069	28.478	counted	exit	8.0	1	train.py
1789492781	1171	19.517	counted	exit	5.7	1	train.py
1789492815	1325	89.167	counted	exit	23.3	5	train.py
1789492849	1428	69.574	counted	exit	18.4	5	train.py
1789492880	1543	88.800	counted	exit	23.2	5	train.py
1789492893	1657	1.882	counted	exit	1.1	0	train.py
1789492938	1767	148.925	counted	exit	39.3	5	train.py
1789492969	1884	68.982	counted	exit	18.1	5	train.py
1789493003	1997	106.935	counted	exit	27.9	5	train.py
1789493043	2100	100.573	counted	exit	26.1	5	train.py
1789493079	2215	92.739	counted	exit	24.4	5	train.py
1789493132	2318	167.708	counted	exit	44.3	8	train.py
1789493215	2421	277.180	counted	exit	71.7	12	train.py
1789493262	2535	149.667	counted	exit	38.8	8	train.py
1789493323	2649	207.578	counted	exit	54.3	10	train.py
1789493419	2752	340.795	counted	exit	88.8	16	train.py
1789493535	2855	394.345	counted	exit	101.7	20	train.py
1789493633	2969	345.810	counted	exit	91.2	16	train.py
1789493765	3135	442.072	counted	exit	114.6	20	train.py
1789493876	3256	347.511	counted	exit	89.8	16	train.py
1789493983	3370	371.316	counted	exit	98.3	16	train.py
1789494046	3850	1.936	counted	exit	1.2	0	train.py
1789494126	3960	264.621	counted	exit	71.5	12	train.py
1789494224	4074	288.534	counted	exit	77.9	12	train.py
1789494321	4199	326.874	counted	exit	83.7	16	train.py
1789494446	4324	383.695	counted	exit	100.2	16	train.py
1789494554	4438	312.375	counted	exit	82.2	16	train.py
1789494656	4567	327.785	counted	exit	84.9	16	train.py
1789494754	4681	342.000	counted	exit	89.2	16	train.py
1789494888	4796	341.389	counted	exit	88.3	16	train.py
1789495021	4912	469.894	counted	term	120.9	22	train.py
1789495159	5026	341.999	counted	exit	88.9	16	train.py
1789495265	5140	380.478	counted	exit	97.9	18	train.py
1789495369	5254	363.596	counted	exit	93.2	16	train.py
1789495501	5292	484.777	exempt	exit	126.4	20	validate.py
