ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789640733	112	0.069	uncounted	exit	0.0	0	-c
1789640733	114	0.045	uncounted	exit	0.0	0	-c
1789640733	116	0.032	uncounted	exit	0.0	0	-m --version
1789640733	118	0.032	uncounted	exit	0.0	0	-c
1789640743	219	4.877	counted	exit	3.4	1	train.py
1789640757	273	1.816	uncounted	exit	1.1	0	-c
1789640773	394	0.033	uncounted	exit	0.0	0	-c
1789640774	396	0.032	uncounted	exit	0.0	0	-c
1789640774	398	0.057	uncounted	exit	0.0	0	-c
1789640784	460	13.260	counted	exit	4.1	1	train.py
1789640805	575	6.076	counted	exit	2.1	1	train.py
1789640823	741	3.221	counted	exit	1.5	1	train.py
1789640832	843	10.676	counted	exit	3.4	1	train.py
1789640850	982	16.440	counted	exit	5.3	1	train.py
1789640882	1061	9.886	uncounted	exit	3.2	1	diag.py
1789640887	1083	9.292	uncounted	exit	3.0	1	diag.py
1789640925	1177	63.075	uncounted	exit	16.7	7	diag.py
1789640944	1266	1.706	counted	exit	1.0	0	train.py
1789640953	1376	13.347	counted	exit	4.0	1	train.py
1789640960	1478	12.353	counted	exit	3.8	1	train.py
1789641011	1549	164.038	uncounted	exit	42.6	7	diag.py
1789641060	1609	142.484	uncounted	exit	37.2	6	diag.py
1789641104	1706	118.238	uncounted	exit	31.1	6	diag.py
1789641112	1797	17.158	counted	exit	5.0	1	train.py
1789641121	1868	1.815	uncounted	exit	1.1	0	diag.py
1789641157	1939	123.145	uncounted	exit	32.3	6	diag.py
1789641168	2029	25.601	counted	exit	7.3	1	train.py
1789641228	2100	204.118	uncounted	exit	52.9	8	diag.py
1789641249	2190	63.420	counted	exit	17.0	3	train.py
1789641288	2261	117.903	uncounted	exit	31.5	4	diag.py
1789641369	2320	291.097	uncounted	exit	74.8	14	diag.py
1789641456	2379	312.627	uncounted	exit	79.9	12	diag.py
1789641482	2469	80.318	counted	exit	21.3	3	train.py
1789641576	2540	332.911	uncounted	exit	86.4	12	diag.py
1789641673	2599	324.715	uncounted	exit	83.9	9	diag.py
1789641704	2689	89.321	counted	exit	23.8	3	train.py
1789641787	2761	284.421	uncounted	exit	73.9	8	diag.py
1789641826	2955	105.213	counted	exit	28.1	3	train.py
1789641940	3027	401.245	uncounted	exit	103.5	12	diag.py
1789641983	3221	120.417	counted	exit	32.1	3	train.py
1789642165	3293	663.579	uncounted	exit	170.7	15	diag.py
1789642222	3352	177.544	uncounted	exit	46.3	5	diag.py
1789642274	3442	181.315	counted	exit	48.4	5	train.py
1789642327	3514	150.993	uncounted	exit	40.8	4	diag.py
1789642347	3573	2.936	uncounted	exit	2.2	0	diag.py
1789642445	3695	352.978	uncounted	exit	91.4	10	diag.py
1789642604	3754	547.507	uncounted	exit	140.7	16	diag.py
1789642691	3948	250.716	counted	exit	78.1	5	train.py
1789642766	4020	211.689	uncounted	exit	61.2	4	diag.py
1789642940	4079	628.628	uncounted	exit	163.3	14	diag.py
1789643006	4169	228.868	counted	exit	61.6	5	train.py
1789643173	4241	596.160	uncounted	exit	155.5	12	diag.py
1789643262	4300	292.636	uncounted	exit	77.4	6	diag.py
1789643271	4442	2.431	counted	exit	1.7	0	train.py
1789643347	4552	257.800	counted	exit	71.2	5	train.py
1789643419	4676	196.916	uncounted	exit	53.9	4	diag.py
1789643514	4735	304.495	uncounted	exit	81.8	6	diag.py
1789643668	4794	515.343	uncounted	exit	135.4	10	diag.py
1789643872	4853	727.145	uncounted	exit	193.1	12	diag.py
1789644147	4912	996.541	uncounted	exit	263.3	10	diag.py
1789644264	5002	415.670	counted	exit	112.5	5	train.py
1789644559	5085	1056.398	uncounted	exit	282.0	14	diag.py
1789644621	5175	199.296	counted	exit	56.4	3	train.py
1789644865	5247	869.540	uncounted	exit	232.2	14	diag.py
1789644939	5337	251.552	counted	exit	68.7	3	train.py
1789645061	5409	408.314	uncounted	exit	109.7	5	diag.py
1789645144	5557	253.425	counted	exit	68.1	3	train.py
1789645228	5642	258.472	uncounted	exit	70.7	3	diag.py
1789645329	5771	311.238	counted	exit	82.6	3	train.py
1789645420	5872	272.102	counted	exit	74.2	3	train.py
1789645508	5988	227.964	counted	exit	63.0	3	train.py
1789645574	6102	211.559	counted	exit	56.8	3	train.py
1789645639	6216	208.718	counted	exit	57.5	3	train.py
1789645718	6330	260.914	counted	exit	71.2	3	train.py
1789645805	6600	244.382	counted	exit	66.4	3	train.py
1789645887	6714	269.948	counted	exit	73.6	3	train.py
1789646003	6829	397.801	counted	exit	108.6	5	train.py
1789646105	6932	339.351	counted	exit	92.2	5	train.py
1789646244	6994	421.094	exempt	exit	115.5	5	validate.py
