ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789537837	41	3.776	uncounted	exit	3.0	0	-c
1789537839	68	2.626	counted	exit	1.3	1	train.py
1789537845	95	0.767	uncounted	exit	0.4	0	-
1789537856	122	1.547	counted	exit	0.8	0	train.py
1789537861	161	1.662	counted	exit	0.9	0	train.py
1789537868	200	12.460	counted	exit	3.9	1	train.py
1789537876	242	1.647	counted	exit	0.9	0	train.py
1789537882	281	3.360	counted	exit	1.4	1	train.py
1789537889	322	7.973	counted	exit	2.6	1	train.py
1789537899	370	5.619	counted	exit	2.0	1	train.py
1789537904	400	0.036	uncounted	exit	0.0	0	/tmp/e9.py
1789537907	418	7.168	counted	exit	2.4	1	train.py
1789537917	460	11.210	counted	exit	3.5	1	train.py
1789537927	485	13.754	uncounted	exit	4.3	12	-
1789537934	497	7.696	uncounted	exit	2.5	1	-
1789537947	510	0.033	uncounted	exit	0.0	0	-
1789537949	528	7.560	counted	exit	2.5	1	train.py
1789538007	569	84.655	counted	exit	43.1	1	train.py
1789538119	594	273.935	uncounted	exit	97.4	15	-
1789538147	606	90.585	uncounted	exit	23.4	12	-
1789538181	618	119.337	uncounted	exit	30.5	11	-
1789538239	630	210.049	uncounted	exit	53.3	10	-
1789538290	642	185.936	uncounted	exit	47.3	10	-
1789538293	654	0.039	uncounted	exit	0.0	0	-
1789538302	672	29.755	counted	exit	8.5	1	train.py
1789538348	697	143.538	uncounted	exit	37.0	7	-
1789538361	709	0.033	uncounted	exit	0.0	0	-
1789538467	715	355.314	uncounted	exit	92.9	12	-
1789538709	727	943.057	uncounted	exit	238.1	28	-
1789538744	755	106.861	counted	exit	27.4	5	train.py
1789538993	780	963.275	uncounted	exit	242.3	45	-
1789539089	792	312.609	uncounted	exit	82.5	14	-
1789539211	804	450.370	uncounted	exit	114.9	18	-
1789539454	816	930.474	uncounted	exit	235.9	36	-
1789539717	828	1023.150	uncounted	exit	258.9	35	-
1789539721	840	0.037	uncounted	exit	0.0	0	-
1789539756	858	136.182	counted	exit	35.0	5	train.py
1789539880	887	430.984	uncounted	exit	111.2	14	-
1789539961	899	285.717	uncounted	exit	73.9	9	-
1789540163	911	776.326	uncounted	exit	196.7	20	-
1789540167	923	0.035	uncounted	exit	0.0	0	-
1789540227	941	231.190	counted	exit	59.2	5	train.py
1789540357	966	475.514	uncounted	exit	122.2	9	-
1789540885	978	2040.481	uncounted	exit	521.6	35	-
1789540960	1007	270.515	counted	exit	69.2	5	train.py
1789541083	1032	452.655	uncounted	exit	117.3	8	-
1789541211	1044	475.922	uncounted	exit	123.4	7	-
1789541291	1056	297.380	uncounted	exit	76.2	5	-
1789541294	1068	0.032	uncounted	exit	0.0	0	-
1789541367	1086	284.531	counted	exit	73.1	5	train.py
1789541494	1111	457.609	uncounted	exit	119.5	7	-
1789541556	1123	211.034	uncounted	exit	55.2	3	-
1789541655	1135	356.328	uncounted	exit	93.1	6	-
1789541693	1147	117.668	uncounted	exit	30.7	2	-
1789541695	1159	1.403	uncounted	exit	0.7	0	-
1789541728	1168	93.377	uncounted	exit	24.6	3	-
1789541799	1180	250.419	uncounted	exit	65.4	4	-
1789541890	1209	339.562	counted	exit	87.7	6	train.py
1789542014	1234	449.561	uncounted	exit	116.0	9	-
1789542023	1246	1.735	uncounted	exit	1.0	0	-
1789542106	1255	303.285	uncounted	exit	79.3	5	-
1789542115	1267	0.037	uncounted	exit	0.0	0	-
1789542203	1285	342.614	counted	exit	87.5	6	train.py
1789542295	1328	341.700	counted	exit	87.3	6	train.py
1789542429	1354	487.012	uncounted	exit	125.9	8	-
1789542507	1366	265.787	uncounted	exit	69.7	5	-
1789542545	1378	128.602	uncounted	exit	34.5	2	-
1789542654	1407	403.861	counted	exit	103.2	7	train.py
1789542665	1432	0.043	uncounted	exit	0.0	0	-
1789542775	1450	430.170	counted	exit	110.2	7	train.py
1789542818	1480	123.931	uncounted	exit	32.7	2	-
1789542936	1492	447.642	exempt	exit	115.9	7	validate.py
1789542944	1509	0.000	counted	refused	0.0	0	run_experiment.sh
