ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789490010	99	0.040	uncounted	exit	0.0	0	-c
1789490010	101	0.034	uncounted	exit	0.0	0	-c
1789490010	103	0.038	uncounted	exit	0.0	0	-m --version
1789490010	105	0.034	uncounted	exit	0.0	0	-c
1789490030	195	26.552	counted	exit	11.2	1	train.py
1789490043	264	15.900	uncounted	exit	5.6	2	/tmp/probe.py
1789490053	311	0.046	uncounted	exit	0.0	0	-c
1789490053	313	0.043	uncounted	exit	0.0	0	-c
1789490053	315	0.042	uncounted	exit	0.0	0	-c
1789490063	379	13.119	counted	exit	4.1	2	train.py
1789490069	417	0.926	uncounted	exit	0.6	0	-
1789490122	485	160.082	counted	exit	43.3	2	train.py
1789490188	679	153.066	counted	exit	41.1	2	train.py
1789490201	799	10.879	counted	exit	3.4	2	train.py
1789490287	968	274.699	counted	exit	72.9	2	train.py
1789490350	1077	195.627	counted	exit	52.4	1	train.py
1789490417	1214	198.700	counted	exit	52.4	1	train.py
1789490507	1333	269.899	counted	exit	72.0	2	train.py
1789490523	1388	16.526	counted	exit	4.9	2	train.py
1789490583	1443	94.731	counted	exit	25.4	1	train.py
1789490594	1584	0.038	uncounted	exit	0.0	0	-c
1789490625	1602	113.879	counted	exit	31.0	1	train.py
1789490727	1707	319.747	counted	exit	85.6	3	train.py
1789490811	1812	276.482	counted	exit	73.9	3	train.py
1789490916	1982	332.359	counted	exit	87.3	3	train.py
1789491071	2019	372.244	exempt	exit	101.2	3	validate.py
1789491143	2113	228.989	counted	exit	59.9	1	train.py
1789491241	2232	326.562	counted	exit	87.3	3	train.py
1789491349	2288	379.422	counted	exit	101.8	3	train.py
1789491441	2344	320.850	counted	exit	86.1	4	train.py
1789491446	2382	0.033	uncounted	exit	0.0	0	-
1789491532	2401	321.979	counted	exit	85.2	3	train.py
1789491535	2438	0.035	uncounted	exit	0.0	0	-
1789491627	2527	319.743	counted	exit	84.1	3	train.py
1789491631	2564	0.035	uncounted	exit	0.0	0	-
1789491715	2584	311.575	counted	exit	83.9	3	train.py
1789491721	2621	0.041	uncounted	exit	0.0	0	-
1789491804	2641	305.373	counted	exit	82.7	3	train.py
1789491808	2679	0.036	uncounted	exit	0.0	0	-
1789491891	2699	314.166	counted	exit	83.0	3	train.py
1789491906	2737	0.042	uncounted	exit	0.0	0	-
1789491989	2757	314.634	counted	exit	83.4	3	train.py
1789492009	2794	0.037	uncounted	exit	0.0	0	-
1789492093	2814	313.559	counted	exit	84.0	3	train.py
1789492099	2851	0.042	uncounted	exit	0.0	0	-
1789492179	2871	297.314	counted	exit	79.9	3	train.py
1789492277	2926	303.996	counted	exit	82.2	4	train.py
1789492378	2981	369.338	counted	exit	98.4	3	train.py
1789492384	3018	0.035	uncounted	exit	0.0	0	-
1789492485	3038	384.173	counted	exit	101.2	3	train.py
1789492490	3076	0.037	uncounted	exit	0.0	0	-
1789492596	3096	401.721	counted	exit	106.7	3	train.py
1789492603	3133	0.041	uncounted	exit	0.0	0	-
1789492692	3153	334.807	counted	exit	88.9	3	train.py
1789492699	3190	0.044	uncounted	exit	0.0	0	-
1789492796	3209	369.278	counted	exit	96.7	3	train.py
1789492804	3246	0.037	uncounted	exit	0.0	0	-
1789492911	3266	402.341	counted	exit	107.1	3	train.py
1789492920	3304	0.036	uncounted	exit	0.0	0	-
1789493003	3323	310.774	counted	exit	82.5	3	train.py
1789493118	3378	413.206	counted	exit	108.4	3	train.py
1789493200	3432	284.434	counted	exit	76.7	3	train.py
1789493323	3487	444.550	counted	exit	119.4	4	train.py
1789493415	3542	329.664	counted	exit	87.2	3	train.py
1789493518	3596	376.173	counted	exit	100.1	3	train.py
1789493619	3637	364.671	exempt	exit	97.8	3	validate.py
1789493627	3684	0.040	uncounted	exit	0.0	0	-c
1789493627	3686	0.037	uncounted	exit	0.0	0	-c
1789493627	3688	0.037	uncounted	exit	0.0	0	-c
1789493735	3728	387.425	exempt	exit	103.5	3	validate.py
