ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789633520	43	1.653	uncounted	exit	1.3	0	-c
1789633541	50	0.822	uncounted	exit	0.4	0	-c
1789633555	70	3.935	counted	exit	2.5	1	train.py
1789633569	95	1.484	uncounted	exit	0.7	0	-c
1789633594	124	39.530	counted	exit	11.1	1	train.py
1789633675	150	60.301	uncounted	exit	16.7	5	dbg1.py
1789633707	163	2.401	uncounted	exit	1.1	1	dbg2.py
1789633752	178	108.584	uncounted	exit	29.0	16	dbg2.py
1789633809	191	96.289	uncounted	exit	25.0	15	dbg3.py
1789633857	204	125.949	uncounted	exit	32.4	18	dbg4.py
1789633930	217	231.988	uncounted	exit	59.7	22	dbg5.py
1789634049	230	425.564	uncounted	exit	108.5	41	dbg6.py
1789634296	243	760.824	uncounted	exit	205.9	40	dbg7.py
1789634346	275	128.688	counted	exit	36.7	5	train.py
1789634587	300	789.706	uncounted	exit	226.5	30	dbg8.py
1789634773	313	584.277	uncounted	exit	161.7	21	dbg9.py
1789634960	326	604.743	uncounted	exit	165.4	25	dbg10.py
1789635019	354	136.397	counted	exit	38.6	5	train.py
1789635342	379	1124.133	uncounted	exit	304.1	32	dbg11.py
1789635643	392	971.749	uncounted	exit	268.3	24	dbg12.py
1789636125	406	1752.419	uncounted	exit	468.8	24	dbg13.py
1789636499	420	1280.904	uncounted	exit	346.6	15	dbg14.py
1789637075	434	2034.963	uncounted	exit	555.2	18	dbg15.py
1789637299	452	698.492	uncounted	exit	183.7	6	dbg17.py
1789637470	466	477.648	uncounted	exit	127.1	6	dbg18.py
1789637577	494	375.324	counted	exit	100.1	5	train.py
1789637861	520	1002.764	uncounted	exit	267.3	12	dbg19.py
1789637983	548	423.821	counted	exit	112.7	5	train.py
1789638090	588	347.343	counted	exit	91.6	4	train.py
1789638200	628	373.810	counted	exit	98.5	4	train.py
1789638316	668	376.253	counted	exit	101.7	4	train.py
1789638415	708	332.385	counted	exit	87.9	4	train.py
1789638530	752	393.602	counted	exit	103.1	4	train.py
1789638542	777	0.694	uncounted	exit	0.3	0	-c
1789638643	799	370.701	counted	exit	99.1	4	train.py
1789638780	840	448.664	counted	term	121.5	6	train.py
1789638911	869	454.005	exempt	exit	120.7	4	validate.py
1789639023	897	339.044	counted	exit	90.1	5	train.py
