ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789605942	92	0.069	uncounted	exit	0.0	0	-c
1789605942	94	0.034	uncounted	exit	0.0	0	-c
1789605942	96	0.036	uncounted	exit	0.0	0	-m --version
1789605942	98	0.033	uncounted	exit	0.0	0	-c
1789606708	197	4.878	counted	exit	3.4	1	train.py
1789607060	246	1.464	uncounted	exit	0.8	0	-c
1789607241	296	0.068	uncounted	exit	0.0	0	-c
1789607241	298	0.033	uncounted	exit	0.0	0	-c
1789607241	300	0.034	uncounted	exit	0.0	0	-c
1789607564	402	27.968	counted	exit	7.9	1	train.py
1789607740	558	46.839	counted	exit	13.1	1	train.py
1789607964	739	33.122	counted	exit	9.4	1	train.py
1789608270	842	113.392	counted	exit	30.1	2	train.py
1789608452	911	74.533	counted	exit	19.9	1	train.py
1789608517	947	0.736	uncounted	exit	0.4	0	-
1789608945	976	2.060	uncounted	exit	1.4	0	-
1789609328	996	314.055	uncounted	exit	82.4	10	-
1789609516	1088	35.174	counted	exit	9.9	1	train.py
1789609655	1123	35.684	uncounted	exit	10.1	1	-
1789609821	1145	455.075	uncounted	exit	118.2	13	-
1789609981	1202	53.370	counted	exit	15.1	1	train.py
1789610190	1237	677.626	uncounted	exit	177.8	13	-
1789610208	1277	49.899	counted	exit	13.8	1	train.py
1789610277	1311	224.555	uncounted	exit	58.9	5	-
1789610365	1333	220.221	uncounted	exit	58.7	4	-
1789610491	1476	67.414	counted	exit	19.4	1	train.py
1789610898	1512	691.515	uncounted	exit	183.2	7	-
1789611131	1538	726.758	uncounted	exit	193.5	10	-
1789611306	1649	281.222	counted	exit	75.6	4	train.py
1789611882	1685	2157.492	uncounted	exit	566.4	28	-
1789611961	1740	19.298	uncounted	exit	5.4	1	-
1789612078	1780	423.743	counted	exit	111.5	4	train.py
1789612091	1816	1.789	uncounted	exit	1.2	0	-
1789612466	1834	1390.972	uncounted	exit	367.1	12	-
1789612591	1994	441.972	counted	exit	115.8	4	train.py
1789612820	2030	809.382	uncounted	exit	213.4	10	-
1789613197	2067	950.187	uncounted	exit	250.0	12	-
1789613385	2118	2.144	uncounted	exit	1.6	0	-
1789613393	2136	2.118	uncounted	exit	1.5	0	-
1789613531	2154	492.682	uncounted	exit	129.9	10	-
1789613864	2180	957.398	uncounted	exit	253.9	12	-
1789614134	2231	454.536	uncounted	exit	119.0	8	-
1789614381	2253	884.497	uncounted	exit	233.0	16	-
