ts	pid	kind	api	rows	seconds
1789598115	58	counted	train	100000	0.13
1789598198	104	counted	train	79986	1.05
1789598240	134	uncounted	train	79986	0.71
1789598241	134	uncounted	train	79986	0.77
1789598241	134	uncounted	train	79986	0.72
1789598243	134	uncounted	train	79986	0.87
1789598244	134	uncounted	train	79986	1.06
1789598281	152	uncounted	train	79986	0.71
1789598282	152	uncounted	train	79986	0.77
1789598283	152	uncounted	train	79986	0.79
1789598284	152	uncounted	train	79986	0.97
1789598286	152	uncounted	train	79986	1.03
1789598288	152	uncounted	train	79986	1.55
1789598322	164	uncounted	train	79986	5.08
1789598335	176	uncounted	train	79986	6.95
1789598364	189	uncounted	train	79986	3.06
1789598367	189	uncounted	train	79986	3.03
1789598372	189	uncounted	train	79986	4.49
1789598375	189	uncounted	train	79986	3.44
1789598380	189	uncounted	train	79986	4.09
1789598386	189	uncounted	train	79986	6.02
1789598389	189	uncounted	train	79986	2.91
1789598554	201	uncounted	train	79986	3.71
1789598558	201	uncounted	train	79986	4.00
1789598562	201	uncounted	train	79986	4.11
1789598566	201	uncounted	train	79986	3.72
1789598571	201	uncounted	train	79986	4.20
1789598576	201	uncounted	train	79986	4.27
1789598580	201	uncounted	train	79986	4.08
1789598585	201	uncounted	train	79986	4.35
1789598730	213	uncounted	train	79986	1.02
1789598731	213	uncounted	train	79986	0.96
1789598732	213	uncounted	train	79986	0.64
1789598748	225	uncounted	train	79986	1.04
1789598750	225	uncounted	train	79986	1.04
1789598751	225	uncounted	train	79986	1.18
1789598752	225	uncounted	train	79986	0.95
1789598754	225	uncounted	train	79986	1.01
1789598755	225	uncounted	train	79986	1.06
1789598756	225	uncounted	train	79986	1.04
1789598758	225	uncounted	train	79986	1.04
1789598759	225	uncounted	train	79986	1.27
1789598761	225	uncounted	train	79986	1.28
1789598763	225	uncounted	train	79986	1.28
1789598764	225	uncounted	train	79986	1.29
1789598766	225	uncounted	train	79986	1.29
1789598768	225	uncounted	train	79986	2.04
1789598806	237	uncounted	train	79986	1.13
1789598808	237	uncounted	train	79986	1.17
1789598809	237	uncounted	train	79986	1.15
1789598810	237	uncounted	train	79986	1.13
1789598812	237	uncounted	train	79986	1.18
1789598814	237	uncounted	train	79986	1.27
1789598816	237	uncounted	train	79986	1.23
1789598817	237	uncounted	train	79986	1.20
1789598819	237	uncounted	train	79986	1.20
1789598820	237	uncounted	train	79986	1.22
1789598822	237	uncounted	train	79986	1.09
1789598824	237	uncounted	train	79986	1.08
1789598825	237	uncounted	train	79986	1.06
1789598826	237	uncounted	train	79986	1.05
1789598828	237	uncounted	train	79986	1.09
1789598830	237	uncounted	train	79986	1.06
1789598831	237	uncounted	train	79986	1.14
1789598832	237	uncounted	train	79986	1.12
1789598834	237	uncounted	train	79986	1.11
1789598835	237	uncounted	train	79986	1.11
1789598837	237	uncounted	train	79986	1.14
1789598839	237	uncounted	train	79986	1.13
1789598840	237	uncounted	train	79986	1.20
1789598842	237	uncounted	train	79986	1.18
1789598843	237	uncounted	train	79986	1.15
1789598845	237	uncounted	train	79986	1.18
1789598846	237	uncounted	train	79986	1.16
1789598848	237	uncounted	train	79986	1.14
1789598849	237	uncounted	train	79986	1.15
1789598851	237	uncounted	train	79986	1.21
1789598853	237	uncounted	train	79986	1.23
1789598854	237	uncounted	train	79986	1.23
1789598856	237	uncounted	train	79986	1.27
1789598857	237	uncounted	train	79986	1.23
1789598859	237	uncounted	train	79986	1.23
1789598861	237	uncounted	train	79986	1.37
1789598863	237	uncounted	train	79986	1.33
1789598865	237	uncounted	train	79986	1.41
1789598866	237	uncounted	train	79986	1.38
1789598868	237	uncounted	train	79986	1.36
1789598870	237	uncounted	train	79986	1.08
1789598871	237	uncounted	train	79986	1.06
1789598873	237	uncounted	train	79986	1.08
1789598874	237	uncounted	train	79986	1.00
1789598875	237	uncounted	train	79986	1.01
1789598948	249	uncounted	train	79986	1.09
1789598949	249	uncounted	train	79986	1.08
1789598951	249	uncounted	train	79986	1.09
1789598952	249	uncounted	train	79986	1.06
1789598953	249	uncounted	train	79986	1.12
1789598955	249	uncounted	train	79986	1.08
1789598957	249	uncounted	train	79986	1.06
1789598958	249	uncounted	train	79986	1.09
1789598959	249	uncounted	train	79986	1.07
1789598961	249	uncounted	train	79986	1.09
1789598963	249	uncounted	train	79986	1.24
1789598964	249	uncounted	train	79986	1.23
1789598966	249	uncounted	train	79986	1.19
1789598967	249	uncounted	train	79986	1.16
1789598969	249	uncounted	train	79986	1.17
1789598971	249	uncounted	train	79986	1.08
1789598972	249	uncounted	train	79986	1.03
1789598973	249	uncounted	train	79986	1.04
1789598974	249	uncounted	train	79986	1.03
1789598976	249	uncounted	train	79986	1.07
1789598978	249	uncounted	train	79986	1.04
1789598979	249	uncounted	train	79986	1.02
1789598980	249	uncounted	train	79986	1.00
1789598982	249	uncounted	train	79986	1.01
1789598983	249	uncounted	train	79986	1.06
1789598985	249	uncounted	train	79986	1.05
1789598986	249	uncounted	train	79986	1.01
1789598987	249	uncounted	train	79986	1.06
1789598989	249	uncounted	train	79986	1.02
1789598990	249	uncounted	train	79986	1.03
1789598992	249	uncounted	train	79986	1.13
1789598993	249	uncounted	train	79986	1.04
1789598994	249	uncounted	train	79986	1.02
1789598996	249	uncounted	train	79986	1.05
1789598997	249	uncounted	train	79986	1.02
1789598999	249	uncounted	train	79986	1.00
1789599000	249	uncounted	train	79986	1.06
1789599001	249	uncounted	train	79986	0.98
1789599003	249	uncounted	train	79986	0.97
1789599004	249	uncounted	train	79986	0.97
1789599006	249	uncounted	train	79986	1.70
1789599009	249	uncounted	train	79986	1.68
1789599011	249	uncounted	train	79986	1.73
1789599013	249	uncounted	train	79986	1.78
1789599015	249	uncounted	train	79986	1.73
1789599017	249	uncounted	train	79986	1.03
1789599018	249	uncounted	train	79986	1.03
1789599020	249	uncounted	train	79986	1.05
1789599021	249	uncounted	train	79986	1.01
1789599022	249	uncounted	train	79986	1.03
1789599037	261	uncounted	train	79986	1.03
1789599039	261	uncounted	train	79986	1.06
1789599040	261	uncounted	train	79986	1.01
1789599041	261	uncounted	train	79986	1.05
1789599043	261	uncounted	train	79986	1.04
1789599044	261	uncounted	train	79986	1.02
1789599045	261	uncounted	train	79986	1.05
1789599047	261	uncounted	train	79986	1.03
1789599048	261	uncounted	train	79986	1.02
1789599049	261	uncounted	train	79986	0.99
1789599051	261	uncounted	train	79986	1.18
1789599052	261	uncounted	train	79986	1.16
1789599054	261	uncounted	train	79986	1.19
1789599055	261	uncounted	train	79986	1.20
1789599057	261	uncounted	train	79986	1.19
1789599059	261	uncounted	train	79986	1.33
1789599060	261	uncounted	train	79986	1.35
1789599062	261	uncounted	train	79986	1.37
1789599064	261	uncounted	train	79986	1.33
1789599065	261	uncounted	train	79986	1.35
1789599067	261	uncounted	train	79986	1.06
1789599068	261	uncounted	train	79986	1.06
1789599070	261	uncounted	train	79986	1.09
1789599071	261	uncounted	train	79986	1.08
1789599072	261	uncounted	train	79986	1.07
1789599074	261	uncounted	train	79986	1.01
1789599075	261	uncounted	train	79986	1.03
1789599076	261	uncounted	train	79986	0.98
1789599077	261	uncounted	train	79986	1.01
1789599079	261	uncounted	train	79986	1.09
1789599080	261	uncounted	train	79986	1.08
1789599082	261	uncounted	train	79986	1.09
1789599083	261	uncounted	train	79986	1.06
1789599084	261	uncounted	train	79986	1.06
1789599086	261	uncounted	train	79986	1.04
1789599087	261	uncounted	train	79986	1.01
1789599088	261	uncounted	train	79986	0.99
1789599090	261	uncounted	train	79986	0.99
1789599091	261	uncounted	train	79986	1.01
1789599092	261	uncounted	train	79986	1.02
1789599093	261	uncounted	train	79986	0.94
1789599095	261	uncounted	train	79986	0.95
1789599096	261	uncounted	train	79986	0.95
1789599097	261	uncounted	train	79986	0.95
1789599098	261	uncounted	train	79986	0.96
1789599100	261	uncounted	train	79986	1.35
1789599101	261	uncounted	train	79986	1.34
1789599103	261	uncounted	train	79986	1.32
1789599105	261	uncounted	train	79986	1.36
1789599106	261	uncounted	train	79986	1.33
1789599108	261	uncounted	train	79986	1.47
1789599110	261	uncounted	train	79986	1.48
1789599112	261	uncounted	train	79986	1.50
1789599114	261	uncounted	train	79986	1.46
1789599116	261	uncounted	train	79986	1.47
1789599329	273	uncounted	train	79986	1.09
