ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789598080	40	1.654	uncounted	exit	1.3	0	-
1789598115	58	3.927	counted	exit	2.6	1	train.py
1789598198	104	6.561	counted	exit	2.2	1	train.py
1789598244	134	21.390	uncounted	exit	6.2	5	-
1789598262	146	0.772	uncounted	exit	0.4	0	-
1789598288	152	30.766	uncounted	exit	9.9	6	-
1789598322	164	22.552	uncounted	exit	6.3	1	-
1789598335	176	29.938	uncounted	exit	8.2	1	-
1789598389	189	112.254	uncounted	exit	28.8	7	-
1789598585	201	137.302	uncounted	exit	36.7	8	-
1789598733	213	15.845	uncounted	exit	5.2	3	-
1789598769	225	88.993	uncounted	exit	23.7	14	-
1789598876	237	271.236	uncounted	exit	72.0	45	-
1789599023	249	292.166	uncounted	exit	77.7	50	-
1789599116	261	318.767	uncounted	exit	81.2	55	-
1789599458	273	519.928	uncounted	exit	131.7	67	-
1789599705	285	755.164	uncounted	exit	191.6	66	-
1789599911	297	749.248	uncounted	exit	191.9	55	-
1789599956	324	95.611	counted	exit	26.3	5	train.py
1789600199	349	872.114	uncounted	exit	226.8	50	-
1789600647	361	1434.707	uncounted	exit	389.4	53	-
1789600975	373	1064.275	uncounted	exit	290.9	25	-
1789601087	385	218.887	uncounted	exit	61.2	6	-
1789601465	397	1394.265	uncounted	exit	368.6	30	-
1789601855	409	1373.007	uncounted	exit	370.6	30	-
1789602024	436	213.724	counted	exit	59.3	5	train.py
1789602327	461	1078.366	uncounted	exit	288.9	30	-
1789602482	473	206.691	uncounted	exit	56.6	5	train.py
1789602606	485	217.285	uncounted	exit	61.1	5	-
1789602609	496	2.805	uncounted	exit	2.1	0	-
1789602894	520	243.026	counted	exit	65.2	5	train.py
1789603436	545	1492.527	uncounted	exit	399.7	48	-
1789603848	557	1156.511	uncounted	exit	306.8	33	-
1789604173	586	215.902	counted	exit	62.9	5	train.py
1789604470	611	2.691	uncounted	exit	2.0	0	-
1789604902	620	1020.363	uncounted	exit	270.3	30	-
1789605516	632	910.406	uncounted	exit	241.6	20	-
1789605869	644	508.150	uncounted	exit	134.2	15	-
1789606334	661	198.516	exempt	exit	54.1	5	validate.py
1789606764	694	238.333	counted	exit	64.1	7	train.py
