ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789513776	110	0.050	uncounted	exit	0.0	0	-c
1789513776	112	0.055	uncounted	exit	0.0	0	-c
1789513776	114	0.050	uncounted	exit	0.0	0	-m --version
1789513777	116	0.047	uncounted	exit	0.0	0	-c
1789513793	205	5.204	counted	exit	3.8	1	train.py
1789513810	267	0.053	uncounted	exit	0.0	0	-c
1789513810	269	0.046	uncounted	exit	0.0	0	-c
1789513810	271	0.049	uncounted	exit	0.0	0	-c
1789513819	385	3.154	counted	exit	1.7	1	train.py
1789513832	487	9.660	counted	exit	3.3	1	train.py
1789513850	588	3.960	counted	exit	1.9	1	train.py
1789513869	754	3.446	counted	exit	1.8	1	train.py
1789513881	821	3.170	uncounted	exit	1.9	1	/tmp/diag.py
1789513899	911	1.881	counted	exit	1.1	0	train.py
1789513906	1021	3.240	counted	exit	1.7	1	train.py
1789513922	1178	3.824	counted	exit	2.1	1	train.py
1789513958	1317	18.627	counted	exit	6.0	9	train.py
1789514000	1420	101.111	counted	exit	26.6	9	train.py
1789514005	1456	0.054	uncounted	exit	0.0	0	-
1789514037	1475	120.194	counted	exit	31.6	9	train.py
1789514042	1511	0.052	uncounted	exit	0.0	0	-
1789514077	1530	133.630	counted	exit	35.4	9	train.py
1789514083	1566	0.045	uncounted	exit	0.0	0	-
1789514144	1585	234.121	counted	exit	60.7	7	train.py
1789514166	1707	45.213	counted	exit	12.9	1	train.py
1789514183	1790	1.893	counted	exit	1.1	0	train.py
1789514195	1833	0.701	uncounted	exit	0.3	0	-c
1789514301	1929	353.665	counted	exit	96.4	7	train.py
1789514317	2014	2.333	counted	exit	1.6	0	train.py
1789514443	2126	458.139	counted	term	121.1	10	train.py
1789514579	2211	459.726	counted	term	120.0	2	train.py
1789514637	2492	136.779	counted	exit	35.8	3	train.py
1789514659	2576	2.157	counted	exit	1.4	0	train.py
1789514714	2700	175.653	counted	exit	47.7	4	train.py
1789514797	2785	241.549	counted	exit	66.5	5	train.py
1789514807	2821	0.047	uncounted	exit	0.0	0	-
1789514881	2841	257.433	counted	exit	73.9	5	train.py
1789514959	2938	163.372	counted	exit	44.1	3	train.py
1789515053	3022	275.242	counted	exit	74.9	5	train.py
1789515057	3058	0.039	uncounted	exit	0.0	0	-
1789515141	3077	301.166	counted	exit	83.6	5	train.py
1789515197	3165	160.695	counted	exit	43.2	3	train.py
1789515203	3200	0.050	uncounted	exit	0.0	0	-
1789515263	3219	224.624	counted	exit	60.0	4	train.py
1789515269	3255	0.059	uncounted	exit	0.0	0	-
1789515338	3275	261.766	counted	exit	68.2	5	train.py
1789515411	3359	208.928	counted	exit	58.8	4	train.py
1789515421	3395	0.061	uncounted	exit	0.0	0	-
1789515483	3414	220.306	counted	exit	61.4	4	train.py
1789515490	3450	0.049	uncounted	exit	0.0	0	-
1789515557	3470	256.027	counted	exit	66.6	5	train.py
1789515564	3505	0.045	uncounted	exit	0.0	0	-
1789515619	3524	204.697	counted	exit	55.6	4	train.py
1789515662	3560	0.057	uncounted	exit	0.0	0	-
1789515736	3579	269.438	counted	exit	74.2	4	train.py
1789515743	3615	0.052	uncounted	exit	0.0	0	-
1789515820	3638	297.519	counted	exit	77.0	3	train.py
1789515827	3673	0.054	uncounted	exit	0.0	0	-
1789515949	3692	468.605	counted	term	121.4	4	train.py
1789515959	3728	0.049	uncounted	exit	0.0	0	-
1789516034	3748	287.698	counted	exit	74.7	3	train.py
1789516048	3783	0.040	uncounted	exit	0.0	0	-
1789516085	3803	131.097	counted	exit	36.6	3	train.py
1789516092	3839	0.044	uncounted	exit	0.0	0	-
1789516092	3841	0.055	uncounted	exit	0.0	0	-c
1789516170	3861	302.718	counted	exit	78.2	3	train.py
1789516279	3899	377.627	exempt	exit	105.1	3	validate.py
