ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789640012	56	5.381	counted	exit	3.8	1	train.py
1789640021	81	1.494	uncounted	exit	0.8	0	-c
1789640038	110	12.015	counted	exit	4.2	1	train.py
1789640054	151	15.992	counted	exit	5.1	1	train.py
1789640114	177	144.762	uncounted	exit	38.5	12	diag.py
1789640141	190	38.079	uncounted	exit	11.3	13	diag.py
1789640198	203	178.021	uncounted	exit	45.6	7	diag.py
1789640213	231	26.114	counted	exit	7.6	1	train.py
1789640226	256	2.008	uncounted	exit	1.3	0	diag.py
1789640349	266	471.618	uncounted	exit	120.0	9	diag.py
1789640540	279	705.835	uncounted	exit	178.1	24	diag.py
1789640721	292	699.706	uncounted	exit	176.7	24	diag.py
1789640949	305	875.444	uncounted	exit	220.3	22	diag.py
1789641146	318	748.110	uncounted	exit	188.5	14	diag.py
1789641297	331	573.111	uncounted	exit	145.0	13	diag.py
1789641315	359	46.452	counted	exit	12.7	1	train.py
1789641433	384	425.442	uncounted	exit	108.4	8	diag.py
1789641519	397	290.833	uncounted	exit	75.9	6	diag.py
1789641670	410	548.303	uncounted	exit	143.0	8	diag.py
1789641704	438	87.688	counted	exit	23.8	1	train.py
1789641873	463	621.695	uncounted	exit	161.2	5	diag.py
1789641908	491	95.940	counted	exit	26.0	1	train.py
1789642052	516	485.726	uncounted	exit	131.3	6	diag.py
1789642197	529	516.900	uncounted	exit	135.3	6	diag.py
1789642310	542	403.327	uncounted	exit	106.5	6	diag.py
1789642409	556	361.769	uncounted	exit	95.4	6	diag.py
1789642443	585	93.146	counted	exit	25.7	1	train.py
1789642530	625	279.736	counted	exit	76.1	4	train.py
1789642749	651	732.992	uncounted	exit	193.2	8	diag.py
1789642843	665	321.618	uncounted	exit	85.1	4	diag.py
1789642944	693	350.657	counted	exit	92.6	4	train.py
1789643057	719	381.980	uncounted	exit	101.5	4	diag.py
1789643172	747	391.454	counted	exit	103.9	5	train.py
1789643260	773	281.939	uncounted	exit	75.6	3	diag.py
1789643365	801	345.114	counted	exit	90.6	5	train.py
1789643406	827	91.984	uncounted	exit	25.2	3	diag.py
1789643418	841	2.503	uncounted	exit	1.6	1	diag.py
1789643423	854	1.492	uncounted	exit	0.8	0	-
1789643428	864	1.530	uncounted	exit	0.8	1	-
1789643431	876	2.514	uncounted	exit	1.6	1	diag.py
1789643443	889	24.180	uncounted	exit	8.4	3	diag.py
1789643452	903	6.637	uncounted	exit	2.7	1	/tmp/dbg.py
1789643516	917	204.792	uncounted	exit	54.8	3	diag.py
1789643624	945	367.073	counted	exit	97.9	6	train.py
1789643702	971	242.712	uncounted	exit	65.3	3	diag.py
1789643713	985	1.966	uncounted	exit	1.3	0	diag.py
1789643717	997	0.067	uncounted	exit	0.0	0	-
1789643718	999	1.903	uncounted	exit	1.2	0	diag.py
1789643759	1009	128.996	uncounted	exit	35.9	3	diag.py
1789643768	1022	0.079	uncounted	exit	0.0	0	-
1789643828	1024	220.018	uncounted	exit	59.7	3	diag.py
1789643932	1052	347.381	counted	exit	92.1	6	train.py
1789644032	1092	307.756	counted	exit	81.7	6	train.py
1789644048	1121	0.070	uncounted	exit	0.0	0	-
1789644048	1123	0.034	uncounted	exit	0.0	0	diag.py
1789644052	1127	2.253	uncounted	exit	1.5	0	diag.py
1789644057	1137	2.294	uncounted	exit	1.6	0	diag.py
1789644061	1148	2.453	uncounted	exit	1.7	0	diag.py
1789644134	1159	234.366	uncounted	exit	64.3	3	diag.py
1789644244	1187	354.223	counted	exit	95.8	7	train.py
1789644257	1216	0.066	uncounted	exit	0.0	0	-
1789644306	1218	181.775	uncounted	exit	49.0	3	diag.py
1789644425	1246	401.749	counted	exit	109.6	7	train.py
1789644545	1290	389.127	counted	exit	103.0	6	train.py
1789644549	1316	0.041	uncounted	exit	0.0	0	-
1789644624	1333	277.988	counted	exit	75.1	5	train.py
1789644629	1359	0.035	uncounted	exit	0.0	0	-
1789644741	1376	408.651	counted	exit	111.9	8	train.py
1789644772	1402	0.032	uncounted	exit	0.0	0	-
1789644880	1419	400.646	counted	exit	107.2	6	train.py
1789644897	1454	0.058	uncounted	exit	0.0	0	-
1789644949	1456	188.311	uncounted	exit	51.3	3	diag.py
1789644952	1469	0.070	uncounted	exit	0.0	0	-
1789645048	1486	351.685	counted	exit	96.1	6	train.py
1789645155	1514	362.162	exempt	exit	99.1	6	validate.py
1789645162	1526	0.048	uncounted	exit	0.0	0	-
1789645278	1543	426.355	counted	exit	116.1	6	train.py
