ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789619207	191	25.875	counted	exit	10.6	1	train.py
1789619420	250	1.283	uncounted	exit	0.8	0	-c
1789619628	355	1.608	counted	exit	1.1	0	train.py
1789619857	460	9.598	counted	exit	3.4	1	train.py
1789620042	569	22.536	counted	exit	7.2	2	train.py
1789620165	690	65.846	counted	exit	17.9	7	train.py
1789620249	808	57.543	counted	exit	15.5	7	train.py
1789620518	937	77.365	counted	exit	20.6	9	train.py
1789620585	1037	1.819	counted	exit	1.1	0	train.py
1789620684	1132	64.373	counted	exit	17.4	6	train.py
1789621221	1272	145.416	counted	exit	37.9	16	train.py
1789621665	1392	267.109	counted	exit	68.5	25	train.py
1789622159	1536	283.747	counted	exit	72.6	20	train.py
1789622331	1659	358.765	counted	exit	91.7	30	train.py
1789622815	1895	392.892	counted	exit	100.3	25	train.py
1789623829	2153	469.359	counted	term	120.3	25	train.py
1789624188	2298	169.090	counted	exit	43.8	10	train.py
1789624334	2384	319.728	counted	exit	81.7	19	train.py
1789625193	2619	329.143	counted	exit	84.8	22	train.py
1789625431	2788	238.284	counted	exit	61.4	15	train.py
1789625636	2978	287.632	counted	exit	74.0	19	train.py
1789625873	3100	352.031	counted	exit	90.3	22	train.py
1789626072	3274	295.962	counted	exit	76.3	19	train.py
1789626202	3412	312.932	counted	exit	80.7	19	train.py
1789626558	3610	363.403	counted	term	120.0	19	train.py
1789626945	3777	163.436	counted	exit	44.7	10	train.py
1789627082	3917	394.596	counted	exit	103.0	19	train.py
1789627260	4018	346.478	counted	exit	90.9	17	train.py
1789627680	4262	316.878	counted	exit	86.2	14	train.py
1789627910	4403	373.373	counted	exit	101.7	14	train.py
1789628078	4567	219.824	counted	exit	60.1	9	train.py
1789628248	4666	343.201	counted	exit	93.5	14	train.py
1789628463	4790	451.335	counted	term	120.5	14	train.py
1789628753	4998	370.110	counted	exit	100.2	14	train.py
1789629128	5147	388.653	counted	exit	105.1	14	train.py
1789629527	5279	386.774	counted	exit	104.9	14	train.py
1789629714	5453	292.356	counted	exit	85.2	10	train.py
1789629885	5534	438.962	counted	term	120.0	14	train.py
1789630042	5654	356.873	counted	exit	101.4	11	train.py
1789630494	5871	417.299	counted	exit	116.5	14	train.py
1789630635	5973	308.524	counted	exit	89.3	10	train.py
1789630740	6017	333.472	exempt	exit	97.8	10	validate.py
