ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789635263	110	0.069	uncounted	exit	0.0	0	-c
1789635263	112	0.035	uncounted	exit	0.0	0	-c
1789635263	114	0.064	uncounted	exit	0.0	0	-m --version
1789635263	116	0.043	uncounted	exit	0.0	0	-c
1789635375	199	4.895	counted	exit	3.4	1	train.py
1789635389	261	0.065	uncounted	exit	0.0	0	-c
1789635389	263	0.033	uncounted	exit	0.0	0	-c
1789635389	265	0.033	uncounted	exit	0.0	0	-c
1789635426	431	3.248	counted	exit	1.6	1	train.py
1789635432	502	3.294	counted	exit	1.6	1	train.py
1789635448	618	12.309	counted	exit	3.9	1	train.py
1789635468	742	10.952	counted	exit	3.5	1	train.py
1789635496	881	11.699	counted	exit	3.9	1	train.py
1789635517	993	1.936	counted	exit	1.2	0	train.py
1789635527	1103	11.576	counted	exit	3.8	1	train.py
1789635549	1149	0.779	uncounted	exit	0.4	0	-c
1789635564	1217	15.396	counted	exit	4.8	1	train.py
1789635579	1315	9.865	counted	exit	3.3	1	train.py
1789635605	1440	24.536	counted	exit	6.9	1	train.py
1789635623	1542	45.877	counted	exit	12.4	1	train.py
1789635712	1658	23.803	counted	exit	6.8	1	train.py
1789635772	1763	63.699	counted	exit	16.9	3	train.py
1789635807	1865	106.156	counted	exit	27.5	5	train.py
1789635848	1974	67.835	counted	exit	17.9	3	train.py
1789635879	2076	67.697	counted	exit	17.9	3	train.py
1789635903	2178	66.125	counted	exit	17.6	3	train.py
1789635941	2276	67.483	counted	exit	17.8	3	train.py
1789636083	2417	73.576	counted	exit	19.4	3	train.py
1789636119	2530	105.145	counted	exit	27.5	3	train.py
1789636142	2643	66.096	counted	exit	17.6	3	train.py
1789636148	2701	0.687	uncounted	exit	0.3	0	-c
1789636154	2716	1.619	uncounted	exit	0.9	0	-c
1789636161	2734	0.822	uncounted	exit	0.5	0	-c
1789636191	2802	69.704	counted	exit	18.4	3	train.py
1789636226	2950	69.847	counted	exit	18.3	3	train.py
1789636261	3066	70.548	counted	exit	18.6	3	train.py
1789636305	3179	130.881	counted	exit	33.7	5	train.py
1789636355	3290	72.694	counted	exit	19.2	3	train.py
1789636372	3325	1.613	uncounted	exit	0.9	0	-c
1789636377	3343	1.842	uncounted	exit	1.2	0	-c
1789636394	3361	1.891	uncounted	exit	1.2	0	-c
1789636420	3447	72.290	counted	exit	19.1	3	train.py
1789636459	3561	125.938	counted	exit	32.6	5	train.py
1789636504	3664	132.779	counted	exit	34.5	5	train.py
1789636510	3710	1.594	uncounted	exit	0.9	0	-c
1789636514	3728	1.833	uncounted	exit	1.1	0	-c
1789636563	3814	147.431	counted	exit	38.7	5	train.py
1789636621	3928	137.757	counted	exit	35.7	5	train.py
1789636664	4031	140.744	counted	exit	36.4	5	train.py
1789636711	4134	153.023	counted	exit	39.7	5	train.py
1789636757	4248	143.610	counted	exit	37.2	5	train.py
1789636803	4351	154.768	counted	exit	40.0	5	train.py
1789636854	4528	139.954	counted	exit	36.4	5	train.py
1789636915	4643	196.953	counted	exit	50.6	5	train.py
1789636983	4746	242.827	counted	exit	62.4	5	train.py
1789637076	4849	338.536	counted	exit	86.8	5	train.py
1789637177	4884	380.977	exempt	exit	98.2	5	validate.py
