ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789637505	140	4.816	counted	exit	3.4	1	train.py
1789637516	180	1.847	uncounted	exit	1.1	0	-c
1789637527	264	8.413	counted	exit	2.8	1	train.py
1789637536	324	0.642	uncounted	exit	0.3	0	-
1789637546	381	10.378	counted	exit	3.4	1	train.py
1789637571	528	2.055	counted	exit	1.4	0	train.py
1789637581	655	10.758	counted	exit	3.9	1	train.py
1789637595	716	15.981	uncounted	exit	5.4	2	-
1789637693	744	320.787	uncounted	exit	94.8	8	-
1789637753	779	206.743	uncounted	exit	53.6	11	-
1789637853	811	349.593	uncounted	exit	89.6	12	-
1789637940	846	319.534	uncounted	exit	82.1	13	-
1789638061	879	448.298	uncounted	exit	115.0	13	-
1789638079	950	34.185	counted	exit	9.9	1	train.py
1789638131	1029	184.429	counted	exit	48.2	5	train.py
1789638229	1116	332.404	uncounted	exit	85.7	9	-
1789638451	1149	811.786	uncounted	exit	208.7	21	-
1789638514	1283	179.603	counted	exit	46.9	5	train.py
1789638776	1394	953.896	uncounted	exit	245.5	24	-
1789638994	1430	820.387	uncounted	exit	211.6	21	-
1789639057	1502	215.393	counted	exit	56.2	5	train.py
1789639354	1546	1125.105	uncounted	exit	289.4	24	-
1789639587	1582	875.282	uncounted	exit	227.3	12	-
1789639630	1615	133.680	uncounted	exit	35.1	2	-
1789639733	1682	372.237	counted	exit	99.0	5	train.py
1789639749	1726	1.659	uncounted	exit	1.0	0	-
1789640046	1753	1083.224	uncounted	exit	289.5	15	-
1789640137	1822	306.712	counted	exit	80.7	5	train.py
1789640343	1866	736.020	uncounted	exit	194.8	12	-
1789640398	1900	179.960	uncounted	exit	48.9	4	-
1789640404	1931	3.494	uncounted	exit	2.3	1	-
1789640463	1959	216.966	uncounted	exit	56.5	6	-
1789640589	1990	437.982	uncounted	exit	119.9	8	-
1789640731	2023	515.969	uncounted	exit	134.3	9	-
1789640808	2090	279.703	counted	exit	72.8	5	train.py
1789641059	2134	951.899	uncounted	exit	244.0	9	-
1789641236	2167	651.860	uncounted	exit	170.0	6	-
1789641332	2211	341.917	uncounted	exit	90.6	4	-
1789641471	2321	470.627	counted	term	120.8	5	train.py
1789641548	2439	236.426	counted	exit	62.8	4	train.py
1789641648	2556	329.579	counted	exit	87.9	3	train.py
1789641830	2600	657.505	uncounted	exit	171.5	6	-
1789641912	2632	294.674	uncounted	exit	77.6	4	-
1789642052	2663	483.843	uncounted	exit	129.3	4	-
1789642151	2696	300.280	uncounted	exit	86.3	2	-
1789642265	2801	352.259	counted	exit	95.4	3	train.py
1789642366	2958	313.541	counted	exit	83.3	3	train.py
1789642485	3061	389.060	counted	exit	101.6	3	train.py
1789642595	3131	382.188	exempt	exit	104.1	3	validate.py
