ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789625558	53	4.793	counted	exit	3.4	1	train.py
1789625586	79	1.787	uncounted	exit	1.1	0	-c
1789625597	114	8.907	counted	exit	2.9	2	train.py
1789625708	152	32.549	counted	exit	9.5	1	train.py
1789625747	191	32.897	counted	exit	9.7	1	train.py
1789625863	235	40.367	counted	exit	12.0	4	train.py
1789625961	261	0.067	uncounted	exit	0.0	0	-c
1789625970	278	27.094	counted	exit	9.0	5	train.py
1789626016	319	35.170	counted	exit	11.3	5	train.py
1789626069	363	102.899	counted	exit	27.5	13	train.py
1789626099	404	19.285	counted	exit	5.9	8	train.py
1789626136	445	80.960	counted	exit	21.5	25	train.py
1789626231	486	271.588	counted	exit	69.6	48	train.py
1789626385	527	253.220	counted	exit	65.0	40	train.py
1789626532	568	375.869	counted	exit	95.8	50	train.py
1789626607	594	0.066	uncounted	exit	0.0	0	-
1789626716	611	420.703	counted	exit	109.0	40	train.py
1789626828	637	0.066	uncounted	exit	0.0	0	-
1789626829	639	0.066	uncounted	exit	0.0	0	-c
1789626856	642	0.064	uncounted	exit	0.0	0	-
1789626856	644	0.036	uncounted	exit	0.0	0	-c
1789626977	661	443.983	counted	term	120.2	40	train.py
1789627006	687	0.067	uncounted	exit	0.0	0	-
1789627006	689	0.033	uncounted	exit	0.0	0	-c
1789627007	706	2.149	counted	exit	1.5	0	train.py
1789627118	744	250.087	counted	exit	65.1	32	train.py
1789627268	770	0.065	uncounted	exit	0.0	0	-
1789627269	772	0.070	uncounted	exit	0.0	0	-c
1789627384	789	441.204	counted	exit	115.5	48	train.py
1789627455	815	0.073	uncounted	exit	0.0	0	-
1789627455	817	0.066	uncounted	exit	0.0	0	-c
1789627517	827	0.067	uncounted	exit	0.0	0	-
1789627517	829	0.065	uncounted	exit	0.0	0	-c
1789627519	846	2.328	counted	exit	1.6	0	train.py
1789627559	869	0.068	uncounted	exit	0.0	0	-
1789627608	886	178.773	counted	exit	48.3	16	train.py
1789627783	912	0.071	uncounted	exit	0.0	0	-
1789627783	914	0.034	uncounted	exit	0.0	0	-c
1789627856	931	277.294	counted	exit	72.9	20	train.py
1789628062	957	0.071	uncounted	exit	0.0	0	-c
1789628162	974	377.178	counted	exit	99.6	30	train.py
1789628283	1000	0.068	uncounted	exit	0.0	0	-
1789628283	1002	0.033	uncounted	exit	0.0	0	-c
1789628403	1019	448.949	counted	term	120.2	21	train.py
1789628460	1046	0.033	uncounted	exit	0.0	0	-
1789628460	1048	0.067	uncounted	exit	0.0	0	-c
1789628549	1065	330.180	counted	exit	88.5	18	train.py
1789628590	1091	0.069	uncounted	exit	0.0	0	-
1789628674	1108	307.891	counted	exit	83.8	12	train.py
1789628876	1134	0.067	uncounted	exit	0.0	0	-
1789628958	1151	298.605	counted	exit	81.5	10	train.py
1789629141	1177	0.067	uncounted	exit	0.0	0	-
1789629242	1194	372.099	counted	exit	101.0	16	train.py
1789629436	1224	0.056	uncounted	exit	0.0	0	-
1789629436	1226	0.034	uncounted	exit	0.0	0	-c
1789629540	1243	308.068	counted	exit	103.9	6	train.py
1789629615	1269	0.046	uncounted	exit	0.0	0	-
1789629615	1271	0.035	uncounted	exit	0.0	0	-c
1789629703	1288	313.611	counted	exit	87.6	10	train.py
1789629794	1314	0.072	uncounted	exit	0.0	0	-
1789629794	1316	0.071	uncounted	exit	0.0	0	-c
1789629896	1333	364.543	counted	exit	101.7	12	train.py
1789629974	1360	0.068	uncounted	exit	0.0	0	-
1789629974	1362	0.066	uncounted	exit	0.0	0	-c
1789630028	1370	0.073	uncounted	exit	0.0	0	-
1789630028	1372	0.068	uncounted	exit	0.0	0	-c
1789630130	1389	366.575	counted	exit	101.6	12	train.py
1789630233	1416	0.067	uncounted	exit	0.0	0	-
1789630233	1418	0.067	uncounted	exit	0.0	0	-c
1789630301	1435	249.323	counted	exit	67.6	15	train.py
1789630339	1462	0.075	uncounted	exit	0.0	0	-
1789630340	1464	0.034	uncounted	exit	0.0	0	-c
1789630488	1471	0.068	uncounted	exit	0.0	0	-
1789630488	1473	0.068	uncounted	exit	0.0	0	-c
1789630573	1490	303.018	counted	exit	84.3	10	train.py
1789630615	1517	0.072	uncounted	exit	0.0	0	-
1789630615	1519	0.034	uncounted	exit	0.0	0	-c
1789630639	1529	0.067	uncounted	exit	0.0	0	-
1789630639	1531	0.041	uncounted	exit	0.0	0	-c
1789630732	1548	337.384	counted	exit	92.7	12	train.py
1789630778	1575	0.038	uncounted	exit	0.0	0	-
1789630778	1577	0.064	uncounted	exit	0.0	0	-c
1789630889	1594	404.189	counted	exit	111.3	13	train.py
1789630999	1620	0.070	uncounted	exit	0.0	0	-
1789630999	1622	0.069	uncounted	exit	0.0	0	-c
1789631053	1628	0.035	uncounted	exit	0.0	0	-
1789631053	1630	0.034	uncounted	exit	0.0	0	-c
1789631159	1647	386.555	counted	exit	105.8	13	train.py
1789631302	1674	0.070	uncounted	exit	0.0	0	-
1789631302	1676	0.036	uncounted	exit	0.0	0	-c
1789631336	1682	0.071	uncounted	exit	0.0	0	-
1789631336	1684	0.044	uncounted	exit	0.0	0	-c
1789631441	1701	377.486	counted	exit	104.4	12	train.py
1789631502	1731	0.070	uncounted	exit	0.0	0	-
1789631502	1729	0.131	uncounted	exit	0.0	0	-c
1789631543	1735	0.069	uncounted	exit	0.0	0	-
1789631543	1737	0.070	uncounted	exit	0.0	0	-c
1789631656	1754	408.418	counted	exit	112.9	12	train.py
1789631913	1784	0.068	uncounted	exit	0.0	0	-
1789631913	1786	0.066	uncounted	exit	0.0	0	-c
1789632288	1796	0.043	uncounted	exit	0.0	0	-
1789632288	1798	0.069	uncounted	exit	0.0	0	-c
1789632406	1815	429.265	counted	exit	117.6	13	train.py
1789632541	1858	411.596	counted	exit	114.1	13	train.py
1789632561	1891	0.041	uncounted	exit	0.0	0	-
1789632561	1893	0.065	uncounted	exit	0.0	0	-c
1789632689	1898	444.664	exempt	exit	127.4	12	validate.py
1789632938	1912	793.668	uncounted	exit	236.2	12	-
1789633082	1926	441.428	uncounted	exit	125.1	12	-
1789633103	1938	0.045	uncounted	exit	0.0	0	-
1789633103	1940	0.067	uncounted	exit	0.0	0	-c
1789633112	1943	0.042	uncounted	exit	0.0	0	-
1789633112	1945	0.038	uncounted	exit	0.0	0	-c
1789633224	1949	384.785	uncounted	exit	106.8	12	-
1789633354	1962	411.181	uncounted	exit	114.6	13	-
1789633505	1975	413.193	uncounted	exit	118.6	13	-
1789633643	1988	438.126	uncounted	exit	129.1	12	-
