ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789510853	110	0.036	uncounted	exit	0.0	0	-c
1789510853	112	0.033	uncounted	exit	0.0	0	-c
1789510853	114	0.033	uncounted	exit	0.0	0	-m --version
1789510853	116	0.040	uncounted	exit	0.0	0	-c
1789510869	197	4.850	counted	exit	3.5	1	train.py
1789510881	233	0.793	uncounted	exit	0.4	0	-c
1789510914	278	0.038	uncounted	exit	0.0	0	-c
1789510914	280	0.039	uncounted	exit	0.0	0	-c
1789510914	282	0.035	uncounted	exit	0.0	0	-c
1789510929	344	28.298	counted	exit	8.3	1	train.py
1789510944	431	1.785	counted	exit	1.0	0	train.py
1789510953	592	3.409	counted	exit	1.4	1	train.py
1789510963	679	3.077	counted	exit	1.5	1	train.py
1789510980	770	2.475	uncounted	exit	1.2	1	/tmp/screen1.py
1789511043	831	212.759	uncounted	exit	55.9	11	/tmp/screen1.py
1789511061	885	12.895	uncounted	exit	4.5	10	/tmp/screen2.py
1789511079	938	11.779	uncounted	exit	5.1	8	/tmp/screen3.py
1789511097	991	23.864	uncounted	exit	9.3	10	/tmp/screen4.py
1789511122	1044	62.982	uncounted	exit	17.1	8	/tmp/screen5.py
1789511133	1118	4.346	counted	exit	1.8	1	train.py
1789511162	1184	56.466	uncounted	exit	17.5	19	/tmp/screen6.py
1789511204	1237	121.968	uncounted	exit	31.8	24	/tmp/screen7.py
1789511231	1291	53.042	uncounted	exit	15.9	6	/tmp/screen8.py
1789511254	1344	46.050	uncounted	exit	13.9	8	/tmp/screen8b.py
1789511290	1397	71.922	uncounted	exit	22.2	12	/tmp/screen9.py
1789511331	1450	96.972	uncounted	exit	30.0	16	/tmp/screen10.py
1789511390	1505	124.352	uncounted	exit	39.7	20	/tmp/screen11.py
1789511441	1559	127.298	uncounted	exit	41.1	20	/tmp/screen12.py
1789511523	1624	185.955	uncounted	exit	61.0	22	/tmp/screen13.py
1789511545	1699	2.060	counted	exit	1.3	0	train.py
1789511600	1860	126.504	counted	exit	38.4	8	train.py
1789511690	1927	225.145	uncounted	exit	71.3	22	/tmp/screen14.py
1789511758	1981	154.644	uncounted	exit	49.3	16	/tmp/screen15.py
1789511949	2087	596.996	uncounted	exit	158.8	75	/tmp/screen16.py
1789512019	2141	195.652	uncounted	exit	52.6	27	/tmp/screen17.py
1789512087	2195	128.623	uncounted	exit	39.3	20	/tmp/screen18.py
1789512231	2249	438.150	uncounted	exit	131.5	50	/tmp/screen19.py
1789512238	2285	0.034	uncounted	exit	0.0	0	-c
1789512238	2287	0.035	uncounted	exit	0.0	0	-c
1789512238	2289	0.033	uncounted	exit	0.0	0	-c
1789512283	2389	114.754	counted	exit	35.0	8	train.py
1789512303	2456	33.201	uncounted	exit	9.9	4	/tmp/screen20.py
1789512318	2529	39.724	uncounted	exit	11.7	5	/tmp/screen20.py
1789512344	2582	46.775	uncounted	exit	13.7	9	/tmp/screen21.py
1789512422	2636	177.765	uncounted	exit	56.8	20	/tmp/screen22.py
1789512466	2690	102.429	uncounted	exit	30.8	11	/tmp/screen23.py
1789512511	2744	111.279	uncounted	exit	29.5	8	/tmp/screen24.py
1789512566	2818	179.352	uncounted	exit	51.9	16	/tmp/screen24.py
1789512618	2872	131.199	uncounted	exit	38.9	12	/tmp/screen25.py
1789512670	2947	99.197	counted	exit	36.7	6	train.py
1789512708	3014	72.465	uncounted	exit	19.9	4	/tmp/screen26.py
1789512761	3087	177.387	uncounted	exit	48.8	14	/tmp/screen26.py
1789512825	3141	178.957	uncounted	exit	49.1	13	/tmp/screen27.py
1789513108	3195	906.729	uncounted	exit	268.4	12	/tmp/screen28.py
1789513127	3249	2.702	uncounted	exit	2.0	0	/tmp/screen29.py
1789513369	3319	806.032	uncounted	exit	238.3	13	/tmp/screen29.py
1789513443	3373	214.376	uncounted	exit	63.6	11	/tmp/screen30.py
1789513452	3409	0.047	uncounted	exit	0.0	0	-c
1789513452	3411	0.046	uncounted	exit	0.0	0	-c
1789513452	3413	0.034	uncounted	exit	0.0	0	-c
1789513460	3461	2.860	counted	exit	2.1	0	train.py
1789513593	3623	424.441	counted	term	121.3	8	train.py
1789513665	3789	176.740	counted	exit	51.1	8	train.py
1789514053	3856	1208.542	uncounted	exit	373.3	16	/tmp/screen31.py
1789514175	3921	351.356	uncounted	exit	104.8	16	/tmp/screen32.py
1789514604	3975	1134.486	uncounted	term	420.7	5	/tmp/screen33.py
1789515027	4018	1132.981	uncounted	term	420.2	5	/tmp/screen33.py
1789515327	4052	802.471	uncounted	term	293.1	2	/tmp/screen33.py
1789515336	4163	0.877	uncounted	exit	0.5	0	/tmp/drift.py
1789515435	4210	275.813	uncounted	exit	85.8	16	/tmp/screen34.py
