n	commit	eval_auc	status	seconds	description
1	57948ad	0.7141	ok	4	baseline
2	da92e36	0.0000	crash	3	time features + bigger model + early stopping
3	8d2328e	0.7147	ok	5	time features + bigger model + early stopping
4	b48ad9b	0.7126	ok	5	smoothed target encodings (carrier/origin/dest/route/hour + interactions) + counts
5	2815cda	0.7486	ok	62	d20/lr.02/col.6/mcw1 + minofhr + ES
6	7c9a67b	0.7512	ok	71	hour categorical + refit
7	f400338	0.7540	ok	73	b15 15-minute bucket categorical
8	6163dff	0.7551	ok	87	ens2 fixed 400 rounds (col .6/.5)
9	9defece	0.7555	ok	115	ens3 d20 (400/400/320, col .6/.5/.6 sub .8/.8/.7)
10	a6d9a69	0.7563	ok	107	reg_alpha 0.5
11	3a8d99a	0.7572	ok	105	drop month/day (seasonality transfer)
12	a8dd8cb	0.7574	ok	96	reg_alpha 1.0
13	52d010e	0.7568	ok	73	reg_alpha 2.0
