ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789534915	148	5.009	counted	exit	3.5	1	train.py
1789534920	189	0.822	uncounted	exit	0.5	0	-
1789534955	274	30.871	counted	exit	8.9	1	train.py
1789534969	319	1.862	uncounted	exit	1.2	0	-
1789534976	345	1.676	uncounted	exit	1.0	0	-
1789534986	372	18.060	uncounted	exit	5.3	2	-
1789534996	400	0.674	uncounted	exit	0.3	0	-
1789535007	422	0.739	uncounted	exit	0.4	0	-
1789535027	461	19.335	uncounted	exit	5.6	2	/cell/harness_state/tmp/opencode/diag1.py
1789535032	506	1.652	uncounted	exit	0.9	0	/cell/harness_state/tmp/opencode/diag1.py
1789535050	548	54.410	uncounted	exit	14.9	4	/cell/harness_state/tmp/opencode/diag1.py
1789535079	599	2.610	uncounted	exit	2.1	0	/cell/harness_state/tmp/opencode/diag2.py
1789535084	642	2.621	uncounted	exit	2.1	0	/cell/harness_state/tmp/opencode/diag2.py
1789535090	684	2.661	uncounted	exit	2.3	0	/cell/harness_state/tmp/opencode/diag2.py
1789535121	726	96.920	uncounted	exit	27.6	3	/cell/harness_state/tmp/opencode/diag2.py
1789535196	790	214.960	uncounted	exit	55.4	12	/cell/harness_state/tmp/opencode/diag3.py
1789535257	826	232.482	uncounted	exit	59.6	12	/cell/harness_state/tmp/opencode/diag3.py
1789535606	876	1344.933	uncounted	exit	343.3	66	/cell/harness_state/tmp/opencode/diag3.py
1789536191	926	2235.302	uncounted	exit	575.2	72	/cell/harness_state/tmp/opencode/diag4.py
1789537045	975	3267.828	uncounted	exit	850.2	54	/cell/harness_state/tmp/opencode/diag5.py
1789537949	1017	3476.828	uncounted	term	900.1	43	/cell/harness_state/tmp/opencode/diag6.py
1789538172	1072	791.766	uncounted	exit	210.0	7	/cell/harness_state/tmp/opencode/diag7.py
1789538333	1106	598.969	uncounted	exit	157.2	6	/cell/harness_state/tmp/opencode/diag8.py
1789538341	1174	1.686	counted	exit	1.0	0	train.py
1789538381	1264	128.209	counted	exit	34.9	1	train.py
1789538427	1365	118.046	counted	exit	32.8	1	train.py
1789538673	1425	873.618	uncounted	exit	232.3	7	/cell/harness_state/tmp/opencode/diag9.py
1789538925	1484	915.182	uncounted	exit	242.5	7	/cell/harness_state/tmp/opencode/diag10.py
1789538938	1551	1.695	counted	exit	1.0	0	train.py
1789538943	1626	0.066	uncounted	exit	0.0	0	-
1789539029	1665	323.880	counted	exit	85.1	3	train.py
1789539145	1744	401.382	counted	exit	106.4	4	train.py
1789539388	1789	891.011	uncounted	exit	233.3	7	/cell/harness_state/tmp/opencode/diag12.py
1789539492	1822	377.833	uncounted	exit	99.6	3	/cell/harness_state/tmp/opencode/diag13.py
1789539536	1889	139.361	counted	exit	36.7	1	train.py
1789539638	1968	362.618	counted	exit	95.7	3	train.py
1789539762	2011	439.136	exempt	exit	118.1	3	validate.py
