ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789525825	107	0.045	uncounted	exit	0.0	0	-c
1789525825	109	0.048	uncounted	exit	0.0	0	-c
1789525825	111	0.037	uncounted	exit	0.0	0	-m --version
1789525825	113	0.045	uncounted	exit	0.0	0	-c
1789525832	177	1.710	uncounted	exit	1.3	0	-c
1789525839	206	4.034	counted	exit	2.6	1	train.py
1789525864	270	0.048	uncounted	exit	0.0	0	-c
1789525864	272	0.035	uncounted	exit	0.0	0	-c
1789525864	274	0.047	uncounted	exit	0.0	0	-c
1789525874	340	3.302	counted	exit	1.8	1	train.py
1789525888	457	16.888	counted	exit	4.9	1	train.py
1789525919	573	5.933	counted	exit	2.1	1	train.py
1789525929	677	7.566	counted	exit	2.5	1	train.py
1789525959	831	6.718	counted	exit	2.4	1	train.py
1789525988	1007	6.567	counted	exit	2.4	1	train.py
1789526003	1111	6.213	counted	exit	2.3	1	train.py
1789526026	1332	20.970	counted	exit	6.2	4	train.py
1789526050	1436	41.032	counted	exit	11.2	4	train.py
1789526072	1540	64.609	counted	exit	17.2	4	train.py
1789526093	1657	49.813	counted	exit	13.4	4	train.py
1789526120	1826	39.658	counted	exit	11.1	4	train.py
1789526158	2034	44.674	counted	exit	12.6	4	train.py
1789526194	2242	72.788	counted	exit	19.9	4	train.py
1789526223	2360	79.186	counted	exit	21.3	4	train.py
1789526235	2415	30.103	counted	exit	8.9	4	train.py
1789526243	2468	19.186	counted	exit	6.1	4	train.py
1789526263	2588	23.958	counted	exit	7.4	4	train.py
1789526288	2757	41.872	counted	exit	12.3	6	train.py
1789526318	2874	56.538	counted	exit	16.0	8	train.py
1789526333	2991	27.440	counted	exit	8.2	4	train.py
1789526348	3028	34.329	uncounted	exit	10.0	5	/tmp/diag.py
1789526371	3171	32.556	counted	exit	9.7	4	train.py
1789526393	3340	28.224	counted	exit	8.4	4	train.py
1789526413	3444	2.020	counted	exit	1.3	0	train.py
1789526435	3556	32.216	counted	exit	9.5	4	train.py
1789526460	3712	30.246	counted	exit	9.1	4	train.py
1789526492	3868	54.614	counted	exit	15.8	4	train.py
1789526561	3973	146.925	counted	exit	40.5	4	train.py
1789526594	4103	70.972	counted	exit	20.2	4	train.py
1789526623	4159	84.499	counted	exit	23.4	4	train.py
1789526658	4212	119.289	counted	exit	32.9	4	train.py
1789526711	4266	182.863	counted	exit	49.6	4	train.py
1789526770	4436	157.035	counted	exit	42.4	4	train.py
1789526808	4555	107.399	counted	exit	29.3	4	train.py
1789526852	4673	117.657	counted	exit	32.3	4	train.py
1789526897	4802	115.338	counted	exit	31.6	4	train.py
1789526941	4907	130.506	counted	exit	36.0	4	train.py
1789526989	5064	127.577	counted	exit	35.0	4	train.py
1789527031	5182	123.810	counted	exit	33.9	4	train.py
1789527113	5221	134.538	exempt	exit	36.9	4	validate.py
