ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789499255	56	5.337	counted	exit	3.8	1	train.py
1789499261	81	1.587	uncounted	exit	0.8	0	-c
1789499275	110	10.340	counted	exit	3.2	2	train.py
1789499324	213	88.209	counted	exit	23.3	2	train.py
1789499347	243	0.040	uncounted	exit	0.0	0	-c
1789499376	260	107.671	counted	exit	28.6	2	train.py
1789499430	332	104.634	counted	exit	27.7	2	train.py
1789499527	374	330.545	counted	exit	85.5	5	train.py
1789499636	416	371.667	counted	exit	96.1	5	train.py
1789499649	445	0.047	uncounted	exit	0.0	0	-c
1789499674	462	96.026	counted	exit	25.4	5	train.py
1789499722	504	154.277	counted	exit	40.8	5	train.py
1789499746	547	76.353	counted	exit	20.5	5	train.py
1789499780	589	100.153	counted	exit	26.5	5	train.py
1789499813	631	102.808	counted	exit	27.3	5	train.py
1789499834	672	66.686	counted	exit	17.8	5	train.py
1789499884	714	140.900	counted	exit	37.1	5	train.py
1789499942	755	210.029	counted	exit	56.1	5	train.py
1789500013	798	242.620	counted	exit	64.1	8	train.py
1789500026	827	0.043	uncounted	exit	0.0	0	-c
1789500061	844	126.484	counted	exit	34.3	5	train.py
1789500102	885	141.750	counted	exit	37.4	5	train.py
1789500110	930	1.854	counted	exit	1.1	0	train.py
1789500139	969	95.349	counted	exit	25.3	5	train.py
1789500217	1011	273.374	counted	exit	72.7	10	train.py
1789500275	1053	149.644	counted	exit	40.3	5	train.py
1789500314	1095	127.734	counted	exit	34.3	5	train.py
1789500320	1122	0.047	uncounted	exit	0.0	0	-c
1789500321	1139	1.765	counted	exit	1.0	0	train.py
1789500372	1178	179.972	counted	exit	48.0	5	train.py
1789500439	1220	212.437	counted	exit	56.2	5	train.py
1789500446	1252	0.045	uncounted	exit	0.0	0	-c
1789500448	1269	2.304	counted	exit	1.5	0	train.py
1789500497	1314	156.716	counted	exit	42.0	5	train.py
1789500563	1359	198.563	counted	exit	51.7	5	train.py
1789500619	1401	207.379	counted	exit	54.0	5	train.py
1789500679	1443	191.797	counted	exit	49.8	5	train.py
1789500765	1491	294.942	counted	exit	80.3	5	train.py
1789500780	1518	0.048	uncounted	exit	0.0	0	-c
1789500820	1535	151.941	counted	exit	39.8	5	train.py
1789500899	1578	270.090	counted	exit	73.1	5	train.py
1789501009	1620	368.937	counted	exit	100.2	5	train.py
1789501103	1662	324.826	counted	exit	90.3	5	train.py
1789501196	1704	324.853	counted	exit	88.1	5	train.py
1789501288	1745	338.341	counted	exit	90.1	5	train.py
1789501413	1786	465.379	counted	term	122.2	5	train.py
1789501534	1828	427.624	counted	exit	118.1	5	train.py
1789501657	1859	443.147	exempt	exit	119.2	5	validate.py
