ts	pid	kind	api	rows	seconds
1789508142	191	counted	train	100000	0.15
1789508233	359	counted	train	90000	2.04
1789508239	421	counted	train	90000	2.45
1789508251	473	uncounted	train	90000	0.17
1789508257	494	uncounted	train	90000	0.16
1789508258	494	uncounted	train	90000	1.78
1789508261	494	uncounted	train	90000	2.45
1789508266	494	uncounted	train	90000	4.37
1789508283	548	uncounted	train	90000	2.00
1789508292	569	uncounted	train	90000	3.11
1789508304	605	uncounted	train	90174	2.76
1789508312	626	uncounted	train	100000	2.20
1789508313	626	uncounted	train	100000	1.09
1789508314	626	uncounted	train	100000	0.53
1789508314	626	uncounted	train	100000	0.26
1789508319	647	uncounted	train	100000	0.06
1789508319	647	uncounted	train	100000	0.08
1789508319	647	uncounted	train	100000	0.11
1789508319	647	uncounted	train	100000	0.14
1789508319	647	uncounted	train	100000	0.18
1789508320	647	uncounted	train	100000	0.21
1789508341	683	uncounted	train	100000	0.09
1789508341	683	uncounted	train	100000	0.16
1789508342	683	uncounted	train	100000	0.28
1789508342	683	uncounted	train	100000	0.11
1789508342	683	uncounted	train	100000	0.20
1789508343	683	uncounted	train	100000	0.32
1789508343	683	uncounted	train	100000	0.13
1789508343	683	uncounted	train	100000	0.25
1789508344	683	uncounted	train	100000	0.40
1789508344	683	uncounted	train	100000	0.16
1789508345	683	uncounted	train	100000	0.32
1789508345	683	uncounted	train	100000	0.52
1789508345	683	uncounted	train	100000	0.08
1789508346	683	uncounted	train	100000	0.16
1789508346	683	uncounted	train	100000	0.06
1789508346	683	uncounted	train	100000	0.11
1789508355	722	uncounted	train	100000	0.22
1789508356	722	uncounted	train	100000	0.56
1789508357	722	uncounted	train	100000	0.21
1789508357	722	uncounted	train	100000	0.56
1789508358	722	uncounted	train	100000	0.21
1789508358	722	uncounted	train	100000	0.58
1789508359	722	uncounted	train	100000	0.21
1789508360	722	uncounted	train	100000	0.56
1789508364	743	uncounted	train	100000	0.15
1789508365	743	uncounted	train	100000	0.45
1789508366	743	uncounted	train	100000	0.84
1789508366	743	uncounted	train	100000	0.19
1789508367	743	uncounted	train	100000	0.52
1789508368	743	uncounted	train	100000	1.00
1789508368	743	uncounted	train	100000	0.22
1789508369	743	uncounted	train	100000	0.63
1789508370	743	uncounted	train	100000	1.12
1789508371	743	uncounted	train	100000	0.25
1789508371	743	uncounted	train	100000	0.68
1789508373	743	uncounted	train	100000	1.29
1789508373	743	uncounted	train	100000	0.28
1789508374	743	uncounted	train	100000	0.87
1789508376	743	uncounted	train	100000	1.44
1789508382	764	uncounted	train	100000	1.37
1789508385	764	uncounted	train	100000	2.61
1789508391	764	uncounted	train	100000	5.30
1789508393	764	uncounted	train	100000	1.95
1789508397	764	uncounted	train	100000	3.90
1789508406	764	uncounted	train	100000	7.93
1789508411	764	uncounted	train	100000	3.19
1789508417	764	uncounted	train	100000	6.34
1789508431	764	uncounted	train	100000	12.40
1789508441	786	uncounted	train	100000	2.09
1789508444	786	uncounted	train	100000	2.83
1789508448	786	uncounted	train	100000	2.84
1789508451	786	uncounted	train	100000	2.86
1789508465	807	uncounted	train	100000	2.83
1789508467	807	uncounted	train	100000	1.45
1789508487	828	uncounted	train	100000	3.04
1789508491	828	uncounted	train	100000	3.06
1789508493	828	uncounted	train	100000	1.59
1789508510	849	uncounted	train	100000	1.79
1789508514	849	uncounted	train	100000	3.65
1789508519	849	uncounted	train	100000	5.09
1789508522	849	uncounted	train	100000	1.91
1789508524	849	uncounted	train	100000	1.37
1789508541	888	uncounted	train	100000	2.93
1789508543	888	uncounted	train	100000	2.01
1789508545	888	uncounted	train	100000	1.39
1789508549	888	uncounted	train	100000	3.07
1789508552	888	uncounted	train	100000	2.42
1789508567	909	uncounted	train	100000	3.35
1789508572	909	uncounted	train	100000	4.75
1789508577	909	uncounted	train	100000	3.49
1789508582	909	uncounted	train	100000	5.08
1789508587	909	uncounted	train	100000	3.62
1789508593	909	uncounted	train	100000	5.27
1789508597	909	uncounted	train	100000	3.66
1789508603	909	uncounted	train	100000	5.56
1789508614	931	uncounted	train	100000	3.17
1789508619	931	uncounted	train	100000	4.80
1789508624	931	uncounted	train	100000	3.39
1789508629	931	uncounted	train	100000	5.16
1789508641	952	uncounted	train	100000	3.82
1789508646	952	uncounted	train	100000	5.42
1789508656	952	uncounted	train	100000	9.44
1789508668	973	uncounted	train	100000	4.22
1789508673	973	uncounted	train	100000	4.16
1789508678	973	uncounted	train	100000	4.18
1789508683	973	uncounted	train	100000	4.20
1789508687	973	uncounted	train	100000	4.21
1789508692	973	uncounted	train	100000	4.16
1789508697	973	uncounted	train	100000	4.17
1789508702	973	uncounted	train	100000	4.20
1789508708	973	uncounted	train	100000	5.62
1789508718	973	uncounted	train	100000	9.92
1789508735	973	uncounted	train	100000	16.47
1789508752	995	uncounted	train	100000	9.00
1789508772	995	uncounted	train	100000	19.00
1789508784	995	uncounted	train	100000	10.74
1789508794	995	uncounted	train	100000	8.63
1789508818	995	uncounted	train	100000	23.01
1789508838	1017	uncounted	train	100000	8.77
1789508848	1017	uncounted	train	100000	9.29
1789508859	1017	uncounted	train	100000	9.63
1789508868	1017	uncounted	train	100000	8.72
1789508879	1017	uncounted	train	100000	10.77
1789508892	1017	uncounted	train	100000	11.99
1789508908	1039	uncounted	train	100000	8.87
1789508918	1039	uncounted	train	100000	9.30
1789508927	1039	uncounted	train	100000	8.74
1789508937	1039	uncounted	train	100000	9.77
1789508946	1039	uncounted	train	100000	7.55
1789508960	1039	uncounted	train	100000	13.76
