ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789500738	160	5.064	counted	exit	3.7	1	train.py
1789500746	201	0.772	uncounted	exit	0.4	0	-c
1789500768	299	1.656	counted	exit	1.0	0	train.py
1789500773	389	1.669	counted	exit	1.0	0	train.py
1789500785	496	27.077	counted	exit	7.5	2	train.py
1789500809	600	9.889	counted	exit	3.4	2	train.py
1789500828	679	36.975	uncounted	exit	10.1	6	.opencode/explore1.py
1789500864	708	86.835	uncounted	exit	25.8	26	.opencode/explore2.py
1789500882	738	1.822	uncounted	exit	1.1	0	.opencode/explore3.py
1789500896	779	38.093	uncounted	exit	11.3	26	.opencode/explore3.py
1789500915	809	1.726	uncounted	exit	1.0	0	.opencode/explore4.py
1789500935	850	50.865	uncounted	exit	16.5	21	.opencode/explore4.py
1789500955	879	32.803	uncounted	exit	11.0	22	.opencode/explore5.py
1789500995	908	66.763	uncounted	exit	18.3	20	.opencode/explore6.py
1789501025	940	38.357	uncounted	exit	11.3	11	.opencode/explore7.py
1789501052	970	38.722	uncounted	exit	11.8	7	.opencode/explore8.py
1789501063	999	0.064	uncounted	exit	0.0	0	-
1789501063	998	0.112	uncounted	exit	0.0	0	.opencode/explore8.py
1789501077	1018	44.494	uncounted	exit	13.5	7	.opencode/explore8.py
1789501109	1104	15.043	counted	exit	5.4	3	train.py
1789501149	1146	85.180	uncounted	exit	26.6	15	.opencode/explore9.py
1789501200	1177	118.666	uncounted	exit	32.9	12	.opencode/explore10.py
1789501242	1209	127.664	uncounted	exit	40.0	12	.opencode/explore10.py
1789501263	1241	18.276	uncounted	exit	6.1	3	.opencode/explore11.py
1789501280	1271	52.032	uncounted	exit	15.2	8	.opencode/explore11.py
1789501315	1302	89.371	uncounted	exit	24.5	8	.opencode/explore12.py
1789501339	1388	27.368	counted	exit	8.8	5	train.py
1789501373	1430	59.542	uncounted	exit	19.5	9	.opencode/explore13.py
1789501387	1460	1.866	uncounted	exit	1.2	0	.opencode/explore14.py
1789501391	1488	3.410	uncounted	exit	2.7	0	.opencode/explore14.py
1789501424	1516	62.387	uncounted	exit	19.0	9	.opencode/explore14b.py
