ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789538155	111	0.035	uncounted	exit	0.0	0	-c
1789538155	113	0.033	uncounted	exit	0.0	0	-c
1789538155	115	0.035	uncounted	exit	0.0	0	-m --version
1789538155	117	0.034	uncounted	exit	0.0	0	-c
1789538199	215	4.749	counted	exit	3.4	1	train.py
1789538212	285	0.033	uncounted	exit	0.0	0	-c
1789538212	287	0.037	uncounted	exit	0.0	0	-c
1789538212	289	0.035	uncounted	exit	0.0	0	-c
1789538225	359	24.113	counted	exit	7.3	1	train.py
1789538235	473	13.817	counted	exit	4.1	1	train.py
1789538255	586	52.153	counted	exit	15.1	1	train.py
1789538267	699	23.270	counted	exit	6.7	1	train.py
1789538280	812	26.666	counted	exit	7.2	1	train.py
1789538288	857	0.778	uncounted	exit	0.4	0	-
1789538305	925	3.761	counted	exit	1.6	1	train.py
1789538317	1090	4.425	counted	exit	1.8	1	train.py
1789538332	1192	24.025	counted	exit	6.8	1	train.py
1789538356	1319	56.852	counted	exit	15.6	1	train.py
1789538409	1460	115.014	counted	exit	30.3	2	train.py
1789538421	1626	2.002	counted	exit	1.3	0	train.py
1789538448	1851	7.179	counted	exit	3.0	2	train.py
1789538459	1885	2.083	uncounted	exit	1.3	0	-
1789538476	1903	8.353	uncounted	exit	4.0	2	-
1789538523	1978	17.876	counted	exit	6.1	2	train.py
1789538551	2135	1.820	counted	exit	1.1	0	train.py
1789538558	2245	1.894	counted	exit	1.1	0	train.py
1789538610	2355	172.289	counted	exit	44.8	2	train.py
1789538615	2403	2.032	uncounted	exit	1.3	0	-
1789538703	2492	302.688	counted	exit	79.6	5	train.py
1789538779	2598	247.675	counted	exit	64.9	5	train.py
1789538870	2713	310.172	counted	exit	82.4	5	train.py
1789538875	2759	0.745	uncounted	exit	0.4	0	-
1789538949	2897	235.335	counted	exit	62.6	5	train.py
1789539038	3024	292.461	counted	exit	76.2	5	train.py
1789539122	3138	288.501	counted	exit	76.8	5	train.py
1789539132	3185	0.805	uncounted	exit	0.4	0	-
1789539226	3268	311.238	counted	exit	83.1	5	train.py
1789539358	3437	467.404	counted	term	120.0	9	train.py
1789539384	3604	41.677	counted	exit	11.5	1	train.py
1789539477	3729	317.287	counted	exit	84.7	7	train.py
1789539570	3835	284.735	counted	exit	75.8	7	train.py
1789539657	3938	301.854	counted	exit	79.4	7	train.py
1789539740	4041	286.839	counted	exit	74.8	7	train.py
1789539746	4087	1.900	uncounted	exit	1.1	0	-
1789539816	4173	237.428	counted	exit	62.9	7	train.py
1789539918	4293	342.116	counted	exit	89.4	7	train.py
1789540024	4462	348.455	counted	exit	90.8	7	train.py
1789540036	4565	16.205	counted	exit	5.5	7	train.py
1789540144	4679	342.723	counted	exit	90.9	7	train.py
1789540276	4785	456.634	counted	exit	118.9	9	train.py
1789540375	4899	315.575	counted	exit	83.4	7	train.py
1789540459	5016	280.752	counted	exit	73.1	7	train.py
1789540558	5130	345.773	counted	exit	91.4	7	train.py
1789540649	5206	331.012	counted	exit	86.8	7	train.py
1789540752	5241	370.353	exempt	exit	99.6	7	validate.py
