ts	pid	kind	api	rows	seconds
1789543968	180	counted	train	100000	0.13
1789543992	309	counted	train	100000	0.35
1789544005	433	counted	train	100000	2.88
1789544013	549	counted	train	100000	0.13
1789544020	652	counted	train	100000	0.83
1789544030	768	counted	train	100000	0.19
1789544038	871	counted	train	100000	0.21
1789544057	990	counted	train	100000	4.24
1789544072	1117	counted	train	100000	0.23
1789544088	1232	counted	train	85000	3.11
1789544091	1232	counted	train	100000	2.61
1789544106	1348	counted	train	100000	1.34
1789544114	1451	counted	train	100000	1.44
1789544127	1567	counted	train	100000	1.44
1789544142	1722	counted	train	100000	1.10
1789544161	1877	counted	train	100000	2.63
1789544173	1992	counted	train	100000	1.56
1789544181	2095	counted	train	100000	1.17
1789544189	2198	counted	train	100000	1.35
1789544213	2312	counted	train	100000	1.52
1789544223	2377	counted	train	100000	3.31
1789544234	2491	counted	train	100000	1.34
1789544242	2605	counted	train	100000	1.25
1789544256	2720	counted	train	100000	1.10
1789544257	2720	counted	train	100000	1.09
1789544258	2720	counted	train	100000	1.33
1789544259	2720	counted	train	100000	1.02
1789544261	2720	counted	train	100000	1.29
1789544262	2720	counted	train	100000	1.58
1789544264	2720	counted	train	100000	1.37
1789544265	2720	counted	train	100000	1.20
1789544277	2823	counted	train	100000	1.17
1789544279	2823	counted	train	100000	1.23
1789544280	2823	counted	train	100000	1.38
1789544281	2823	counted	train	100000	1.10
1789544283	2823	counted	train	100000	1.42
1789544284	2823	counted	train	100000	1.47
1789544286	2823	counted	train	100000	1.75
1789544288	2823	counted	train	100000	1.46
1789544301	2937	counted	train	100000	1.15
1789544302	2937	counted	train	100000	1.11
1789544303	2937	counted	train	100000	1.19
1789544304	2937	counted	train	100000	0.96
1789544305	2937	counted	train	100000	1.34
1789544307	2937	counted	train	100000	1.31
1789544308	2937	counted	train	100000	1.14
1789544309	2937	counted	train	100000	1.10
1789544319	3040	counted	train	100000	1.13
1789544320	3040	counted	train	100000	1.16
1789544322	3040	counted	train	100000	1.17
1789544323	3040	counted	train	100000	0.96
1789544324	3040	counted	train	100000	1.17
1789544325	3040	counted	train	100000	1.26
1789544326	3040	counted	train	100000	0.98
1789544327	3040	counted	train	100000	0.95
1789544341	3154	counted	train	100000	1.43
1789544342	3154	counted	train	100000	1.32
1789544344	3154	counted	train	100000	1.37
1789544345	3154	counted	train	100000	1.07
1789544346	3154	counted	train	100000	1.33
1789544348	3154	counted	train	100000	1.51
1789544349	3154	counted	train	100000	1.17
1789544350	3154	counted	train	100000	1.08
1789544352	3154	counted	train	100000	1.54
1789544353	3154	counted	train	100000	1.28
1789544354	3154	counted	train	100000	0.95
1789544356	3154	counted	train	100000	1.24
1789544357	3154	counted	train	100000	1.37
1789544358	3154	counted	train	100000	1.12
1789544360	3154	counted	train	100000	1.20
1789544374	3269	counted	train	100000	0.85
1789544375	3269	counted	train	100000	0.90
