n	commit	eval_auc	status	seconds	description
1	0d9add1	0.7141	ok	3	baseline
2	95937ab	0.7056	ok	2	feature pack
3	147e9da	0.7118	ok	5	capacity 400x d8 lr.05
4	5d4689a	0.7149	ok	1	reg: mcw50 sub.8 col.8 lam5
5	2a3f92e	0.7146	ok	3	reg +200 trees lr.05
6	899b1b8	0.7154	ok	2	clktime feats vs raw DepTime
7	278e10e	0.7148	ok	2	ordinal calendar feats
8	56d7783	0.7152	ok	6	heavy reg 800t d5 lr.03
9	74b4e62	0.7150	ok	2	congestion proxies
10	79bffa7	0.7123	ok	8	early stop inner 15pct
11	406bbb0	0.7157	ok	3	monotone dep_min 200t lr.05
12	ea7fc6b	0.7144	ok	3	depth4 400t monotone
13	356911b	0.7167	ok	3	calendar+holiday flags
14	9638eb1	0.7169	ok	3	holiday proximity+peak
15	0c74c6b	0.7163	ok	5	interaction cats
16	412ff24	0.7174	ok	3	lambda50
17	0f198c4	0.7186	ok	3	colsample0.5
18	b709638	0.7162	ok	3	colsample0.3
19	ab68e84	0.7176	ok	4	subsample0.6
20	e4eb7ec	0.7176	ok	6	500 trees
21	f915cc1	0.7178	ok	3	colsample0.6
22	90bd991	0.7168	ok	3	mcw150
23	8b7d1d1	0.7190	ok	14	bag8 diverse
24	0255e67	0.7188	ok	15	bag8 + gamma2
25	cb98678	0.7198	ok	13	bag8 + max_cat_thr16
26	f455bdb	0.7192	ok	12	max_cat_thr8
27	3ce2108	0.7196	ok	25	bag16
28	0956886	0.7238	ok	11	prune raw c-codes
29	48277ca	0.7171	ok	10	prune +Dest
30	b677b30	0.7133	ok	11	prune sin/cos
31	0eaec7f	0.7258	ok	12	no monotone
32	1d97f93	0.7258	ok	12	colsample0.4
33	cc557f5	0.7265	ok	19	350 trees
34	de7f7f6	0.7270	ok	26	600 trees
35	cb8277c	0.7267	ok	45	1000 trees
36	bb58a33	0.7262	ok	35	max_cat_thr32
37	bee3a65	0.7273	ok	31	prune prox/peak
38	2428107	0.7289	ok	32	arrival-time feats
39	bc39571	0.7291	ok	35	block/overnight feats
40	3677dad	0.7294	ok	65	lr.03 1200t
