ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789611868	106	0.041	uncounted	exit	0.0	0	-c
1789611909	183	4.990	counted	exit	3.5	1	train.py
1789611926	223	1.793	uncounted	exit	1.1	0	-c
1789611949	308	16.426	counted	exit	4.8	1	train.py
1789611967	404	15.746	counted	exit	4.9	1	train.py
1789612013	509	16.797	counted	exit	5.0	1	train.py
1789612041	607	36.210	counted	exit	9.9	1	train.py
1789612050	674	0.883	uncounted	exit	0.6	0	-
1789612075	733	38.697	counted	exit	10.5	1	train.py
1789612103	829	53.928	counted	exit	14.7	1	train.py
1789612153	932	48.107	counted	exit	13.3	1	train.py
1789612214	1034	171.371	counted	exit	44.1	5	train.py
1789612231	1134	39.900	counted	exit	10.8	1	train.py
1789612251	1230	53.491	counted	exit	14.9	1	train.py
1789612279	1309	80.859	counted	exit	22.3	1	train.py
1789612311	1405	102.419	counted	exit	27.4	1	train.py
1789612363	1484	153.252	counted	exit	40.9	1	train.py
1789612410	1564	162.329	counted	exit	44.0	1	train.py
1789612469	1666	62.409	counted	exit	16.8	1	train.py
1789612515	1767	149.443	counted	exit	39.8	1	train.py
1789612598	1892	264.182	counted	exit	69.5	1	train.py
1789612687	2047	136.110	counted	exit	37.1	1	train.py
1789612782	2180	279.004	counted	exit	74.3	1	train.py
1789612872	2262	328.162	counted	exit	85.3	1	train.py
1789612977	2346	340.714	counted	exit	88.5	1	train.py
1789613108	2430	397.321	counted	exit	103.3	1	train.py
1789613273	2512	246.811	counted	exit	65.0	1	train.py
1789613390	2613	428.046	counted	exit	111.9	1	train.py
1789613494	2715	376.270	counted	exit	97.9	1	train.py
1789613589	2795	348.085	counted	exit	91.4	1	train.py
1789613680	2874	295.480	counted	exit	77.7	1	train.py
1789613808	2978	299.866	counted	exit	78.9	1	train.py
1789613976	3084	374.082	counted	exit	97.8	1	train.py
1789614129	3166	437.310	counted	exit	114.7	1	train.py
1789614303	3273	396.039	counted	exit	102.8	1	train.py
1789614416	3374	377.865	counted	exit	101.0	2	train.py
1789614571	3492	482.415	counted	term	127.3	1	train.py
1789614720	3612	476.123	counted	term	120.1	0	train.py
1789614864	3715	409.685	counted	exit	106.1	1	train.py
1789614973	3850	320.893	counted	exit	84.4	1	train.py
1789615157	3979	432.322	counted	exit	112.2	1	train.py
1789615707	4110	1.701	counted	exit	1.0	0	train.py
1789615887	4207	379.472	counted	exit	99.5	1	train.py
1789616128	4302	480.871	exempt	exit	126.0	1	validate.py
