ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789646974	94	0.068	uncounted	exit	0.0	0	-c
1789646974	96	0.045	uncounted	exit	0.0	0	-c
1789646974	98	0.033	uncounted	exit	0.0	0	-m --version
1789646974	100	0.032	uncounted	exit	0.0	0	-c
1789647020	175	4.796	counted	exit	3.3	1	train.py
1789647031	237	0.063	uncounted	exit	0.0	0	-c
1789647031	239	0.034	uncounted	exit	0.0	0	-c
1789647031	241	0.063	uncounted	exit	0.0	0	-c
1789647042	303	4.697	counted	exit	1.8	1	train.py
1789647056	401	1.698	counted	exit	1.0	0	train.py
1789647066	511	7.609	counted	exit	2.9	1	train.py
1789647080	598	6.207	counted	exit	2.2	1	train.py
1789647097	679	0.844	uncounted	exit	0.5	0	-c
1789647099	695	0.742	uncounted	exit	0.4	0	-c
1789647130	775	7.136	counted	exit	2.6	1	train.py
1789647151	875	6.258	counted	exit	2.3	1	train.py
1789647168	1014	6.918	counted	exit	2.4	1	train.py
1789647183	1061	35.251	uncounted	exit	9.6	6	-
1789647212	1083	75.341	uncounted	exit	19.8	6	-
1789647247	1105	111.780	uncounted	exit	28.9	8	-
1789647293	1128	155.810	uncounted	exit	40.0	8	-
1789647299	1151	1.676	uncounted	exit	1.0	0	-
1789647331	1170	102.260	uncounted	exit	26.5	5	-
1789647348	1246	19.109	counted	exit	5.9	1	train.py
1789647364	1348	14.730	counted	exit	4.8	1	train.py
1789647400	1383	103.956	uncounted	exit	27.0	6	-
1789647443	1406	132.750	uncounted	exit	34.3	6	-
1789647454	1601	1.598	counted	exit	0.9	0	train.py
1789647461	1711	1.644	counted	exit	0.9	0	train.py
1789647476	1873	26.923	counted	exit	8.1	1	train.py
1789647523	1907	151.850	uncounted	exit	39.0	7	-
1789647568	1930	152.310	uncounted	exit	39.2	7	-
1789647622	1953	163.877	uncounted	exit	42.1	8	-
1789647636	2044	26.363	counted	exit	8.0	1	train.py
1789647689	2078	159.301	uncounted	exit	41.2	8	-
1789647743	2101	171.196	uncounted	exit	44.1	7	-
1789647803	2124	205.665	uncounted	exit	52.8	8	-
1789647861	2147	188.628	uncounted	exit	48.4	8	-
1789647879	2226	34.290	counted	exit	9.8	1	train.py
1789647898	2260	33.647	uncounted	exit	9.3	2	-
1789647949	2282	172.289	uncounted	exit	44.2	7	-
1789647989	2373	123.739	counted	exit	32.3	4	train.py
1789648145	2408	589.053	uncounted	exit	148.9	20	-
1789648219	2431	168.662	uncounted	exit	43.4	6	-
1789648289	2454	236.161	uncounted	exit	60.5	9	-
1789648364	2477	265.926	uncounted	exit	67.8	10	-
1789648426	2500	216.740	uncounted	exit	55.4	8	-
1789648514	2523	317.016	uncounted	exit	80.7	11	-
1789648557	2700	121.064	counted	exit	31.7	4	train.py
1789648622	2735	222.122	uncounted	exit	56.9	8	-
1789648693	2758	234.530	uncounted	exit	59.9	7	-
1789648766	2781	258.642	uncounted	exit	65.8	6	-
1789649049	2804	1095.965	uncounted	exit	276.5	20	-
1789649415	2831	1402.279	uncounted	exit	354.5	20	-
1789649595	2870	683.666	uncounted	exit	172.9	5	-
1789649702	2972	344.615	counted	exit	87.8	4	train.py
1789649815	3046	268.945	uncounted	exit	68.7	3	-
1789649969	3069	546.321	uncounted	exit	138.9	5	-
1789650095	3212	472.871	counted	term	120.1	3	train.py
1789650428	3248	1226.174	uncounted	exit	310.5	10	-
1789650855	3271	1659.912	uncounted	term	419.8	15	-
1789651169	3342	1182.588	uncounted	exit	299.5	11	-
1789651283	3564	381.735	counted	exit	97.5	3	train.py
1789651431	3623	466.018	uncounted	exit	118.6	6	-
1789651464	3646	86.466	uncounted	exit	22.8	1	-
1789651706	3679	916.515	uncounted	exit	231.9	12	-
1789651716	3706	0.039	uncounted	exit	0.0	0	/cell/workdir/explore36.py
1789651913	3761	726.650	uncounted	exit	185.1	6	/cell/workdir/explore36.py
1789652131	3829	802.570	uncounted	exit	204.2	7	/cell/workdir/explore37.py
1789652234	3881	384.247	counted	exit	98.3	3	train.py
1789652342	3946	389.657	exempt	exit	100.6	3	validate.py
1789652352	4016	0.000	counted	refused	0.0	0	run_experiment.sh
