ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789611078	144	4.927	counted	exit	3.4	1	train.py
1789611083	191	1.797	uncounted	exit	1.1	0	-c
1789611127	394	9.151	counted	exit	2.9	1	train.py
1789611247	540	3.883	counted	exit	1.7	1	train.py
1789611272	637	2.818	counted	exit	1.3	1	train.py
1789611296	749	7.222	counted	exit	2.5	1	train.py
1789611308	842	10.113	counted	exit	3.3	1	train.py
1789611341	978	1.619	counted	exit	0.9	0	train.py
1789611349	1069	1.779	counted	exit	1.1	0	train.py
1789611358	1159	8.122	counted	exit	2.9	1	train.py
1789611370	1254	9.861	counted	exit	3.4	1	train.py
1789611403	1391	10.739	counted	exit	4.3	1	train.py
1789611428	1521	8.916	counted	exit	3.2	1	train.py
1789611460	1637	39.533	counted	exit	10.9	5	train.py
1789611488	1716	76.249	counted	exit	20.1	10	train.py
1789611527	1795	134.598	counted	exit	34.8	10	train.py
1789611567	1876	138.279	counted	exit	35.8	10	train.py
1789611613	1977	145.210	counted	exit	37.4	10	train.py
1789611660	2057	164.378	counted	exit	42.1	10	train.py
1789611715	2213	126.057	counted	exit	32.6	10	train.py
1789611766	2315	152.472	counted	exit	39.3	10	train.py
1789611816	2395	171.745	counted	exit	44.0	10	train.py
1789611906	2480	181.095	counted	exit	46.4	10	train.py
1789611968	2560	214.247	counted	exit	54.7	10	train.py
1789612060	2643	227.156	counted	exit	58.0	10	train.py
1789612133	2748	261.050	counted	exit	66.5	10	train.py
1789612208	2827	276.855	counted	exit	70.5	10	train.py
1789612292	2906	309.570	counted	exit	78.8	10	train.py
1789612407	2986	438.876	counted	exit	111.4	10	train.py
1789612574	3086	472.980	counted	term	120.0	8	train.py
1789612584	3174	0.038	uncounted	exit	0.0	0	-
1789612669	3212	328.531	counted	exit	83.8	8	train.py
1789612707	3281	0.064	uncounted	exit	0.0	0	-
1789612779	3298	282.242	counted	exit	72.0	10	train.py
1789612788	3347	0.043	uncounted	exit	0.0	0	-
1789612792	3371	0.064	uncounted	exit	0.0	0	-
1789612855	3388	246.269	counted	exit	62.9	8	train.py
1789612873	3475	0.067	uncounted	exit	0.0	0	-
1789612984	3492	435.219	counted	exit	111.0	10	train.py
1789612995	3542	0.068	uncounted	exit	0.0	0	-
1789613105	3560	433.619	counted	exit	110.0	10	train.py
1789613198	3632	0.053	uncounted	exit	0.0	0	-
1789613279	3649	315.215	counted	exit	80.1	10	train.py
1789613283	3699	0.043	uncounted	exit	0.0	0	-
1789613392	3717	432.938	counted	exit	109.8	10	train.py
1789613396	3765	0.063	uncounted	exit	0.0	0	-
1789613507	3782	435.614	counted	exit	110.5	10	train.py
1789613510	3832	0.064	uncounted	exit	0.0	0	-
1789613621	3850	436.434	counted	exit	110.7	10	train.py
1789613625	3899	0.064	uncounted	exit	0.0	0	-
1789613738	3917	447.791	counted	exit	113.5	10	train.py
1789613748	3965	0.068	uncounted	exit	0.0	0	-
1789613861	3983	447.608	counted	exit	113.5	10	train.py
1789613994	4061	451.596	exempt	exit	114.7	10	validate.py
