ts	pid	kind	api	rows	seconds
1789503226	228	counted	train	100000	0.14
1789503283	371	counted	train	88000	27.32
1789503298	475	counted	train	100000	0.33
1789503314	578	counted	train	100000	0.15
1789503325	681	counted	train	100000	1.47
1789503339	797	counted	train	100000	3.43
1789503367	898	counted	train	100000	1.77
1789503390	1105	counted	train	100000	2.49
1789503433	1222	counted	train	100000	1.40
1789503444	1325	counted	train	100000	3.79
1789503460	1428	counted	train	100000	5.52
1789503475	1544	counted	train	100000	3.37
1789503495	1699	counted	train	100000	4.09
1789503593	1803	counted	train	100000	4.28
1789503666	1959	counted	train	100000	5.35
1789503682	2075	counted	train	100000	4.66
1789503715	2406	counted	train	100000	4.51
1789503729	2509	counted	train	100000	4.62
1789503772	2788	counted	train	100000	4.85
1789503799	2954	counted	train	100000	5.50
1789503822	3133	counted	train	100000	5.15
1789503847	3356	counted	train	100000	5.40
1789503867	3524	counted	train	100000	5.28
1789503883	3640	counted	train	100000	4.82
1789503910	3743	counted	train	100000	9.44
1789503940	3831	counted	train	100000	9.18
1789503949	3831	counted	train	100000	8.16
1789503956	3831	counted	train	100000	7.54
1789504019	3962	counted	train	100000	8.34
1789504028	3962	counted	train	100000	8.95
1789504037	3962	counted	train	100000	9.81
1789504079	4131	counted	train	100000	9.70
1789504099	4234	counted	train	100000	9.18
1789504126	4337	counted	train	100000	12.28
1789504151	4440	counted	train	100000	13.11
1789504178	4543	counted	train	100000	12.72
1789504213	4659	counted	train	100000	20.82
1789504254	4763	counted	train	100000	19.92
1789504295	4880	counted	train	100000	16.28
1789504340	4995	counted	train	100000	24.95
1789504392	5102	counted	train	100000	27.10
1789504406	5102	counted	train	100000	13.94
1789504482	5323	counted	train	100000	23.32
1789504527	5362	exempt	train	100000	26.32
