ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789514146	109	0.064	uncounted	exit	0.0	0	-c
1789514146	111	0.032	uncounted	exit	0.0	0	-c
1789514146	113	0.041	uncounted	exit	0.0	0	-m --version
1789514146	115	0.032	uncounted	exit	0.0	0	-c
1789514158	190	5.040	counted	exit	3.6	1	train.py
1789514176	227	0.760	uncounted	exit	0.4	0	-c
1789514200	238	1.451	uncounted	exit	0.7	0	-c
1789514210	283	0.063	uncounted	exit	0.0	0	-c
1789514210	285	0.031	uncounted	exit	0.0	0	-c
1789514211	287	0.036	uncounted	exit	0.0	0	-c
1789514248	387	28.736	counted	exit	8.0	2	train.py
1789514275	500	72.829	counted	exit	19.0	2	train.py
1789514292	603	42.196	counted	exit	11.4	2	train.py
1789514309	648	1.620	uncounted	exit	0.9	0	-c
1789514315	659	1.636	uncounted	exit	0.9	0	-c
1789514337	670	66.913	uncounted	exit	17.6	2	-c
1789514401	863	2.715	counted	exit	2.0	0	train.py
1789514427	1026	2.501	counted	exit	1.8	0	train.py
1789514457	1137	79.381	counted	exit	21.4	2	train.py
1789514464	1182	1.715	uncounted	exit	1.0	0	-c
1789514470	1193	2.214	uncounted	exit	1.3	0	-c
1789514476	1207	2.499	uncounted	exit	1.3	0	-c
1789514502	1221	74.543	uncounted	exit	19.6	2	-c
1789514532	1306	61.558	counted	exit	16.4	2	train.py
1789514553	1409	58.322	counted	exit	15.5	2	train.py
1789514572	1512	48.476	counted	exit	13.0	2	train.py
1789514592	1615	46.508	counted	exit	12.7	2	train.py
1789514611	1718	48.748	counted	exit	14.2	2	train.py
1789514660	1834	140.959	counted	exit	37.7	2	train.py
1789514712	1938	166.860	counted	exit	44.9	2	train.py
1789514762	2053	151.020	counted	exit	39.7	2	train.py
1789514810	2170	140.231	counted	exit	38.2	2	train.py
1789514876	2285	227.364	counted	exit	59.5	2	train.py
1789514910	2400	104.095	counted	exit	28.7	2	train.py
1789514966	2504	172.999	counted	exit	45.5	2	train.py
1789515018	2674	147.245	counted	exit	39.6	2	train.py
1789515094	2789	247.630	counted	exit	65.9	4	train.py
1789515148	2906	155.720	counted	exit	41.3	2	train.py
1789515165	3127	1.863	counted	exit	1.2	0	train.py
1789515202	3238	105.496	counted	exit	28.5	2	train.py
1789515253	3407	151.217	counted	exit	39.6	2	train.py
1789515283	3522	65.641	counted	exit	18.0	2	train.py
1789515319	3652	108.021	counted	exit	29.1	2	train.py
1789515353	3767	102.985	counted	exit	27.9	2	train.py
1789515377	3934	1.895	counted	exit	1.2	0	train.py
1789515439	4152	175.052	counted	exit	47.3	2	train.py
1789515498	4308	188.586	counted	exit	51.5	2	train.py
1789515532	4464	92.399	counted	exit	25.9	2	train.py
1789515564	4632	70.034	counted	exit	19.8	2	train.py
1789515585	4800	42.585	counted	exit	12.0	2	train.py
1789515663	4968	256.190	counted	exit	70.0	2	train.py
1789515732	5085	235.799	counted	exit	62.8	2	train.py
1789515783	5189	171.135	counted	exit	45.3	2	train.py
1789515853	5306	244.671	counted	exit	64.8	2	train.py
1789515933	5423	282.807	counted	exit	74.5	2	train.py
1789516009	5527	263.288	counted	exit	71.9	2	train.py
1789516094	5565	310.269	exempt	exit	82.1	2	validate.py
