ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789511663	109	0.036	uncounted	exit	0.0	0	-c
1789511663	111	0.057	uncounted	exit	0.0	0	-c
1789511663	113	0.047	uncounted	exit	0.0	0	-m --version
1789511663	115	0.039	uncounted	exit	0.0	0	-c
1789511705	305	4.937	counted	exit	3.5	1	train.py
1789511842	384	0.048	uncounted	exit	0.0	0	-c
1789511842	386	0.049	uncounted	exit	0.0	0	-c
1789511842	388	0.053	uncounted	exit	0.0	0	-c
1789511857	450	13.116	counted	exit	4.5	2	train.py
1789511890	550	16.643	counted	exit	6.2	2	train.py
1789511907	652	10.477	counted	exit	4.5	2	train.py
1789511974	739	151.527	counted	exit	41.1	17	train.py
1789512072	838	284.081	counted	exit	74.2	13	train.py
1789512185	937	352.599	counted	exit	91.6	10	train.py
1789512324	1103	466.055	counted	term	120.0	4	train.py
1789512424	1205	249.151	counted	exit	65.3	5	train.py
1789512504	1304	193.936	counted	exit	51.4	4	train.py
1789512601	1403	229.339	counted	exit	61.8	4	train.py
1789512723	1606	336.338	counted	exit	89.9	6	train.py
1789512848	1809	372.271	counted	exit	97.9	8	train.py
1789512971	1908	381.901	counted	exit	99.8	8	train.py
1789513114	2074	448.150	counted	exit	118.0	10	train.py
1789513248	2173	418.547	counted	exit	111.1	8	train.py
1789513387	2339	456.973	counted	term	120.0	8	train.py
1789513514	2542	347.830	counted	exit	91.8	7	train.py
1789513640	2667	436.429	counted	exit	115.4	8	train.py
1789513781	2885	459.302	counted	term	120.0	9	train.py
1789513917	3002	427.459	counted	exit	115.5	8	train.py
1789514062	3212	458.822	counted	term	120.0	8	train.py
1789514212	3381	454.297	counted	term	120.0	9	train.py
1789514254	3585	1.842	counted	exit	1.1	0	train.py
1789514337	3747	249.953	counted	exit	66.1	5	train.py
1789514470	3846	394.043	counted	exit	104.1	7	train.py
1789514552	3949	249.490	counted	exit	65.7	5	train.py
1789514634	4063	243.434	counted	exit	64.0	5	train.py
1789514752	4177	407.230	counted	exit	108.9	7	train.py
1789514890	4291	466.755	counted	term	122.2	9	train.py
1789515002	4391	327.579	counted	exit	87.9	6	train.py
1789515140	4505	445.395	counted	term	120.0	7	train.py
1789515232	4605	258.991	counted	exit	70.3	5	train.py
1789515352	4719	400.348	counted	exit	107.8	6	train.py
1789515485	5041	315.708	counted	exit	83.4	6	train.py
1789515573	5155	287.219	counted	exit	77.7	6	train.py
1789515667	5269	317.659	counted	exit	83.9	6	train.py
1789515785	5487	323.612	counted	exit	85.8	5	train.py
1789515906	5601	388.472	counted	exit	106.8	7	train.py
1789516013	5703	329.735	counted	exit	85.8	4	train.py
1789516139	5752	448.178	exempt	exit	120.5	7	validate.py
