n	commit	eval_auc	status	seconds	description
1	ea29ef7	0.7141	ok	3	baseline
2	dc210f2	0.7154	ok	3	es+capacity
3	63cb03b	0.7018	ok	3	FE round 1
4	ce42e28	0.7048	ok	4	FE minus TE
5	e6c381b	0.7144	ok	4	time features only
6	8b68d73	0.7061	ok	3	route cat only
7	973b5b1	0.7146	ok	3	strong regularization
8	685c66a	0.7112	ok	3	time-based ES val
9	81e24b3	0.7128	ok	6	full retrain at best_iter
10	2472e49	0.7153	ok	12	5-fold CV ensemble
11	d1a3f48	0.7153	ok	24	10-seed ES ensemble
12	167a2cb	0.7171	ok	3	drop day-of-month
13	2f2ab30	0.7208	ok	3	drop month too
14	695ad86	0.7226	ok	3	depth 8
15	8df3bcf	0.7279	ok	4	depth 10
16	fcf68a0	0.7313	ok	5	depth 12
17	7045c1f	0.7361	ok	10	depth 16
18	0ddb4bb	0.7381	ok	12	depth 20
19	4393a1b	0.7383	ok	15	depth 24
20	acf0140	0.7404	ok	20	lr 0.03
21	9dc2135	0.7392	ok	37	lr 0.02
22	07c2b2d	0.7319	ok	8	mcw 10
23	47bb70f	0.7229	ok	22	ss=cs=1.0
24	5925696	0.7323	ok	24	cs 0.5
25	7e3f90d	0.7403	ok	22	time feats at depth24
26	07a4f4a	0.7416	ok	20	max_bin 512
27	df801aa	0.7423	ok	25	max_bin 1024
28	032e8f5	0.7355	ok	32	lossguide
29	d74b90b	0.7256	ok	28	seasonality sin/cos
30	f552086	0.7416	ok	16	recency weights hl=6
31	0c73301	0.7424	ok	24	depth 32
32	9901bc9	0.7421	ok	22	reg_lambda 2
33	4cd4979	0.7370	ok	22	val 20pct
34	59e3159	0.7422	ok	27	max_bin 2048
35	fcb0df2	0.7270	ok	28	colsample_bynode 0.8
36	75d2706	0.7347	ok	25	drop distance
37	9510ae4	0.7387	ok	56	diverse ensemble
38	82dd271	0.7347	ok	33	es 200
39	4c4252b	0.7352	ok	28	subsample 0.9
40	0395288	0.7339	ok	17	lr 0.04
