ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789630528	165	4.781	counted	exit	3.3	1	train.py
1789630596	268	21.473	counted	exit	6.5	2	train.py
1789630625	366	4.323	counted	exit	2.1	1	train.py
1789630697	429	69.686	uncounted	exit	18.6	10	/cell/harness_state/tmp/opencode/diag1.py
1789630770	482	42.255	uncounted	exit	11.9	11	/cell/harness_state/tmp/opencode/diag2.py
1789630817	532	50.864	uncounted	exit	13.9	14	/cell/harness_state/tmp/opencode/diag3.py
1789630870	579	105.572	uncounted	exit	28.7	77	/cell/harness_state/tmp/opencode/diag4.py
1789630962	631	196.632	uncounted	exit	51.6	74	/cell/harness_state/tmp/opencode/diag5.py
1789631162	695	180.630	uncounted	exit	46.3	58	/cell/harness_state/tmp/opencode/diag6.py
1789631308	767	305.138	uncounted	exit	77.8	96	/cell/harness_state/tmp/opencode/diag7.py
1789631420	823	180.143	uncounted	exit	46.1	60	/cell/harness_state/tmp/opencode/diag8.py
1789631522	895	143.697	counted	exit	36.8	48	train.py
1789631565	959	1.667	uncounted	exit	1.0	0	/cell/harness_state/tmp/opencode/diag9.py
1789631573	1001	1.561	uncounted	exit	1.0	0	/cell/harness_state/tmp/opencode/diag9.py
1789631661	1042	328.461	uncounted	exit	83.4	96	/cell/harness_state/tmp/opencode/diag9.py
1789631843	1100	294.006	uncounted	exit	75.0	96	/cell/harness_state/tmp/opencode/diag10.py
1789631934	1152	282.946	uncounted	exit	72.6	96	/cell/harness_state/tmp/opencode/diag11.py
1789632163	1254	287.654	counted	exit	73.3	96	train.py
1789632258	1321	17.521	uncounted	exit	6.1	1	/cell/harness_state/tmp/opencode/diag12.py
1789632416	1486	0.062	uncounted	exit	0.0	0	-
1789632439	1555	0.071	uncounted	exit	0.0	0	-
1789632539	1558	386.378	uncounted	exit	99.9	120	diag12.py
1789632781	1611	769.873	uncounted	exit	196.2	256	/cell/harness_state/tmp/opencode/diag13.py
1789633163	1670	913.006	uncounted	exit	317.3	164	/cell/harness_state/tmp/opencode/diag14.py
1789633328	1725	470.365	uncounted	exit	120.2	160	/cell/harness_state/tmp/opencode/diag15.py
1789633351	1780	1.718	uncounted	exit	1.1	0	/cell/harness_state/tmp/opencode/diag16.py
1789633355	1808	1.699	uncounted	exit	1.1	0	/cell/harness_state/tmp/opencode/diag16.py
1789633361	1833	0.066	uncounted	exit	0.0	0	-
1789633446	1837	318.911	uncounted	exit	84.7	108	diag16.py
1789633582	1888	377.467	uncounted	exit	102.5	128	/cell/harness_state/tmp/opencode/diag17.py
1789633589	1920	1.587	uncounted	exit	0.9	0	-c
1789633738	2020	224.503	counted	exit	57.9	80	train.py
1789633787	2081	38.530	uncounted	exit	10.8	12	/cell/harness_state/tmp/opencode/diag18.py
