ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789633381	58	5.004	counted	exit	3.5	1	train.py
1789633466	104	8.910	counted	exit	3.0	1	train.py
1789633492	130	0.774	uncounted	exit	0.4	0	-
1789633505	151	1.744	counted	exit	1.1	0	train.py
1789633516	189	16.475	counted	exit	6.7	1	train.py
1789633549	215	61.620	uncounted	exit	16.7	10	-
1789633579	227	37.453	uncounted	exit	10.4	14	-
1789633630	239	136.468	uncounted	exit	35.7	48	-
1789633667	251	61.421	uncounted	exit	16.6	8	-
1789633729	263	140.317	uncounted	exit	35.8	27	-
1789633767	275	53.283	uncounted	exit	14.5	9	-
1789633798	287	36.893	uncounted	exit	10.0	6	-
1789633814	299	33.423	uncounted	exit	9.0	6	-
1789633834	326	8.892	counted	exit	2.9	1	train.py
1789633849	351	0.072	uncounted	exit	0.0	0	-
1789633865	354	31.293	uncounted	exit	8.7	5	-
1789633888	366	64.036	uncounted	exit	16.8	8	-
1789633929	378	141.154	uncounted	exit	36.3	17	-
1789634029	390	372.968	uncounted	exit	94.8	30	-
1789634131	404	295.772	uncounted	exit	75.6	14	-
1789634400	416	961.421	uncounted	exit	251.8	15	-
1789634418	443	41.188	counted	exit	11.6	1	train.py
1789634567	468	541.672	uncounted	exit	143.4	13	-
1789634811	480	897.080	uncounted	exit	239.1	15	-
1789634846	507	81.459	counted	exit	22.7	1	train.py
1789635050	532	711.633	uncounted	exit	198.8	9	-
1789635280	544	683.546	uncounted	exit	179.3	8	-
1789635555	556	813.601	uncounted	exit	215.6	7	-
1789635593	583	98.328	counted	exit	27.1	1	train.py
1789635906	608	1048.202	uncounted	exit	277.3	10	-
1789636171	620	828.970	uncounted	exit	217.9	8	-
1789636392	632	775.972	uncounted	exit	208.3	7	-
1789636726	644	1122.588	uncounted	exit	295.8	5	-
1789636811	671	256.628	counted	exit	68.1	1	train.py
1789636859	696	1.690	uncounted	exit	1.0	0	-
1789637904	734	432.729	counted	exit	113.7	2	train.py
1789638182	763	1001.809	uncounted	exit	264.3	6	-
1789638429	775	912.081	uncounted	exit	240.1	4	-
1789638702	787	998.251	uncounted	exit	258.6	3	-
1789638713	799	1.594	uncounted	exit	0.9	0	-c
1789638714	808	1.491	uncounted	exit	0.8	0	-c
1789639037	818	1211.656	uncounted	exit	315.0	5	-
1789639369	842	275.212	uncounted	exit	74.1	1	-
1789639445	869	279.140	counted	exit	72.9	1	train.py
1789639511	909	214.148	counted	exit	55.5	1	train.py
1789639577	951	232.661	counted	exit	60.4	1	train.py
1789639635	992	197.986	counted	exit	51.7	1	train.py
1789639716	1034	269.311	counted	exit	74.7	1	train.py
1789639808	1078	309.089	counted	exit	79.7	1	train.py
1789639893	1118	307.865	counted	exit	79.4	1	train.py
1789640011	1147	397.087	exempt	exit	102.1	1	validate.py
