ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789494974	36	3.904	uncounted	exit	3.1	0	-c
1789494978	66	2.727	counted	exit	1.3	1	train.py
1789494981	92	0.937	uncounted	exit	0.6	0	-
1789495002	118	7.641	counted	exit	2.5	1	train.py
1789495009	145	0.033	uncounted	exit	0.0	0	-
1789495011	166	2.771	counted	exit	1.3	1	train.py
1789495018	191	0.037	uncounted	exit	0.0	0	-
1789495022	208	11.831	counted	exit	3.6	1	train.py
1789495030	234	0.036	uncounted	exit	0.0	0	-
1789495033	251	10.666	counted	exit	3.3	1	train.py
1789495038	277	0.038	uncounted	exit	0.0	0	-
1789495040	294	6.222	counted	exit	2.2	1	train.py
1789495049	320	0.049	uncounted	exit	0.0	0	-
1789495054	337	16.326	counted	exit	4.8	1	train.py
1789495066	362	0.036	uncounted	exit	0.0	0	-
1789495071	379	15.996	counted	exit	4.7	1	train.py
1789495081	408	0.045	uncounted	exit	0.0	0	-c
1789495085	425	12.529	counted	exit	4.1	1	train.py
1789495095	451	0.035	uncounted	exit	0.0	0	-
1789495095	453	0.036	uncounted	exit	0.0	0	-c
1789495100	470	15.103	counted	exit	4.6	1	train.py
1789495104	495	0.035	uncounted	exit	0.0	0	-
1789495104	497	0.037	uncounted	exit	0.0	0	-c
1789495111	514	26.170	counted	exit	7.2	2	train.py
1789495114	540	0.034	uncounted	exit	0.0	0	-
1789495126	557	43.694	counted	exit	11.7	3	train.py
1789495130	583	0.035	uncounted	exit	0.0	0	-
1789495130	585	0.037	uncounted	exit	0.0	0	-
1789495145	602	57.444	counted	exit	15.2	4	train.py
1789495150	627	0.034	uncounted	exit	0.0	0	-
1789495150	629	0.038	uncounted	exit	0.0	0	-c
1789495168	646	69.250	counted	exit	18.0	5	train.py
1789495174	672	0.037	uncounted	exit	0.0	0	-
1789495174	674	0.044	uncounted	exit	0.0	0	-
1789495200	691	98.947	counted	exit	25.5	7	train.py
1789495208	716	0.036	uncounted	exit	0.0	0	-
1789495208	718	0.035	uncounted	exit	0.0	0	-
1789495234	735	100.493	counted	exit	25.9	8	train.py
1789495246	761	0.038	uncounted	exit	0.0	0	-
1789495246	763	0.047	uncounted	exit	0.0	0	-c
1789495310	780	251.457	counted	exit	64.4	8	train.py
1789495316	805	0.035	uncounted	exit	0.0	0	-
1789495316	807	0.035	uncounted	exit	0.0	0	-c
1789495394	824	307.078	counted	exit	78.6	8	train.py
1789495397	850	0.035	uncounted	exit	0.0	0	-
1789495397	852	0.036	uncounted	exit	0.0	0	-c
1789495475	869	301.884	counted	exit	77.3	8	train.py
1789495481	895	0.035	uncounted	exit	0.0	0	-
1789495481	897	0.037	uncounted	exit	0.0	0	-c
1789495559	914	304.824	counted	exit	78.1	8	train.py
1789495634	940	280.719	exempt	exit	72.0	8	-
1789495639	952	0.032	uncounted	exit	0.0	0	-
1789495639	954	0.033	uncounted	exit	0.0	0	-c
1789495642	962	0.032	uncounted	exit	0.0	0	-
1789495642	964	0.033	uncounted	exit	0.0	0	-c
1789495746	981	404.599	counted	exit	104.4	11	train.py
1789495761	1007	0.034	uncounted	exit	0.0	0	-
1789495761	1009	0.037	uncounted	exit	0.0	0	-c
1789495882	1026	471.221	counted	term	121.5	11	train.py
1789495898	1056	0.035	uncounted	exit	0.0	0	-
1789495898	1058	0.038	uncounted	exit	0.0	0	-c
1789495899	1075	1.896	counted	exit	1.1	0	train.py
1789495903	1098	0.033	uncounted	exit	0.0	0	-
1789495903	1100	0.034	uncounted	exit	0.0	0	-c
1789496004	1117	396.044	counted	exit	101.4	10	train.py
1789496128	1143	443.321	exempt	exit	115.5	11	-
