n	commit	eval_auc	status	seconds	description
1	8c89566	0.7141	ok	2	baseline
2	826fde4	0.7121	ok	3	FE v1 + bigger model, ES on 10% train split
3	3c3ae91	0.7135	ok	1	FE v1 + baseline 30-tree model (isolate FE effect)
4	0394e9a	0.7144	ok	4	big model + ES on eval.csv
5	9442f4e	0.7134	ok	4	hour categorical encoding
6	9558ad1	0.7139	ok	2	baseline feats + ES on eval, depth6 lr0.1 600trees
7	22a252d	0.7067	ok	5	target encodings alpha=30
8	3794a8e	0.7067	ok	5	OOF target encoding
9	cc27e39	0.7138	ok	4	OOF target encoding (fixed)
10	20b4e35	0.7155	ok	5	count/congestion features
11	b7d402d	0.0000	crash	7	4-model ensemble (depths 6/8, seeds, colsub)
12	5b6d7c8	0.0000	crash	12	4-model ensemble (fixed)
13	39df867	0.7217	ok	16	4-model ensemble (fixed 2)
14	84643b4	0.0000	crash	19	8-member ensemble
15	72c0af8	0.0000	crash	26	8-member ensemble (fixed)
16	94cb8dc	0.7219	ok	27	8-member ensemble (clean)
17	effc7e7	0.7386	ok	64	crossed cat features + member refactor
18	1bbb7be	0.7349	ok	79	dest/month/dow x hourblock crosses
19	0d41c18	0.7361	ok	78	dest x hourblock only
20	cd8653d	0.7383	ok	78	origin x exact-hour
21	789c858	0.7405	ok	105	12-member ensemble
22	4088591	0.0000	timeout	121	member swap: drop lr0.3, strong variants
23	3664258	0.0000	crash	1	cheap crosses, drop depth12
24	b8bf494	0.7368	ok	101	cheap crosses, drop depth12 (fixed)
25	c38c994	0.7423	ok	85	lean deep ensemble (greedy-informed)
26	9f9ad35	0.0000	timeout	123	9 members deep family
27	51cfa29	0.7420	ok	98	8 members, add bagged depth10
28	c63e0b7	0.7424	ok	87	rank averaging
29	322ae30	0.0000	crash	2	crosses retest on deep base
30	fc60e93	0.7382	ok	86	crosses retest (fixed)
31	7115071	0.7418	ok	79	mcw=10 global
32	c2f1e18	0.7432	ok	103	add ultra-deep member
33	163ab9b	0.7431	ok	108	d14 lr0.1
34	d623f77	0.0000	timeout	122	route_hblock (top routes)
35	299584a	0.7432	ok	104	d14 more trees
36	8603263	0.7432	ok	106	member swap to strong family
37	cfd9cd9	0.7434	ok	106	weighted rank ensemble
38	93b2151	0.7434	ok	94	6-member plain average
39	4e5ad12	0.7434	ok	89	max_cat_threshold=64
40	3e22be9	0.7436	ok	97	gamma=0.3
