ts	pid	kind	api	rows	seconds
1789516605	74	counted	train	100000	0.16
1789516628	120	counted	train	100000	8.11
1789516645	162	counted	train	100000	1.30
1789516653	204	counted	train	100000	0.84
1789516685	251	counted	train	85000	2.01
1789516687	251	counted	train	100000	1.69
1789516703	294	counted	train	85000	3.45
1789516706	294	counted	train	100000	2.92
1789516716	339	counted	train	85000	2.53
1789516718	339	counted	train	100000	2.08
1789516752	383	counted	train	85000	7.20
1789516758	383	counted	train	100000	6.74
1789516775	426	counted	train	85000	6.59
1789516777	426	counted	train	100000	2.40
1789516791	468	counted	train	85000	6.48
1789516793	468	counted	train	100000	1.48
1789516805	510	counted	train	85000	7.59
1789516806	510	counted	train	100000	1.04
1789516815	552	counted	train	85000	3.22
1789516816	552	counted	train	100000	0.94
1789516831	595	counted	train	85000	6.44
1789516833	595	counted	train	100000	1.22
1789516838	595	counted	train	85000	5.16
1789516839	595	counted	train	100000	1.21
1789516845	595	counted	train	85000	5.48
1789516846	595	counted	train	100000	1.31
1789516861	637	counted	train	85000	6.68
1789516862	637	counted	train	100000	1.40
1789516869	637	counted	train	85000	6.11
1789516870	637	counted	train	100000	1.07
1789516876	637	counted	train	85000	5.76
1789516877	637	counted	train	100000	1.44
1789516882	637	counted	train	85000	5.20
1789516885	637	counted	train	100000	2.12
1789516890	637	counted	train	85000	5.62
1789516892	637	counted	train	100000	1.30
1789516908	679	counted	train	85000	4.29
1789516909	679	counted	train	100000	1.24
1789516916	679	counted	train	85000	6.73
1789516917	679	counted	train	100000	1.05
1789516924	679	counted	train	85000	6.93
1789516925	679	counted	train	100000	1.21
1789516930	679	counted	train	85000	4.34
1789516932	679	counted	train	100000	2.01
1789516939	679	counted	train	85000	7.32
1789516941	679	counted	train	100000	1.31
1789516978	721	counted	train	85000	29.47
1789516979	721	counted	train	100000	1.34
1789516988	721	counted	train	85000	8.40
1789516989	721	counted	train	100000	1.04
1789516995	721	counted	train	85000	6.13
1789516997	721	counted	train	100000	1.25
1789517002	721	counted	train	85000	5.33
1789517004	721	counted	train	100000	2.11
1789517011	721	counted	train	85000	6.62
1789517012	721	counted	train	100000	1.24
1789517032	763	counted	train	85000	4.41
1789517034	763	counted	train	100000	1.36
1789517039	763	counted	train	85000	4.80
1789517040	763	counted	train	100000	1.13
1789517046	763	counted	train	85000	6.06
1789517048	763	counted	train	100000	1.43
1789517053	763	counted	train	85000	4.95
1789517055	763	counted	train	100000	2.13
1789517062	763	counted	train	85000	6.37
1789517063	763	counted	train	100000	1.34
1789517077	806	counted	train	85000	5.87
1789517079	806	counted	train	100000	1.36
1789517085	806	counted	train	85000	6.66
1789517086	806	counted	train	100000	1.02
1789517094	806	counted	train	85000	7.71
1789517096	806	counted	train	100000	1.37
1789517102	806	counted	train	85000	5.97
1789517104	806	counted	train	100000	1.98
1789517112	806	counted	train	85000	7.55
1789517113	806	counted	train	100000	1.32
1789517126	848	counted	train	85000	5.63
1789517127	848	counted	train	100000	1.29
1789517134	848	counted	train	85000	6.45
1789517135	848	counted	train	100000	1.05
1789517143	848	counted	train	85000	7.38
1789517144	848	counted	train	100000	1.28
1789517150	848	counted	train	85000	6.11
1789517152	848	counted	train	100000	1.99
1789517160	848	counted	train	85000	7.47
1789517161	848	counted	train	100000	1.32
1789517170	848	counted	train	85000	8.01
1789517171	848	counted	train	100000	1.07
1789517176	848	counted	train	85000	5.54
1789517179	848	counted	train	100000	2.03
1789517193	890	counted	train	85000	6.24
1789517195	890	counted	train	100000	1.28
1789517202	890	counted	train	85000	6.99
1789517203	890	counted	train	100000	0.99
1789517212	890	counted	train	85000	8.61
1789517214	890	counted	train	100000	1.77
1789517220	890	counted	train	85000	6.52
1789517222	890	counted	train	100000	1.88
1789517230	890	counted	train	85000	7.95
1789517232	890	counted	train	100000	1.25
1789517240	890	counted	train	85000	7.72
1789517241	890	counted	train	100000	1.05
1789517247	890	counted	train	85000	5.92
1789517249	890	counted	train	100000	1.87
1789517266	933	counted	train	85000	7.66
1789517268	933	counted	train	100000	1.29
1789517276	933	counted	train	85000	7.76
1789517277	933	counted	train	100000	1.06
1789517285	933	counted	train	85000	8.04
1789517286	933	counted	train	100000	1.18
1789517292	933	counted	train	85000	5.72
1789517294	933	counted	train	100000	1.85
1789517301	933	counted	train	85000	6.33
1789517302	933	counted	train	100000	1.39
1789517306	933	counted	train	85000	3.94
1789517307	933	counted	train	100000	1.00
1789517313	933	counted	train	85000	5.71
1789517315	933	counted	train	100000	1.98
1789517336	1009	counted	train	85000	7.77
1789517338	1009	counted	train	100000	1.38
1789517345	1009	counted	train	85000	7.17
1789517346	1009	counted	train	100000	1.06
1789517356	1009	counted	train	85000	9.54
1789517357	1009	counted	train	100000	1.30
1789517364	1009	counted	train	85000	6.53
1789517366	1009	counted	train	100000	2.14
1789517375	1009	counted	train	85000	8.15
1789517376	1009	counted	train	100000	1.32
1789517382	1009	counted	train	85000	5.89
1789517383	1009	counted	train	100000	1.07
1789517390	1009	counted	train	85000	6.21
1789517392	1009	counted	train	100000	2.05
1789517411	1051	counted	train	85000	8.83
1789517412	1051	counted	train	100000	1.42
1789517421	1051	counted	train	85000	8.11
1789517422	1051	counted	train	100000	1.09
1789517431	1051	counted	train	85000	8.95
1789517432	1051	counted	train	100000	1.35
1789517439	1051	counted	train	85000	6.64
1789517441	1051	counted	train	100000	2.14
1789517448	1051	counted	train	85000	6.22
1789517449	1051	counted	train	100000	1.33
1789517459	1051	counted	train	85000	9.53
1789517460	1051	counted	train	100000	1.03
1789517466	1051	counted	train	85000	6.13
1789517468	1051	counted	train	100000	1.99
1789517490	1094	counted	train	85000	8.00
1789517492	1094	counted	train	100000	1.94
1789517499	1094	counted	train	85000	6.87
1789517500	1094	counted	train	100000	1.45
1789517510	1094	counted	train	85000	9.29
1789517512	1094	counted	train	100000	1.94
1789517518	1094	counted	train	85000	6.30
1789517521	1094	counted	train	100000	3.00
1789517529	1094	counted	train	85000	8.01
1789517531	1094	counted	train	100000	1.93
1789517537	1094	counted	train	85000	5.72
1789517539	1094	counted	train	100000	1.48
1789517545	1094	counted	train	85000	6.03
1789517548	1094	counted	train	100000	2.93
1789517562	1137	counted	train	85000	5.72
1789517563	1137	counted	train	100000	1.14
1789517569	1137	counted	train	85000	5.58
1789517570	1137	counted	train	100000	0.97
1789517577	1137	counted	train	85000	6.74
1789517578	1137	counted	train	100000	1.16
1789517584	1137	counted	train	85000	5.61
1789517586	1137	counted	train	100000	1.78
1789517592	1137	counted	train	85000	6.10
1789517593	1137	counted	train	100000	1.27
1789517603	1137	counted	train	85000	9.18
1789517604	1137	counted	train	100000	1.03
1789517610	1137	counted	train	85000	6.04
1789517612	1137	counted	train	100000	1.96
1789517631	1180	counted	train	85000	8.29
1789517633	1180	counted	train	100000	1.28
1789517639	1180	counted	train	85000	6.69
1789517640	1180	counted	train	100000	1.05
1789517650	1180	counted	train	85000	8.90
1789517651	1180	counted	train	100000	1.27
1789517657	1180	counted	train	85000	6.30
1789517659	1180	counted	train	100000	1.99
1789517668	1180	counted	train	85000	7.94
1789517669	1180	counted	train	100000	1.31
1789517675	1180	counted	train	85000	5.94
1789517676	1180	counted	train	100000	0.99
1789517682	1180	counted	train	85000	6.14
1789517684	1180	counted	train	100000	1.97
1789517687	1180	counted	train	85000	2.78
1789517689	1180	counted	train	100000	1.14
1789517692	1180	counted	train	85000	2.97
1789517693	1180	counted	train	100000	1.44
1789517712	1222	counted	train	85000	7.96
1789517714	1222	counted	train	100000	1.31
1789517721	1222	counted	train	85000	6.91
1789517722	1222	counted	train	100000	1.06
1789517732	1222	counted	train	85000	9.50
1789517733	1222	counted	train	100000	1.24
1789517740	1222	counted	train	85000	6.40
1789517742	1222	counted	train	100000	2.05
1789517750	1222	counted	train	85000	8.11
1789517751	1222	counted	train	100000	1.34
1789517758	1222	counted	train	85000	6.01
1789517759	1222	counted	train	100000	1.11
1789517765	1222	counted	train	85000	6.41
1789517768	1222	counted	train	100000	2.14
1789517771	1222	counted	train	85000	2.79
1789517772	1222	counted	train	100000	1.15
1789517775	1222	counted	train	85000	2.93
1789517776	1222	counted	train	100000	1.37
1789517798	1265	counted	train	85000	7.29
1789517799	1265	counted	train	100000	1.38
1789517808	1265	counted	train	85000	8.53
1789517809	1265	counted	train	100000	1.10
1789517818	1265	counted	train	85000	8.19
1789517819	1265	counted	train	100000	1.38
1789517826	1265	counted	train	85000	7.11
1789517829	1265	counted	train	100000	2.20
1789517836	1265	counted	train	85000	6.91
1789517837	1265	counted	train	100000	1.36
1789517846	1265	counted	train	85000	8.78
1789517847	1265	counted	train	100000	1.09
1789517854	1265	counted	train	85000	6.21
1789517856	1265	counted	train	100000	2.09
1789517859	1265	counted	train	85000	2.83
1789517860	1265	counted	train	100000	1.11
1789517863	1265	counted	train	85000	2.91
1789517865	1265	counted	train	100000	1.37
1789517884	1307	counted	train	85000	9.48
1789517885	1307	counted	train	100000	1.34
1789517892	1307	counted	train	85000	6.87
1789517893	1307	counted	train	100000	1.04
1789517902	1307	counted	train	85000	8.26
1789517903	1307	counted	train	100000	1.38
1789517911	1307	counted	train	85000	7.09
1789517913	1307	counted	train	100000	2.25
1789517921	1307	counted	train	85000	7.79
1789517922	1307	counted	train	100000	1.36
1789517931	1307	counted	train	85000	8.35
1789517932	1307	counted	train	100000	1.26
1789517938	1307	counted	train	85000	5.50
1789517940	1307	counted	train	100000	2.02
1789517943	1307	counted	train	85000	2.85
1789517944	1307	counted	train	100000	1.10
1789517947	1307	counted	train	85000	2.91
1789517949	1307	counted	train	100000	1.47
