n	commit	eval_auc	status	seconds	description
1	e844aaf	0.7141	ok	4	baseline
2	7698546	0.7127	ok	2	time features
3	88c605f	0.7038	ok	6	stronger model
4	f870191	0.7104	ok	7	early stopping n_estimators
5	0ee0428	0.7131	ok	1	n_estimators 60
6	883e47c	0.7000	ok	2	drop origin/dest
7	860d5cf	0.7132	ok	2	hour+minofday
8	1a05ce7	0.7135	ok	2	frequency encodings
9	d6e1e86	0.7056	ok	2	route categorical
10	ba46fbb	0.7168	ok	12	ensemble TE+freq low-lr
11	dcbdd8a	0.7167	ok	12	OOF target encoding
12	e8ba379	0.7193	ok	13	origin-hour OOF TE
13	2591075	0.7335	ok	76	deep ensemble
14	6bb26e0	0.7365	ok	96	deep + ch/dh TE
15	5d64f07	0.7382	ok	82	freq hour keys + deep
16	54448d2	0.7388	ok	84	structural features
17	ecd0565	0.7401	ok	104	d18 ensemble
18	52e1ba1	0.7410	ok	111	d20 + L1
19	4b5bcf3	0.7406	ok	100	trimmed deep ensemble
20	689f410	0.0000	timeout	121	5-seed d18
21	1c80a75	0.7417	ok	86	2-model d20/d18
22	12ee80c	0.7418	ok	91	d22/d18
23	fdaaac5	0.7403	ok	101	d22/d20
24	1e2c7f2	0.7418	ok	90	final check
