ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789590061	50	4.921	counted	exit	3.4	1	train.py
1789590073	75	1.481	uncounted	exit	0.8	0	-c
1789590086	104	14.154	counted	exit	4.2	1	train.py
1789590098	145	24.661	counted	exit	7.0	2	train.py
1789590134	185	30.668	counted	exit	8.8	2	train.py
1789590149	225	24.736	counted	exit	7.0	2	train.py
1789590159	265	1.819	counted	exit	1.1	0	train.py
1789590165	303	9.448	counted	exit	3.2	2	train.py
1789590265	332	239.674	uncounted	exit	65.1	20	explore.py
1789590355	345	199.411	uncounted	exit	56.3	20	explore.py
1789590488	358	372.583	uncounted	exit	105.1	34	explore.py
1789590670	371	627.044	uncounted	exit	167.0	21	explore.py
1789590973	384	829.356	uncounted	exit	220.0	23	explore.py
1789591188	397	727.721	uncounted	exit	193.8	19	explore.py
1789591262	425	185.670	counted	exit	50.1	5	train.py
1789591468	450	683.048	uncounted	exit	184.9	18	explore.py
1789591874	463	1450.967	uncounted	exit	384.5	35	explore.py
1789592378	476	1766.865	uncounted	exit	474.4	40	explore.py
1789592404	489	0.041	uncounted	exit	0.0	0	explore.py
1789592942	493	2000.441	uncounted	exit	535.1	35	explore.py
1789593429	506	1711.385	uncounted	exit	466.4	30	explore.py
1789594033	519	1604.777	uncounted	exit	437.6	32	explore.py
1789594175	547	304.276	counted	exit	84.7	5	train.py
1789594319	587	369.929	counted	exit	98.5	5	train.py
1789594488	628	292.612	counted	exit	80.4	5	train.py
1789594589	669	336.877	counted	exit	91.8	5	train.py
1789594673	710	283.764	counted	exit	78.7	5	train.py
1789594904	751	311.497	counted	exit	87.7	5	train.py
1789595007	792	319.474	counted	exit	88.6	5	train.py
1789595096	833	297.746	counted	exit	81.6	5	train.py
1789595179	874	291.995	counted	exit	80.3	5	train.py
1789595292	914	284.582	counted	exit	77.9	5	train.py
1789595464	956	262.117	counted	exit	72.2	5	train.py
1789595577	998	345.638	counted	exit	93.5	6	train.py
1789595748	1039	392.485	counted	exit	106.4	6	train.py
1789595949	1081	397.620	counted	exit	107.7	7	train.py
1789596238	1110	462.897	exempt	exit	128.7	7	validate.py
