ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789514902	108	0.034	uncounted	exit	0.0	0	-c
1789514903	110	0.039	uncounted	exit	0.0	0	-c
1789514903	112	0.035	uncounted	exit	0.0	0	-m --version
1789514903	114	0.041	uncounted	exit	0.0	0	-c
1789514935	200	4.830	counted	exit	3.4	1	train.py
1789514952	235	0.815	uncounted	exit	0.4	0	-
1789514962	250	1.539	uncounted	exit	0.8	0	-c
1789514976	295	0.034	uncounted	exit	0.0	0	-c
1789514976	297	0.035	uncounted	exit	0.0	0	-c
1789514976	299	0.035	uncounted	exit	0.0	0	-c
1789515000	398	12.894	counted	exit	4.0	1	train.py
1789515023	485	2.034	counted	exit	1.3	0	train.py
1789515040	646	19.301	counted	exit	5.9	1	train.py
1789515049	680	20.236	uncounted	exit	6.4	1	-
1789515078	702	69.152	uncounted	exit	18.8	5	-
1789515118	723	133.826	uncounted	exit	35.2	9	-
1789515134	798	17.308	counted	exit	5.2	1	train.py
1789515160	900	26.989	counted	exit	7.8	1	train.py
1789515178	1002	43.737	counted	exit	12.6	1	train.py
1789515206	1104	76.575	counted	exit	20.7	1	train.py
1789515239	1257	83.656	counted	exit	22.6	1	train.py
1789515655	1295	1558.525	uncounted	exit	407.6	20	-
1789515818	1355	488.281	uncounted	exit	129.2	11	-
1789516281	1386	1082.672	uncounted	exit	285.8	16	-
1789516501	1417	635.564	uncounted	exit	171.5	9	-
1789516668	1461	0.041	uncounted	exit	0.0	0	-c
1789516668	1463	0.037	uncounted	exit	0.0	0	-c
1789516668	1465	0.038	uncounted	exit	0.0	0	-c
1789516694	1513	73.030	counted	exit	19.8	1	train.py
1789516724	1666	60.264	counted	exit	17.2	1	train.py
1789516752	1768	66.545	counted	exit	18.2	1	train.py
1789516777	1870	64.198	counted	exit	17.7	1	train.py
1789516786	1985	1.857	counted	exit	1.1	0	train.py
1789516795	2146	1.810	counted	exit	1.1	0	train.py
1789516849	2359	152.247	counted	exit	40.3	3	train.py
1789516913	2462	162.373	counted	exit	42.8	3	train.py
1789517076	2509	506.756	uncounted	exit	154.4	8	-
1789517199	2620	220.152	counted	exit	57.1	3	train.py
1789517224	2723	62.611	counted	exit	16.5	3	train.py
1789517291	2836	210.225	counted	exit	56.2	3	train.py
1789517399	2950	378.454	counted	exit	97.9	5	train.py
1789517481	3053	271.504	counted	exit	70.5	5	train.py
1789517615	3231	440.643	counted	exit	114.3	8	train.py
1789517623	3330	0.230	uncounted	exit	0.1	0	-c
1789517723	3361	378.554	counted	exit	97.9	5	train.py
1789517850	3568	411.937	counted	exit	108.2	5	train.py
1789517862	3693	2.001	counted	exit	1.3	0	train.py
1789517966	3803	372.472	counted	exit	97.5	5	train.py
1789518107	3968	475.267	counted	term	122.4	5	train.py
1789518241	4135	483.525	counted	term	123.3	5	train.py
1789518359	4354	373.435	counted	exit	97.9	5	train.py
1789518502	4626	429.830	counted	exit	114.3	5	train.py
1789518609	4685	382.415	uncounted	exit	99.1	5	-
1789519274	4740	528.779	uncounted	exit	138.6	13	-
1789519765	4810	718.836	uncounted	exit	192.9	9	-
1789519856	4861	0.039	uncounted	exit	0.0	0	-c
1789519856	4863	0.036	uncounted	exit	0.0	0	-c
1789519857	4865	0.035	uncounted	exit	0.0	0	-c
1789519979	4921	437.505	counted	exit	115.2	5	train.py
1789520113	5100	385.521	counted	exit	99.8	5	train.py
1789520232	5203	421.674	counted	exit	108.1	5	train.py
1789520343	5306	392.335	counted	exit	101.1	5	train.py
1789520457	5409	385.621	counted	exit	104.1	5	train.py
1789520615	5585	479.542	counted	term	122.5	5	train.py
1789520738	5802	409.767	counted	exit	105.6	4	train.py
1789520870	5916	480.580	counted	term	122.8	5	train.py
1789520948	6030	267.242	counted	exit	69.6	5	train.py
1789521072	6084	453.900	exempt	exit	118.5	5	validate.py
