ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789636863	51	4.898	counted	exit	3.5	1	train.py
1789636906	77	0.866	uncounted	exit	0.5	0	-
1789636915	83	0.779	uncounted	exit	0.4	0	recon.py
1789636935	109	7.920	counted	exit	2.7	1	train.py
1789636948	134	1.792	uncounted	exit	1.1	0	diag.py
1789636971	142	70.628	uncounted	exit	18.9	4	diag.py
1789636988	169	20.877	counted	exit	6.0	1	train.py
1789637025	210	28.990	counted	exit	8.2	1	train.py
1789637040	234	11.245	uncounted	exit	3.8	2	diag2.py
1789637049	245	25.213	uncounted	exit	7.6	5	diag2.py
1789637102	257	159.676	uncounted	exit	40.8	8	diag3.py
1789637164	268	184.646	uncounted	exit	47.3	9	diag4.py
1789637208	295	27.478	counted	exit	7.6	1	train.py
1789637294	319	300.950	uncounted	exit	76.3	12	diag5.py
1789637303	331	0.044	uncounted	exit	0.0	0	-
1789637304	348	1.813	counted	exit	1.1	0	train.py
1789637338	387	121.238	counted	exit	31.2	5	train.py
1789637353	411	1.735	uncounted	exit	1.0	0	diag6.py
1789637392	419	134.246	uncounted	exit	37.2	6	diag6.py
1789637410	431	2.168	uncounted	exit	1.5	0	diag7.py
1789637426	441	0.688	uncounted	exit	0.3	0	-
1789637438	448	0.873	uncounted	exit	0.5	0	-
1789637445	454	2.186	uncounted	exit	1.5	0	diag7.py
1789637454	467	0.737	uncounted	exit	0.4	0	-
1789637458	474	0.069	uncounted	exit	0.0	0	-
1789637459	476	2.180	uncounted	exit	1.5	0	diag7b.py
1789637639	495	663.419	uncounted	exit	168.6	15	diag7.py
1789637705	506	188.199	uncounted	exit	49.8	7	diag8.py
1789637758	517	148.204	uncounted	exit	38.0	6	diag9.py
1789637885	528	439.002	uncounted	exit	111.4	29	diag10.py
1789637937	540	118.981	uncounted	exit	30.9	5	diag11.py
1789638015	552	222.468	uncounted	exit	56.7	10	diag12.py
1789638032	563	8.977	uncounted	exit	3.0	1	diag13.py
1789638044	575	17.277	uncounted	exit	5.1	1	-
1789638058	602	1.825	counted	exit	1.1	0	train.py
1789638132	643	275.892	counted	exit	70.0	12	train.py
1789638299	667	611.146	uncounted	exit	154.1	22	diag14.py
1789638477	678	639.589	uncounted	exit	161.6	28	diag15.py
1789638648	689	623.347	uncounted	exit	157.3	26	diag16.py
1789638759	716	372.779	counted	exit	94.4	13	train.py
1789638922	740	517.183	uncounted	exit	130.7	21	diag17.py
1789639049	751	433.407	uncounted	exit	110.0	13	diag18.py
1789639170	791	442.452	uncounted	exit	112.5	13	-
1789639291	837	414.609	uncounted	exit	105.6	13	diag19.py
1789639401	892	394.219	counted	exit	100.1	13	train.py
1789639573	937	604.799	uncounted	exit	153.8	20	diag20.py
1789639739	971	601.891	uncounted	exit	153.1	20	-
1789639798	1003	162.498	uncounted	exit	41.8	9	diag22.py
1789639831	1014	81.722	uncounted	exit	21.3	6	diag23.py
1789639868	1037	7.450	uncounted	exit	6.5	1	diag24.py
1789639926	1048	182.475	uncounted	exit	46.6	6	diag25.py
1789639943	1062	1.472	uncounted	exit	0.8	0	-c
1789639998	1071	108.079	uncounted	exit	27.9	3	-
1789640107	1095	405.869	counted	exit	102.9	13	train.py
1789640220	1156	426.527	counted	exit	108.3	13	train.py
1789640358	1217	429.322	counted	exit	109.2	12	train.py
1789640494	1307	442.558	counted	exit	112.5	12	train.py
1789640616	1396	387.704	counted	exit	98.1	13	train.py
1789640730	1436	417.153	counted	exit	105.4	15	train.py
1789640749	1465	1.596	uncounted	exit	0.9	1	-
1789640865	1498	432.816	counted	exit	109.4	15	train.py
1789641010	1540	469.293	counted	exit	118.7	16	train.py
1789641028	1566	5.016	uncounted	exit	4.3	0	-
1789641126	1590	355.017	counted	exit	89.8	11	train.py
1789641163	1630	103.849	counted	exit	26.8	4	train.py
1789641251	1671	319.768	counted	exit	81.0	11	train.py
1789641370	1719	387.234	counted	exit	98.0	12	train.py
1789641398	1745	1.765	uncounted	exit	1.1	0	-
1789641409	1754	0.055	uncounted	exit	0.0	0	-c
1789641499	1771	351.979	counted	exit	89.1	11	train.py
1789641593	1811	346.921	counted	exit	87.8	11	train.py
1789641684	1853	349.554	counted	exit	88.5	11	train.py
1789641760	1895	282.340	counted	exit	71.7	11	train.py
1789641862	1937	388.564	counted	exit	98.4	11	train.py
1789641958	1977	351.078	counted	exit	88.9	11	train.py
1789642058	2017	370.158	counted	exit	93.6	12	train.py
1789642167	2043	367.303	exempt	exit	93.2	11	validate.py
1789642263	2071	353.600	counted	exit	89.5	11	train.py
1789642361	2113	355.110	counted	exit	89.9	11	train.py
1789642454	2155	348.722	counted	exit	88.3	11	train.py
