ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789533967	56	5.089	counted	exit	3.7	1	train.py
1789533970	82	0.775	uncounted	exit	0.4	0	-
1789533997	108	25.498	counted	exit	7.0	1	train.py
1789534012	149	43.054	counted	exit	11.6	2	train.py
1789534028	174	0.033	uncounted	exit	0.0	0	-c
1789534054	191	95.195	counted	exit	26.2	2	train.py
1789534112	235	196.012	counted	exit	50.7	2	train.py
1789534138	278	30.779	counted	exit	8.4	2	train.py
1789534161	319	64.690	counted	exit	17.4	2	train.py
1789534170	345	0.651	uncounted	exit	0.3	0	-
1789534197	366	75.573	counted	exit	20.3	2	train.py
1789534217	407	42.488	counted	exit	11.4	2	train.py
1789534241	448	55.151	counted	exit	14.9	2	train.py
1789534286	489	137.420	counted	exit	36.3	5	train.py
1789534349	529	210.513	counted	exit	55.2	6	train.py
1789534430	569	293.108	counted	exit	77.5	9	train.py
1789534501	609	240.144	counted	exit	65.0	8	train.py
1789534616	649	415.699	counted	exit	109.5	10	train.py
1789534746	689	458.035	counted	term	122.2	10	train.py
1789534846	732	310.319	counted	exit	89.3	8	train.py
1789534893	773	146.646	counted	exit	38.0	7	train.py
1789534948	814	177.294	counted	exit	45.7	8	train.py
1789535031	855	288.987	counted	exit	77.0	10	train.py
1789535169	897	460.909	counted	term	123.5	10	train.py
1789535301	942	417.873	counted	exit	110.0	10	train.py
1789535419	984	424.634	counted	exit	110.8	10	train.py
1789535432	1011	0.035	uncounted	exit	0.0	0	-c
1789535553	1028	461.555	counted	term	120.8	10	train.py
1789535686	1077	462.045	counted	term	120.1	10	train.py
1789535689	1104	1.576	uncounted	exit	0.8	0	-
1789535695	1113	3.157	uncounted	exit	1.2	2	-
1789535712	1125	48.610	uncounted	exit	13.0	2	-
1789535837	1139	456.855	uncounted	term	119.0	10	/tmp/diag.py
1789535946	1171	319.493	counted	exit	84.3	10	train.py
1789536060	1213	411.490	counted	exit	107.5	10	train.py
1789536165	1253	369.529	counted	exit	97.4	10	train.py
1789536178	1296	1.720	counted	exit	1.0	0	train.py
1789536284	1334	388.855	counted	exit	101.7	10	train.py
1789536400	1374	409.704	counted	exit	108.9	10	train.py
1789536511	1414	389.141	counted	exit	105.6	10	train.py
1789536635	1454	455.243	counted	exit	119.5	10	train.py
1789536763	1495	452.990	counted	exit	118.5	12	train.py
1789536884	1537	420.239	counted	exit	112.3	10	train.py
1789537012	1578	463.185	counted	term	121.7	11	train.py
1789537133	1620	422.926	counted	exit	111.5	10	train.py
1789537248	1661	391.764	counted	exit	104.6	10	train.py
1789537369	1703	431.885	counted	exit	113.4	10	train.py
1789537494	1746	419.655	counted	exit	110.7	11	train.py
1789537640	1774	541.967	exempt	exit	143.3	10	validate.py
