ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789536587	108	0.048	uncounted	exit	0.0	0	-c
1789536587	110	0.046	uncounted	exit	0.0	0	-c
1789536587	112	0.040	uncounted	exit	0.0	0	-m --version
1789536587	114	0.048	uncounted	exit	0.0	0	-c
1789536599	196	5.327	counted	exit	3.8	1	train.py
1789536614	265	0.046	uncounted	exit	0.0	0	-c
1789536615	267	0.052	uncounted	exit	0.0	0	-c
1789536615	269	0.047	uncounted	exit	0.0	0	-c
1789536624	339	11.320	counted	exit	3.6	1	train.py
1789536642	439	3.237	counted	exit	1.6	1	train.py
1789536649	554	6.950	counted	exit	2.6	1	train.py
1789536658	667	2.922	counted	exit	1.6	1	train.py
1789536665	702	0.809	uncounted	exit	0.4	0	-
1789536668	717	0.933	uncounted	exit	0.5	0	-
1789536676	732	2.218	uncounted	exit	1.5	0	-
1789536699	818	2.994	counted	exit	1.5	1	train.py
1789536705	920	4.636	counted	exit	1.9	1	train.py
1789536746	1035	34.409	counted	exit	11.9	5	train.py
1789536753	1137	10.037	counted	exit	3.3	5	train.py
1789536762	1239	14.403	counted	exit	4.3	5	train.py
1789536779	1354	9.962	counted	exit	3.3	5	train.py
1789536795	1519	11.674	counted	exit	4.0	5	train.py
1789536826	1673	11.308	counted	exit	4.0	5	train.py
1789536836	1786	8.882	counted	exit	3.1	5	train.py
1789536842	1821	1.564	uncounted	exit	0.8	0	-c
1789536853	1959	10.278	counted	exit	3.5	5	train.py
1789536868	2072	10.257	counted	exit	3.5	5	train.py
1789536883	2185	11.631	counted	exit	3.9	5	train.py
1789536895	2287	20.582	counted	exit	6.1	8	train.py
1789536898	2321	0.047	uncounted	exit	0.0	0	-
1789536908	2349	31.493	counted	exit	8.9	8	train.py
1789536925	2514	17.993	counted	exit	5.5	8	train.py
1789536948	2629	39.428	counted	exit	11.0	16	train.py
1789536965	2794	31.319	counted	exit	9.1	8	train.py
1789536979	2907	16.657	counted	exit	5.1	8	train.py
1789536981	2942	0.043	uncounted	exit	0.0	0	-
1789536986	2960	15.800	counted	exit	4.9	8	train.py
1789536997	3073	18.343	counted	exit	5.6	8	train.py
1789537010	3186	15.337	counted	exit	4.8	8	train.py
1789537013	3220	0.048	uncounted	exit	0.0	0	-
1789537018	3238	16.913	counted	exit	5.3	8	train.py
1789537022	3273	0.052	uncounted	exit	0.0	0	-
1789537032	3291	33.836	counted	exit	9.8	8	train.py
1789537034	3325	0.039	uncounted	exit	0.0	0	-
1789537045	3343	41.828	counted	exit	11.5	8	train.py
1789537049	3377	0.040	uncounted	exit	0.0	0	-
1789537067	3395	67.683	counted	exit	18.0	8	train.py
1789537072	3429	0.041	uncounted	exit	0.0	0	-
1789537102	3447	115.295	counted	exit	30.0	8	train.py
1789537137	3575	73.908	counted	exit	19.6	8	train.py
1789537181	3678	77.470	counted	exit	20.5	8	train.py
1789537211	3843	68.557	counted	exit	18.3	8	train.py
1789537240	4049	78.538	counted	exit	20.9	8	train.py
1789537246	4084	0.050	uncounted	exit	0.0	0	-
1789537279	4102	128.097	counted	exit	33.4	12	train.py
1789537286	4137	0.040	uncounted	exit	0.0	0	-
1789537328	4155	158.579	counted	exit	41.2	16	train.py
1789537341	4201	0.049	uncounted	exit	0.0	0	-
1789537342	4219	1.924	counted	exit	1.2	0	train.py
1789537348	4261	0.047	uncounted	exit	0.0	0	-
1789537449	4279	394.757	counted	exit	100.7	16	train.py
1789537471	4314	0.052	uncounted	exit	0.0	0	-
1789537569	4332	386.179	counted	exit	98.4	16	train.py
1789537692	4383	463.286	exempt	exit	118.6	16	validate.py
