ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789637385	47	4.710	counted	exit	3.4	1	train.py
1789637404	73	1.832	uncounted	exit	1.2	0	-
1789637408	82	1.739	uncounted	exit	1.0	0	-
1789637435	112	29.676	counted	exit	8.6	1	train.py
1789637451	140	7.100	uncounted	exit	2.8	2	scratch.py
1789637456	152	7.157	uncounted	exit	2.9	2	scratch.py
1789637473	164	41.344	uncounted	exit	12.8	8	scratch.py
1789637496	176	37.960	uncounted	exit	14.1	13	scratch2.py
1789637508	188	1.601	uncounted	exit	1.0	0	scratch3.py
1789637534	197	76.260	uncounted	exit	23.9	13	scratch3.py
1789637582	209	137.416	uncounted	exit	38.9	12	scratch4.py
1789637640	221	179.574	uncounted	exit	49.5	12	scratch5.py
1789637737	233	323.751	uncounted	exit	90.8	12	scratch6.py
1789637958	245	782.660	uncounted	exit	212.8	15	scratch7.py
1789638431	274	597.171	uncounted	exit	159.7	10	scratch8.py
1789638514	302	276.143	counted	exit	73.3	5	train.py
1789638651	326	471.432	uncounted	exit	125.8	9	scratch9.py
1789638765	338	396.544	uncounted	exit	105.4	5	scratch10.py
1789638876	350	348.539	uncounted	exit	96.5	6	scratch11.py
1789639002	362	452.440	uncounted	exit	120.1	4	scratch12.py
1789639092	374	296.190	uncounted	exit	80.8	3	scratch13.py
1789639177	402	304.760	counted	exit	80.1	3	train.py
1789639689	437	328.090	uncounted	exit	88.2	3	scratch15.py
1789639881	449	572.844	uncounted	exit	174.9	4	scratch16.py
1789639984	461	356.924	uncounted	exit	95.3	4	scratch17.py
1789640038	473	164.989	uncounted	exit	45.7	2	scratch18.py
1789640045	487	0.040	uncounted	exit	0.0	0	-
1789640139	504	352.966	counted	exit	93.4	4	train.py
1789640265	528	418.999	uncounted	exit	113.1	4	scratch19.py
1789640520	543	873.663	uncounted	exit	228.6	9	scratch20.py
1789640742	555	776.323	uncounted	exit	206.7	11	scratch21.py
1789640854	569	373.182	uncounted	exit	99.1	4	scratch22.py
1789640925	581	204.247	uncounted	exit	56.7	3	scratch23.py
1789641015	593	323.891	uncounted	exit	85.5	3	scratch24.py
1789641020	606	0.072	uncounted	exit	0.0	0	-
1789641105	624	320.592	counted	exit	85.5	3	train.py
1789641116	649	0.068	uncounted	exit	0.0	0	-
1789641205	669	311.988	counted	exit	83.8	3	train.py
1789641353	693	526.151	uncounted	exit	140.8	5	scratch25.py
1789641474	706	436.475	uncounted	exit	115.9	4	scratch26.py
1789641476	719	0.070	uncounted	exit	0.0	0	-
1789641565	737	338.830	counted	exit	88.8	3	train.py
1789641573	763	0.062	uncounted	exit	0.0	0	-
1789641670	782	360.197	counted	exit	97.4	4	train.py
1789641689	808	0.066	uncounted	exit	0.0	0	-
1789641788	825	371.550	counted	exit	98.5	3	train.py
1789641798	850	0.070	uncounted	exit	0.0	0	-
1789641906	867	407.894	counted	exit	107.2	3	train.py
1789641915	893	0.043	uncounted	exit	0.0	0	-
1789642014	910	372.427	counted	exit	98.7	3	train.py
1789642018	936	0.059	uncounted	exit	0.0	0	-
1789642118	953	374.519	counted	exit	99.1	3	train.py
1789642127	979	0.066	uncounted	exit	0.0	0	-
1789642229	996	383.047	counted	exit	102.3	3	train.py
1789642245	1022	0.068	uncounted	exit	0.0	0	-
1789642351	1039	398.682	counted	exit	105.6	3	train.py
1789642356	1065	0.069	uncounted	exit	0.0	0	-
1789642456	1082	379.620	counted	exit	100.4	3	train.py
1789642461	1107	0.046	uncounted	exit	0.0	0	-
1789642564	1124	392.716	counted	exit	103.1	3	train.py
1789642568	1150	0.065	uncounted	exit	0.0	0	-
1789642668	1167	379.369	counted	exit	99.4	3	train.py
1789642671	1192	0.046	uncounted	exit	0.0	0	-
1789642768	1209	365.820	counted	exit	96.7	3	train.py
1789642772	1235	0.065	uncounted	exit	0.0	0	-
1789642869	1252	373.018	counted	exit	97.7	3	train.py
1789642873	1278	0.067	uncounted	exit	0.0	0	-
1789642966	1295	349.023	counted	exit	92.3	3	train.py
1789643009	1335	0.073	uncounted	exit	0.0	0	-
1789643107	1352	366.022	counted	exit	97.9	3	train.py
1789643110	1378	0.032	uncounted	exit	0.0	0	-
1789643209	1395	377.398	counted	exit	99.0	4	train.py
1789643333	1419	453.140	exempt	exit	120.6	3	validate.py
1789643337	1433	0.063	uncounted	exit	0.0	0	-
1789643440	1450	388.804	counted	exit	103.1	3	train.py
1789643463	1490	75.778	counted	over-budget	20.0	0	train.py
