ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789507724	52	5.202	counted	exit	3.8	1	train.py
1789507733	78	0.853	uncounted	exit	0.5	0	-
1789507745	83	1.701	uncounted	exit	0.9	0	-c
1789507753	112	8.523	counted	exit	2.8	1	train.py
1789507768	153	16.065	counted	exit	4.9	1	train.py
1789507774	178	0.849	uncounted	exit	0.5	0	-
1789507791	199	1.722	counted	exit	1.0	0	train.py
1789507806	237	37.440	counted	exit	10.7	1	train.py
1789507839	281	13.227	counted	exit	4.3	1	train.py
1789507850	325	4.605	counted	exit	2.0	1	train.py
1789507854	366	6.921	counted	exit	2.6	1	train.py
1789507859	407	10.084	counted	exit	3.3	1	train.py
1789507867	448	12.087	counted	exit	3.8	1	train.py
1789507877	490	10.015	counted	exit	3.3	1	train.py
1789507886	532	14.226	counted	exit	4.5	1	train.py
1789507892	574	11.784	counted	exit	3.8	1	train.py
1789507900	615	11.822	counted	exit	3.8	1	train.py
1789507918	666	18.120	counted	exit	5.5	1	train.py
1789507927	707	27.382	counted	exit	7.7	1	train.py
1789507966	758	89.637	counted	exit	23.5	5	train.py
1789507997	798	70.981	counted	exit	19.0	4	train.py
1789508056	838	200.020	counted	exit	53.7	8	train.py
1789508063	864	0.044	uncounted	exit	0.0	0	-
1789508069	882	19.424	counted	exit	5.7	1	train.py
1789508071	908	0.031	uncounted	exit	0.0	0	-
1789508128	926	208.123	counted	exit	56.6	8	train.py
1789508131	952	0.046	uncounted	exit	0.0	0	-
1789508137	971	19.613	counted	exit	5.8	1	train.py
1789508143	997	0.035	uncounted	exit	0.0	0	-
1789508255	1015	426.210	counted	exit	112.1	12	train.py
1789508259	1040	0.037	uncounted	exit	0.0	0	-
1789508375	1058	441.104	counted	exit	115.6	12	train.py
1789508382	1084	0.042	uncounted	exit	0.0	0	-
1789508440	1103	221.653	counted	exit	58.6	8	train.py
1789508447	1129	0.039	uncounted	exit	0.0	0	-
1789508454	1147	25.557	counted	exit	7.3	1	train.py
1789508457	1173	0.039	uncounted	exit	0.0	0	-
1789508525	1192	265.241	counted	exit	68.0	1	train.py
1789508650	1218	448.149	uncounted	exit	117.9	12	-
1789508659	1231	0.039	uncounted	exit	0.0	0	-
1789508708	1248	189.064	counted	exit	48.8	12	train.py
1789508715	1274	0.037	uncounted	exit	0.0	0	-
1789508723	1292	27.762	counted	exit	7.8	1	train.py
1789508725	1318	0.036	uncounted	exit	0.0	0	-
1789508845	1336	470.095	counted	term	120.0	11	train.py
1789508854	1361	0.036	uncounted	exit	0.0	0	-
1789508957	1379	396.479	counted	exit	103.2	10	train.py
1789508969	1422	30.516	counted	exit	8.4	1	train.py
1789508981	1464	32.632	counted	exit	9.0	1	train.py
1789508995	1506	31.638	counted	exit	8.7	1	train.py
1789508999	1532	0.039	uncounted	exit	0.0	0	-
1789509102	1551	393.471	counted	exit	103.1	10	train.py
1789509110	1577	0.038	uncounted	exit	0.0	0	-
1789509207	1595	373.294	counted	exit	97.0	11	train.py
1789509213	1621	0.040	uncounted	exit	0.0	0	-
1789509221	1640	28.318	counted	exit	8.0	1	train.py
1789509224	1666	0.035	uncounted	exit	0.0	0	-
1789509340	1684	442.014	counted	exit	116.0	12	train.py
1789509345	1710	0.032	uncounted	exit	0.0	0	-
1789509436	1728	353.546	counted	exit	91.3	11	train.py
1789509440	1754	0.037	uncounted	exit	0.0	0	-
1789509560	1772	461.704	counted	term	120.1	12	train.py
1789509691	1801	485.383	exempt	exit	127.7	11	validate.py
