ts	pid	kind	api	rows	seconds
1789596649	156	counted	train	100000	0.17
1789596772	277	counted	train	100000	3.82
1789596902	438	counted	train	100000	0.35
1789596931	552	counted	train	100000	0.15
1789596942	647	counted	train	100000	1.10
1789596962	766	counted	train	100000	0.35
1789596970	842	counted	train	100000	0.50
1789597007	1034	counted	train	100000	0.35
1789597049	1140	counted	train	80000	0.27
1789597049	1140	counted	train	80000	0.26
1789597050	1140	counted	train	80000	0.26
1789597050	1140	counted	train	80000	0.26
1789597050	1140	counted	train	80000	0.26
1789597071	1219	counted	train	80000	0.25
1789597072	1219	counted	train	80000	0.26
1789597072	1219	counted	train	80000	0.26
1789597072	1219	counted	train	80000	0.25
1789597073	1219	counted	train	80000	0.27
1789597073	1219	counted	train	80000	0.26
1789597073	1219	counted	train	80000	0.26
1789597074	1219	counted	train	80000	0.26
1789597074	1219	counted	train	80000	0.27
1789597074	1219	counted	train	80000	0.26
1789597086	1297	counted	train	80000	0.17
1789597086	1297	counted	train	80000	0.18
1789597087	1297	counted	train	80000	0.21
1789597087	1297	counted	train	80000	0.23
1789597087	1297	counted	train	80000	0.22
1789597087	1297	counted	train	80000	0.22
1789597088	1297	counted	train	80000	0.23
1789597088	1297	counted	train	80000	0.23
1789597088	1297	counted	train	80000	0.22
1789597089	1297	counted	train	80000	0.23
1789597106	1374	counted	train	80000	0.18
1789597106	1374	counted	train	80000	0.16
1789597106	1374	counted	train	80000	0.16
1789597106	1374	counted	train	80000	0.16
1789597107	1374	counted	train	80000	0.18
1789597107	1374	counted	train	80000	0.18
1789597107	1374	counted	train	80000	0.20
1789597107	1374	counted	train	80000	0.20
1789597108	1374	counted	train	80000	0.21
1789597108	1374	counted	train	80000	0.22
1789597114	1451	counted	train	80000	0.14
1789597114	1451	counted	train	80000	0.15
1789597114	1451	counted	train	80000	0.13
1789597115	1451	counted	train	80000	0.15
1789597115	1451	counted	train	80000	0.16
1789597115	1451	counted	train	80000	0.15
1789597115	1451	counted	train	80000	0.14
1789597115	1451	counted	train	80000	0.18
1789597116	1451	counted	train	80000	0.18
1789597116	1451	counted	train	80000	0.19
1789597123	1549	counted	train	80000	0.37
1789597123	1549	counted	train	80000	0.36
1789597124	1549	counted	train	80000	0.35
1789597124	1549	counted	train	80000	0.36
1789597124	1549	counted	train	80000	0.36
1789597125	1549	counted	train	80000	0.38
1789597125	1549	counted	train	80000	0.35
1789597126	1549	counted	train	80000	0.36
1789597126	1549	counted	train	80000	0.36
1789597126	1549	counted	train	80000	0.37
1789597132	1626	counted	train	80000	0.34
1789597132	1626	counted	train	80000	0.33
1789597133	1626	counted	train	80000	0.31
1789597133	1626	counted	train	80000	0.32
1789597133	1626	counted	train	80000	0.33
1789597134	1626	counted	train	80000	0.34
1789597134	1626	counted	train	80000	0.34
1789597134	1626	counted	train	80000	0.35
1789597135	1626	counted	train	80000	0.36
1789597135	1626	counted	train	80000	0.36
1789597136	1626	counted	train	80000	0.34
1789597136	1626	counted	train	80000	0.34
1789597136	1626	counted	train	80000	0.34
1789597137	1626	counted	train	80000	0.36
1789597137	1626	counted	train	80000	0.36
1789597226	1708	counted	train	80000	0.38
1789597226	1708	counted	train	80000	0.38
1789597227	1708	counted	train	80000	0.41
1789597227	1708	counted	train	80000	0.40
1789597228	1708	counted	train	80000	0.41
1789597228	1708	counted	train	80000	0.41
1789597229	1708	counted	train	80000	0.41
1789597229	1708	counted	train	80000	0.42
1789597230	1708	counted	train	80000	0.41
1789597230	1708	counted	train	80000	0.43
1789597230	1708	counted	train	80000	0.41
1789597231	1708	counted	train	80000	0.43
1789597231	1708	counted	train	80000	0.41
1789597232	1708	counted	train	80000	0.41
1789597232	1708	counted	train	80000	0.40
1789597486	1821	counted	train	80000	0.67
1789597487	1821	counted	train	80000	0.67
1789597488	1821	counted	train	80000	0.64
1789597488	1821	counted	train	80000	0.65
1789597489	1821	counted	train	80000	0.72
1789597490	1821	counted	train	80000	0.72
1789597491	1821	counted	train	80000	0.72
1789597491	1821	counted	train	80000	0.72
1789597492	1821	counted	train	80000	0.72
1789597493	1821	counted	train	80000	0.73
1789597494	1821	counted	train	80000	0.71
1789597494	1821	counted	train	80000	0.69
1789597495	1821	counted	train	80000	0.70
1789597496	1821	counted	train	80000	0.70
1789597497	1821	counted	train	80000	0.75
1789597635	1936	counted	train	80000	0.38
1789597636	1936	counted	train	80000	0.37
1789597636	1936	counted	train	80000	0.34
1789597636	1936	counted	train	80000	0.36
1789597637	1936	counted	train	80000	0.37
1789597637	1936	counted	train	80000	0.36
1789597638	1936	counted	train	80000	0.36
1789597638	1936	counted	train	80000	0.36
1789597638	1936	counted	train	80000	0.34
1789597639	1936	counted	train	80000	0.37
1789597639	1936	counted	train	80000	0.36
1789597640	1936	counted	train	80000	0.36
1789597640	1936	counted	train	80000	0.38
1789597640	1936	counted	train	80000	0.35
1789597641	1936	counted	train	80000	0.38
1789597657	2013	counted	train	80000	0.65
1789597658	2013	counted	train	80000	1.08
1789597658	2013	counted	train	80000	0.58
1789597659	2013	counted	train	80000	0.61
1789597660	2013	counted	train	80000	0.64
1789597660	2013	counted	train	80000	0.66
1789597661	2013	counted	train	80000	0.61
1789597662	2013	counted	train	80000	0.59
1789597662	2013	counted	train	80000	0.59
1789597663	2013	counted	train	80000	0.64
1789597664	2013	counted	train	80000	0.60
1789597664	2013	counted	train	80000	0.60
1789597665	2013	counted	train	80000	0.62
1789597666	2013	counted	train	80000	0.60
1789597666	2013	counted	train	80000	0.62
1789597681	2092	counted	train	80000	1.02
1789597682	2092	counted	train	80000	1.02
1789597683	2092	counted	train	80000	0.94
1789597684	2092	counted	train	80000	1.08
1789597685	2092	counted	train	80000	1.05
1789597686	2092	counted	train	80000	1.04
1789597687	2092	counted	train	80000	1.13
1789597688	2092	counted	train	80000	1.09
1789597690	2092	counted	train	80000	1.10
1789597691	2092	counted	train	80000	1.11
1789597692	2092	counted	train	80000	1.05
1789597693	2092	counted	train	80000	1.02
1789597694	2092	counted	train	80000	1.08
1789597695	2092	counted	train	80000	1.00
1789597696	2092	counted	train	80000	1.07
1789597707	2171	counted	train	80000	1.65
1789597708	2171	counted	train	80000	1.76
1789597710	2171	counted	train	80000	1.50
1789597712	2171	counted	train	80000	1.70
1789597713	2171	counted	train	80000	1.58
1789597715	2171	counted	train	80000	1.63
1789597717	2171	counted	train	80000	1.59
1789597718	2171	counted	train	80000	1.58
1789597720	2171	counted	train	80000	1.54
1789597722	2171	counted	train	80000	1.69
1789597723	2171	counted	train	80000	1.57
1789597725	2171	counted	train	80000	1.60
1789597726	2171	counted	train	80000	1.63
1789597728	2171	counted	train	80000	1.56
1789597730	2171	counted	train	80000	1.68
1789597947	2256	counted	train	80000	2.26
1789597949	2256	counted	train	80000	2.45
1789597952	2256	counted	train	80000	2.37
1789597954	2256	counted	train	80000	2.37
1789597956	2256	counted	train	80000	2.41
1789597959	2256	counted	train	80000	2.35
1789597961	2256	counted	train	80000	2.34
1789597964	2256	counted	train	80000	2.32
1789597966	2256	counted	train	80000	2.28
1789597968	2256	counted	train	80000	2.36
1789597971	2256	counted	train	80000	2.26
1789597973	2256	counted	train	80000	2.26
1789597975	2256	counted	train	80000	2.36
1789597977	2256	counted	train	80000	2.12
1789597980	2256	counted	train	80000	2.39
1789598069	2343	counted	train	80000	2.90
1789598073	2343	counted	train	80000	3.13
1789598075	2343	counted	train	80000	2.65
1789598078	2343	counted	train	80000	2.98
1789598081	2343	counted	train	80000	2.98
1789598084	2343	counted	train	80000	2.96
1789598087	2343	counted	train	80000	2.91
1789598090	2343	counted	train	80000	2.99
1789598093	2343	counted	train	80000	2.95
1789598097	2343	counted	train	80000	3.14
1789598100	2343	counted	train	80000	2.88
1789598103	2343	counted	train	80000	2.99
1789598106	2343	counted	train	80000	3.02
1789598109	2343	counted	train	80000	2.85
1789598112	2343	counted	train	80000	3.18
1789598166	2425	counted	train	80000	3.34
1789598170	2425	counted	train	80000	3.76
1789598173	2425	counted	train	80000	3.12
1789598177	2425	counted	train	80000	3.53
1789598181	2425	counted	train	80000	3.51
1789598184	2425	counted	train	80000	3.58
1789598188	2425	counted	train	80000	3.48
1789598191	2425	counted	train	80000	3.57
1789598195	2425	counted	train	80000	3.45
1789598199	2425	counted	train	80000	3.72
1789598202	2425	counted	train	80000	3.45
1789598206	2425	counted	train	80000	3.61
1789598209	2425	counted	train	80000	3.56
1789598213	2425	counted	train	80000	3.78
1789598217	2425	counted	train	80000	3.53
