ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789620006	33	0.050	uncounted	exit	0.0	0	-c
1789620046	60	4.841	counted	exit	3.4	1	train.py
1789620148	85	1.755	uncounted	exit	1.0	0	-c
1789620238	117	12.138	counted	exit	3.7	1	train.py
1789620348	162	2.916	counted	exit	1.4	1	train.py
1789620413	202	8.684	counted	exit	2.8	1	train.py
1789620633	242	10.479	counted	exit	3.7	1	train.py
1789620725	266	2.140	uncounted	exit	1.4	0	/tmp/analyze.py
1789620737	275	2.410	uncounted	exit	1.7	0	/tmp/analyze2.py
1789620962	300	10.623	counted	exit	3.6	1	train.py
1789621461	348	11.293	counted	exit	3.5	1	train.py
1789621896	390	9.732	counted	exit	3.1	1	train.py
1789622023	431	1.695	counted	exit	1.0	0	train.py
1789622381	471	9.751	counted	exit	3.1	1	train.py
1789622627	515	44.777	counted	exit	12.1	5	train.py
1789622723	556	52.150	counted	exit	17.8	1	train.py
1789622903	596	28.164	counted	exit	11.8	1	train.py
1789623122	639	92.207	counted	exit	27.9	1	train.py
1789623260	680	171.644	counted	exit	47.7	1	train.py
1789623383	721	336.007	counted	exit	88.9	1	train.py
1789623603	763	203.565	counted	exit	55.8	1	train.py
1789623727	804	218.061	counted	exit	59.3	1	train.py
1789623824	846	330.245	counted	exit	87.4	1	train.py
1789623947	888	200.013	counted	exit	54.8	1	train.py
1789624126	929	207.772	counted	exit	56.9	1	train.py
1789624198	969	203.589	counted	exit	55.9	1	train.py
1789624463	1011	285.638	counted	exit	76.3	1	train.py
1789624615	1052	232.137	counted	exit	63.5	1	train.py
1789624863	1094	204.058	counted	exit	57.7	1	train.py
1789625242	1135	340.430	counted	exit	92.2	2	train.py
1789625391	1176	326.698	counted	exit	93.6	3	train.py
1789625488	1217	185.316	counted	exit	51.2	1	train.py
1789625577	1258	213.230	counted	exit	58.2	1	train.py
1789625651	1300	243.786	counted	exit	65.9	1	train.py
1789625748	1342	157.466	counted	exit	44.2	1	train.py
1789625789	1383	123.670	counted	exit	35.7	1	train.py
1789625837	1432	1.779	counted	exit	1.1	0	train.py
1789625920	1470	186.798	counted	exit	53.6	1	train.py
1789626022	1510	238.621	counted	exit	68.6	1	train.py
1789626115	1550	264.889	counted	exit	77.1	1	train.py
1789626205	1592	288.243	counted	exit	83.1	1	train.py
1789626324	1634	299.299	counted	exit	83.7	1	train.py
1789626423	1675	307.152	counted	exit	85.8	1	train.py
1789626597	1717	294.516	counted	exit	82.7	1	train.py
1789626766	1746	305.347	exempt	exit	89.4	1	validate.py
