ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789534178	144	4.765	counted	exit	3.4	1	train.py
1789534187	205	0.718	uncounted	exit	0.5	0	explore.py
1789534189	228	0.825	uncounted	exit	0.4	0	explore.py
1789534200	251	1.483	uncounted	exit	0.8	0	-c
1789534216	360	11.306	counted	exit	3.5	1	train.py
1789534242	512	33.510	counted	exit	9.5	1	train.py
1789534274	605	42.602	counted	exit	12.9	1	train.py
1789534301	709	60.299	counted	exit	16.7	1	train.py
1789534320	865	1.987	counted	exit	1.2	0	train.py
1789534335	955	31.274	counted	exit	9.7	1	train.py
1789534364	1076	60.341	counted	exit	16.6	1	train.py
1789534385	1154	66.832	counted	exit	18.4	1	train.py
1789534409	1250	73.512	counted	exit	20.6	1	train.py
1789534470	1371	192.045	counted	exit	51.0	3	train.py
1789534508	1471	118.249	counted	exit	32.0	1	train.py
1789534571	1572	196.431	counted	exit	52.8	3	train.py
1789534646	1674	247.706	counted	exit	68.1	3	train.py
1789534728	1833	260.202	counted	exit	70.5	5	train.py
1789534839	1968	385.186	counted	exit	99.4	3	train.py
1789534908	2091	233.240	counted	exit	62.8	3	train.py
1789534960	2215	145.798	counted	exit	38.9	3	train.py
1789535016	2336	180.159	counted	exit	47.6	3	train.py
1789535111	2441	326.351	counted	exit	87.0	5	train.py
1789535173	2545	202.579	counted	exit	54.2	3	train.py
1789535232	2629	203.763	counted	exit	54.6	3	train.py
1789535305	2750	232.990	counted	exit	62.4	3	train.py
1789535369	2852	210.697	counted	exit	55.9	5	train.py
1789535430	2954	209.327	counted	exit	56.7	3	train.py
1789535493	3056	203.174	counted	exit	53.7	3	train.py
1789535561	3158	224.760	counted	exit	59.6	3	train.py
1789535634	3262	251.882	counted	exit	69.2	3	train.py
1789535696	3342	221.968	counted	exit	59.1	3	train.py
1789535764	3444	225.564	counted	exit	60.6	3	train.py
1789535841	3522	282.203	counted	exit	73.3	4	train.py
1789535921	3623	261.083	counted	exit	69.9	3	train.py
1789535987	3725	236.450	counted	exit	62.6	3	train.py
1789536062	3804	268.682	counted	exit	71.6	3	train.py
1789536135	3906	258.735	counted	exit	67.5	3	train.py
1789536213	3985	281.792	counted	exit	74.7	3	train.py
1789536290	4064	278.280	counted	exit	73.5	3	train.py
1789536364	4143	265.281	counted	exit	69.9	3	train.py
1789536442	4222	279.874	counted	exit	73.6	3	train.py
1789536518	4301	268.047	counted	exit	72.2	3	train.py
1789536600	4343	304.697	exempt	exit	80.3	3	validate.py
