ts	pid	kind	api	rows	seconds
1789520196	63	counted	train	100000	0.17
1789520208	109	counted	train	80000	1.54
1789520223	150	counted	train	80000	1.49
1789520224	150	counted	train	100000	1.09
1789520256	190	counted	train	80000	9.90
1789520265	190	counted	train	100000	9.03
1789520286	231	counted	train	80000	10.19
1789520295	231	counted	train	100000	9.27
1789520310	272	counted	train	100000	1.76
1789520325	297	uncounted	train	80000	0.13
1789520326	297	uncounted	train	80000	0.16
1789520326	297	uncounted	train	80000	0.32
1789520327	297	uncounted	train	80000	0.32
1789520340	309	uncounted	train	80000	0.14
1789520341	309	uncounted	train	80000	0.91
1789520342	309	uncounted	train	80000	0.25
1789520342	309	uncounted	train	80000	0.20
1789520343	309	uncounted	train	80000	0.22
1789520344	309	uncounted	train	80000	0.22
1789520345	309	uncounted	train	80000	0.16
1789520346	309	uncounted	train	80000	0.97
1789520349	309	uncounted	train	80000	0.55
1789520352	309	uncounted	train	80000	2.81
1789520368	321	uncounted	train	100000	3.33
1789520374	321	uncounted	train	100000	5.05
1789520381	321	uncounted	train	100000	6.11
1789520390	321	uncounted	train	100000	8.65
1789520397	321	uncounted	train	100000	5.59
1789520405	321	uncounted	train	100000	6.91
1789520410	321	uncounted	train	100000	3.73
1789520417	321	uncounted	train	100000	6.51
1789520430	321	uncounted	train	100000	11.47
1789520434	321	uncounted	train	100000	3.34
1789520438	321	uncounted	train	100000	3.26
1789520443	321	uncounted	train	100000	3.89
1789520450	321	uncounted	train	100000	6.60
1789520455	321	uncounted	train	80000	4.05
1789520460	321	uncounted	train	80000	4.11
1789520465	321	uncounted	train	80000	3.88
1789520470	321	uncounted	train	80000	3.85
1789520474	321	uncounted	train	80000	3.82
1789520517	342	uncounted	train	100000	6.26
1789520527	342	uncounted	train	100000	9.76
1789520536	342	uncounted	train	100000	7.42
1789520547	342	uncounted	train	100000	10.21
1789520561	342	uncounted	train	100000	13.43
1789520568	342	uncounted	train	100000	6.04
1789520575	342	uncounted	train	80000	5.66
1789520582	342	uncounted	train	80000	6.17
1789520588	342	uncounted	train	80000	5.81
1789520595	342	uncounted	train	80000	5.66
1789520602	342	uncounted	train	80000	5.92
1789520610	342	uncounted	train	100000	7.21
1789520618	342	uncounted	train	100000	7.42
1789520626	342	uncounted	train	100000	7.36
1789520636	342	uncounted	train	100000	7.09
1789520650	342	uncounted	train	100000	11.18
1789520677	357	uncounted	train	80000	5.87
1789520684	357	uncounted	train	80000	5.94
1789520691	357	uncounted	train	80000	6.22
1789520698	357	uncounted	train	80000	5.76
1789520705	357	uncounted	train	80000	6.56
1789520717	357	uncounted	train	80000	10.42
1789520728	357	uncounted	train	80000	10.28
1789520740	357	uncounted	train	80000	10.28
1789520751	357	uncounted	train	80000	10.00
1789520762	357	uncounted	train	80000	9.99
1789520775	357	uncounted	train	80000	12.03
1789520788	357	uncounted	train	80000	12.47
1789520802	357	uncounted	train	80000	12.31
1789520815	357	uncounted	train	80000	12.02
1789520828	357	uncounted	train	80000	12.10
1789520835	357	uncounted	train	80000	6.50
1789520843	357	uncounted	train	80000	6.58
