ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789503425	161	5.037	counted	exit	3.7	1	train.py
1789503429	201	0.742	uncounted	exit	0.5	0	/cell/harness_state/tmp/opencode/explore.py
1789503438	221	1.540	uncounted	exit	0.8	0	-c
1789503450	301	13.848	counted	exit	4.2	1	train.py
1789503466	444	12.626	counted	exit	3.8	1	train.py
1789503476	549	6.717	counted	exit	2.2	1	train.py
1789503489	677	11.147	counted	exit	3.5	1	train.py
1789503507	754	13.091	counted	exit	4.2	1	train.py
1789503517	852	14.277	counted	exit	4.3	1	train.py
1789503528	951	20.268	counted	exit	5.8	1	train.py
1789503538	1027	21.448	counted	exit	6.1	1	train.py
1789503567	1149	15.178	counted	exit	4.8	1	train.py
1789503616	1250	17.105	counted	exit	5.0	1	train.py
1789503628	1348	20.725	counted	exit	6.0	1	train.py
1789503638	1446	21.988	counted	exit	6.2	1	train.py
1789503676	1560	80.150	counted	exit	20.9	5	train.py
1789503686	1660	20.356	counted	exit	5.9	1	train.py
1789503697	1759	23.974	counted	exit	6.7	1	train.py
1789503708	1858	12.704	counted	exit	3.8	1	train.py
1789503723	1956	26.815	counted	exit	7.6	1	train.py
1789503758	2088	91.064	counted	exit	23.7	4	train.py
1789503785	2266	31.473	counted	exit	8.8	1	train.py
1789503796	2364	15.290	counted	exit	4.7	1	train.py
1789503810	2482	22.910	counted	exit	6.8	1	train.py
1789503826	2583	33.596	counted	exit	9.3	1	train.py
1789503840	2660	32.372	counted	exit	9.0	1	train.py
1789503880	2754	130.192	counted	exit	33.8	4	train.py
1789503896	2876	34.904	counted	exit	9.6	1	train.py
1789503916	2975	41.823	counted	exit	11.5	1	train.py
1789503926	3074	15.904	counted	exit	4.9	1	train.py
1789503981	3189	177.033	counted	exit	45.7	4	train.py
1789503998	3291	39.446	counted	exit	10.8	1	train.py
1789504010	3369	33.027	counted	exit	9.1	1	train.py
1789504071	3483	198.464	counted	exit	51.1	5	train.py
1789504155	3562	293.647	counted	exit	75.2	7	train.py
1789504242	3677	301.998	counted	exit	77.6	7	train.py
1789504325	3779	297.566	counted	exit	76.2	7	train.py
1789504408	3882	305.331	counted	exit	78.3	7	train.py
1789504490	4008	289.536	counted	exit	74.1	7	train.py
1789504580	4126	325.880	counted	exit	83.4	7	train.py
1789504682	4221	380.754	counted	exit	97.3	8	train.py
1789504774	4323	335.263	counted	exit	85.7	7	train.py
1789504867	4411	338.093	exempt	exit	87.2	7	validate.py
