ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789504308	110	0.038	uncounted	exit	0.0	0	-c
1789504308	112	0.038	uncounted	exit	0.0	0	-c
1789504308	114	0.038	uncounted	exit	0.0	0	-m --version
1789504308	116	0.039	uncounted	exit	0.0	0	-c
1789504411	336	4.694	counted	exit	3.3	1	train.py
1789504477	439	0.035	uncounted	exit	0.0	0	-c
1789504477	441	0.036	uncounted	exit	0.0	0	-c
1789504477	443	0.039	uncounted	exit	0.0	0	-c
1789504488	505	9.744	counted	exit	3.3	1	train.py
1789504516	592	12.108	counted	exit	4.1	1	train.py
1789504539	694	17.360	counted	exit	5.4	1	train.py
1789504555	796	38.051	counted	exit	10.6	1	train.py
1789504581	898	62.559	counted	exit	17.1	1	train.py
1789504615	1000	109.115	counted	exit	28.8	1	train.py
1789504661	1122	123.335	counted	exit	32.3	1	train.py
1789504701	1277	1.808	counted	exit	1.1	0	train.py
1789504730	1387	82.263	counted	exit	22.0	1	train.py
1789504756	1489	58.368	counted	exit	16.1	1	train.py
1789504809	1606	120.869	counted	exit	31.9	1	train.py
1789504856	1709	159.456	counted	exit	41.5	1	train.py
1789504912	1812	198.705	counted	exit	51.8	1	train.py
1789504982	1900	176.455	counted	exit	47.3	1	train.py
1789505085	2019	317.449	counted	exit	83.1	2	train.py
1789505147	2135	165.468	counted	exit	42.9	1	train.py
1789505204	2238	183.873	counted	exit	47.6	1	train.py
1789505265	2354	192.812	counted	exit	49.7	1	train.py
1789505313	2468	103.736	counted	exit	27.3	1	train.py
1789505366	2581	176.119	counted	exit	45.7	1	train.py
1789505439	2750	182.816	counted	exit	47.2	1	train.py
1789505501	2853	199.109	counted	exit	52.1	1	train.py
1789505563	2956	219.053	counted	exit	56.5	1	train.py
1789505628	3073	172.469	counted	exit	44.9	1	train.py
1789505708	3187	277.252	counted	exit	71.0	1	train.py
1789505817	3290	403.832	counted	exit	103.2	1	train.py
1789505943	3393	475.547	counted	term	120.0	0	train.py
1789506060	3721	321.671	counted	exit	83.3	1	train.py
1789506188	4079	349.330	counted	exit	90.2	1	train.py
1789506268	4199	196.909	counted	exit	51.6	2	train.py
1789506445	4441	498.821	counted	term	128.0	2	train.py
1789506562	4608	329.956	counted	exit	84.9	1	train.py
1789506659	4725	321.243	counted	exit	82.7	1	train.py
1789506783	4842	359.620	counted	exit	91.9	1	train.py
1789506890	4945	374.438	counted	exit	95.8	1	train.py
1789506997	5048	340.992	counted	exit	87.2	1	train.py
1789507105	5151	359.605	counted	exit	92.0	1	train.py
1789507198	5254	302.483	counted	exit	77.3	1	train.py
1789507292	5315	352.809	counted	exit	90.1	1	train.py
1789507406	5350	433.319	exempt	exit	111.8	1	validate.py
