ts	pid	cpu_s	kind	event	wall_s	fits	argv
1789539575	132	4.989	counted	exit	3.5	1	train.py
1789539580	173	0.831	uncounted	exit	0.5	0	-
1789539595	253	3.965	counted	exit	1.8	1	train.py
1789539603	351	2.742	counted	exit	1.3	1	train.py
1789539623	431	49.757	counted	exit	13.7	2	train.py
1789539640	593	12.447	counted	exit	3.8	1	train.py
1789539648	715	4.334	counted	exit	1.8	1	train.py
1789539652	774	5.951	counted	exit	2.1	1	train.py
1789539656	837	8.021	counted	exit	2.7	1	train.py
1789539676	942	6.706	counted	exit	2.4	1	train.py
1789539688	1042	9.978	counted	exit	3.2	1	train.py
1789539696	1142	7.205	counted	exit	2.4	1	train.py
1789539703	1224	5.087	counted	exit	1.9	1	train.py
1789539707	1287	4.410	counted	exit	1.7	1	train.py
1789539713	1372	8.164	counted	exit	2.7	1	train.py
1789539725	1476	17.536	counted	exit	5.1	5	train.py
1789539735	1609	1.708	counted	exit	1.1	0	train.py
1789539745	1701	20.866	counted	exit	6.0	5	train.py
1789539767	1844	22.616	counted	exit	6.6	5	train.py
1789539780	1904	32.641	counted	exit	9.0	5	train.py
1789539794	1967	41.620	counted	exit	11.3	5	train.py
1789539812	2074	49.239	counted	exit	13.4	8	train.py
1789539834	2250	35.105	counted	exit	9.9	5	train.py
1789539856	2368	51.599	counted	exit	14.1	5	train.py
1789539872	2491	34.968	counted	exit	9.8	5	train.py
1789539889	2575	42.990	counted	exit	11.9	5	train.py
1789539914	2758	32.552	counted	exit	9.4	5	train.py
1789539935	2860	52.713	counted	exit	14.6	8	train.py
1789539954	2982	37.792	counted	exit	10.6	5	train.py
1789539975	3122	40.486	counted	exit	11.3	5	train.py
1789539992	3245	38.303	counted	exit	10.9	5	train.py
1789540013	3366	39.722	counted	exit	11.3	5	train.py
1789540037	3451	70.423	counted	exit	19.0	5	train.py
1789540053	3558	38.970	counted	exit	11.0	5	train.py
1789540088	3694	90.098	counted	exit	24.6	12	train.py
1789540097	3778	0.039	uncounted	exit	0.0	0	-c
1789540182	3797	329.106	counted	exit	85.3	14	train.py
1789540225	3955	123.299	counted	exit	33.2	12	train.py
1789540257	4078	86.193	counted	exit	23.7	12	train.py
1789540291	4181	104.926	counted	exit	28.4	16	train.py
1789540318	4286	83.211	counted	exit	22.7	12	train.py
1789540349	4370	98.883	counted	exit	26.8	12	train.py
1789540384	4418	117.718	exempt	exit	33.0	12	validate.py
